Signal_ID,Symbol,Signal_Date,Open,High,Low,Close,Volume,Return,Sigma20,Shock_Score,Prior20_Median_Volume,Volume_Ratio,Prior20_Median_Traded_Value,ATR14_Signal,Point_In_Time_Member,Cohort,Data_Eligible,Liquidity_OK,Entry_ID,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk,Scheduled_Exit_Date
INDHOTEL-2023-08-25,INDHOTEL,2023-08-25,396.362910718334,396.9072172413818,386.66415494648567,387.9507141113281,2242422,-0.02475434871983162,0.012254120709333316,-2.0200836361092427,2686925.0,0.8345681401602203,1023202226.4307251,8.884498116800785,True,LOW_VOLUME,True,True,INDHOTEL-2023-08-25,2023-08-28,388.9403621564041,384.44303041728546,4.497331739118636,2023-09-04
ULTRACEMCO-2023-08-25,ULTRACEMCO,2023-08-25,7917.949641114243,7928.5985524789885,7803.715864656059,7813.83251953125,191154,-0.01704346383951061,0.008011392092750208,-2.1274035326437013,231188.0,0.8268335726767825,1839411367.1367188,121.1144093513543,True,LOW_VOLUME,True,True,ULTRACEMCO-2023-08-25,2023-08-28,7875.160632763325,7773.437262318221,101.72337044510459,2023-09-04
AIAENG-2023-09-04,AIAENG,2023-09-04,3672.2415008787684,3672.2415008787684,3555.8058272981275,3565.03564453125,49835,-0.02494738581028122,0.01158574918513348,-2.15328205467222,87456.0,0.5698293999268204,310811091.1501465,83.62197192182802,True,LOW_VOLUME,True,True,AIAENG-2023-09-04,2023-09-05,3567.947915047691,3534.9003343176705,33.0475807300204,2023-09-12
AIAENG-2023-09-12,AIAENG,2023-09-12,3774.1074224207828,3776.189078415117,3629.8187235357414,3651.281005859375,46305,-0.027049963555798695,0.012570465867353863,-2.151866433689528,56101.5,0.8253790005614823,203967465.83544922,91.90111065286692,True,LOW_VOLUME,True,True,AIAENG-2023-09-12,2023-09-13,3629.2735709656076,3606.8434458725246,22.430125093083007,2023-09-21
BHARATFORG-2023-09-12,BHARATFORG,2023-09-12,1097.9267588364808,1100.875532584475,1053.0071534030678,1056.2999267578125,1093620,-0.036361362554127474,0.013593979529648578,-2.6748136904887234,1498608.5,0.7297569712169656,1459808776.510437,24.879358154430655,True,LOW_VOLUME,True,True,BHARATFORG-2023-09-12,2023-09-13,1061.3129682010835,1046.7873138644602,14.525654336623347,2023-09-21
CGCL-2023-09-12,CGCL,2023-09-12,814.7580877798438,815.5566622893981,769.6379273257355,784.0125122070312,155579,-0.03287765190928438,0.015956491994891703,-2.0604561403477533,165609.5,0.9394328223924352,133244675.4968872,24.496660996775855,True,LOW_VOLUME,True,True,CGCL-2023-09-12,2023-09-13,791.5490960425261,763.5137620765415,28.03533396598459,2023-09-21
CUMMINSIND-2023-09-12,CUMMINSIND,2023-09-12,1700.226117091505,1705.2663130907883,1639.7437651001078,1643.2479248046875,843063,-0.031653101356665325,0.008138412179567631,-3.889346061401741,907872.5,0.9286138747456278,1520272202.5180054,37.49989401351104,True,LOW_VOLUME,True,True,CUMMINSIND-2023-09-12,2023-09-13,1642.7198380857394,1630.36879159673,12.351046489009377,2023-09-21
DLF-2023-09-12,DLF,2023-09-12,526.4234748309402,528.2269388611284,508.9247566841195,511.31317138671875,2701774,-0.03023013954509224,0.013084104352926871,-2.3104477562753356,3148171.5,0.8582041988500309,1511432357.9232788,11.673210595929133,True,LOW_VOLUME,True,True,DLF-2023-09-12,2023-09-13,510.82572097634096,506.0064540351372,4.81926694120375,2023-09-21
GMMPFAUDLR-2023-09-12,GMMPFAUDLR,2023-09-12,1791.1567596952468,1794.1420209614055,1707.6192471854747,1715.181884765625,298317,-0.03974926322734407,0.019333352734745325,-2.0559943105940377,365325.5,0.8165786401442001,585399214.1552124,53.73052386343054,True,LOW_VOLUME,True,True,GMMPFAUDLR-2023-09-12,2023-09-13,1718.9631597117166,1694.186616219617,24.776543492099563,2023-09-21
JYOTHYLAB-2023-09-12,JYOTHYLAB,2023-09-12,355.2909060000476,357.1733177015173,325.510397537777,336.5634460449219,776020,-0.046362054508588324,0.0203875982929627,-2.274032175952347,1029070.0,0.7540983606557377,342719256.13049316,14.396851426267196,True,LOW_VOLUME,True,True,JYOTHYLAB-2023-09-12,2023-09-13,337.86664091925655,321.9111846812102,15.955456238046338,2023-09-21
KALYANKJIL-2023-09-12,KALYANKJIL,2023-09-12,247.22081478601265,247.22081478601265,218.86752214455848,227.92068481445312,2564654,-0.07415632807558781,0.03222412662166955,-2.3012672754866967,4089921.0,0.6270668797759175,884621021.1290436,12.30543903958586,True,LOW_VOLUME,True,True,KALYANKJIL-2023-09-12,2023-09-13,228.06989627166902,215.79116238466202,12.278733887007007,2023-09-21
MEDANTA-2023-09-12,MEDANTA,2023-09-12,699.4001162515116,703.3972592253929,674.5178768424756,676.2166748046875,215461,-0.030724159015306785,0.010308875553746618,-2.980359870979383,300127.5,0.7178982265870338,209862284.64450073,19.755471017045608,True,LOW_VOLUME,True,True,MEDANTA-2023-09-12,2023-09-13,682.6620842088173,669.5790090882142,13.083075120603098,2023-09-21
MFSL-2023-09-12,MFSL,2023-09-12,958.0,958.75,912.2999877929688,929.3499755859375,712172,-0.02614483131738654,0.010286119340812762,-2.5417585049446547,1242548.0,0.5731545179743559,1095721316.5220947,28.96863875288624,True,LOW_VOLUME,True,True,MFSL-2023-09-12,2023-09-13,921.0,905.0578281047472,15.94217189525284,2023-09-21
RBA-2023-09-12,RBA,2023-09-12,123.19999694824219,123.25,115.19999694824219,116.1500015258789,919955,-0.051062090866711096,0.02093933809570591,-2.4385723480525177,1014114.0,0.9071514642338041,118885408.87530518,4.217566998351681,True,LOW_VOLUME,True,True,RBA-2023-09-12,2023-09-13,117.3499984741211,114.14560519865427,3.2043932754668276,2023-09-21
SRF-2023-09-12,SRF,2023-09-12,2426.3648545664755,2427.355632207074,2343.1891200160253,2352.254638671875,319884,-0.02571006576544399,0.0085241879258764,-3.016130802020141,366166.5,0.8736025824317626,840037151.0870361,41.42320204914411,True,LOW_VOLUME,True,True,SRF-2023-09-12,2023-09-13,2343.189399079671,2332.8333195037394,10.356079575931744,2023-09-21
ZEEL-2023-09-12,ZEEL,2023-09-12,272.38867904763487,273.89465057706235,261.74962323991923,263.83856201171875,10076044,-0.02948534264408842,0.014376208475622107,-2.0509818492189393,11136690.5,0.9047610688292002,3013620382.906296,9.74685989524412,True,LOW_VOLUME,True,True,ZEEL-2023-09-12,2023-09-13,264.27579042354176,259.3129082661082,4.962882157433569,2023-09-21
SUPREMEIND-2023-09-13,SUPREMEIND,2023-09-13,4465.7914159023285,4465.7914159023285,4232.09478986281,4314.37451171875,319237,-0.03648879914176584,0.016251658243218867,-2.2452354458654136,414826.0,0.7695684455651285,1780750721.663086,168.68622966040556,True,LOW_VOLUME,True,True,SUPREMEIND-2023-09-13,2023-09-14,4335.873352968957,4189.923232447709,145.9501205212482,2023-09-22
SUNDARMFIN-2023-09-14,SUNDARMFIN,2023-09-14,2715.4685348037706,2735.4581672535546,2648.0216921466576,2667.96240234375,29681,-0.021597779035999354,0.010261672016849611,-2.10470369746138,56749.5,0.5230178239455854,144387530.25048828,73.51548932313078,True,LOW_VOLUME,True,True,SUNDARMFIN-2023-09-14,2023-09-15,2716.348381210587,2629.642819815875,86.70556139471182,2023-09-25
ASTERDM-2023-09-20,ASTERDM,2023-09-20,250.89328291685345,251.45971866421388,245.4554905228613,246.51283264160156,399920,-0.032602136130249315,0.013473793947245353,-2.4196700838604297,428435.0,0.9334438129471215,106560291.55395508,7.523512567450578,True,LOW_VOLUME,True,True,ASTERDM-2023-09-20,2023-09-21,245.87086975573828,243.57461238099867,2.2962573747396107,2023-09-28
SBILIFE-2023-09-20,SBILIFE,2023-09-20,1363.0508404902487,1369.8163968921103,1333.551212243428,1338.3765869140625,574012,-0.02074691131483175,0.008945324113485895,-2.3193023585980392,884086.5,0.6492713099905948,1198582819.43219,24.774502046713106,True,LOW_VOLUME,True,True,SBILIFE-2023-09-20,2023-09-21,1338.675103657297,1327.3575867317497,11.317516925547352,2023-09-28
ASTRAL-2023-09-22,ASTRAL,2023-09-22,1876.460742101019,1883.0631282105437,1820.5144368071765,1827.8614501953125,391026,-0.02752022297521184,0.008601866225033998,-3.199331663066298,588130.5,0.6648626452802566,1112062223.1727295,44.83445076567809,True,LOW_VOLUME,True,True,ASTRAL-2023-09-22,2023-09-25,1831.2370623408538,1809.3058241157569,21.931238225096877,2023-10-03
CGCL-2023-09-22,CGCL,2023-09-22,790.1016954640575,795.1427616893227,768.6396784678765,771.484619140625,145289,-0.03188030919466023,0.013044617919615784,-2.4439435015356303,166261.5,0.8738583496479942,133244675.4968872,28.277288640939805,True,LOW_VOLUME,True,True,CGCL-2023-09-22,2023-09-25,788.6043568948278,761.5703563076415,27.034000587186256,2023-10-03
SHRIRAMFIN-2023-09-26,SHRIRAMFIN,2023-09-26,370.44611128006636,370.655942891722,356.90252714059795,359.4967956542969,5973300,-0.03132793118706245,0.013520309077642055,-2.3171017028647727,6276697.5,0.9516628768552252,2277698527.21756,9.364910027831312,True,LOW_VOLUME,True,True,SHRIRAMFIN-2023-09-26,2023-09-27,362.0528726376498,354.56129963364015,7.491573004009638,2023-10-05
CHAMBLFERT-2023-09-28,CHAMBLFERT,2023-09-28,262.38313300094393,262.85159067714085,254.27882092121456,255.63735961914062,1639324,-0.025187800354886547,0.010714077700122181,-2.3509070085052035,3111113.5,0.5269251668253183,817387982.5214844,6.619875296048108,True,LOW_VOLUME,True,True,CHAMBLFERT-2023-09-28,2023-09-29,257.651741034132,252.62385209720253,5.0278889369294575,2023-10-09
ITC-2023-09-28,ITC,2023-09-28,386.21635310270807,386.21635310270807,377.33240458410353,378.31951904296875,10610213,-0.018701840056645103,0.008249650061432554,-2.266985862112741,10619020.5,0.9991705920522519,4110815573.254074,6.3204985412537065,True,LOW_VOLUME,True,True,ITC-2023-09-28,2023-09-29,379.39242433925773,375.7522799487901,3.64014439046764,2023-10-09
LTTS-2023-09-28,LTTS,2023-09-28,4584.3077699666765,4589.937209122976,4427.889144308517,4447.47119140625,136486,-0.02421616833785667,0.011105252358447887,-2.180604956665858,142181.0,0.9599454216808153,635461500.7197266,92.065515107547,True,LOW_VOLUME,True,True,LTTS-2023-09-28,2023-09-29,4450.550781589292,4404.87276553163,45.67801605766181,2023-10-09
ROUTE-2023-10-03,ROUTE,2023-10-03,1526.1840195062543,1527.4358262861042,1503.0746084853395,1504.807861328125,78996,-0.017446767878090963,0.008241609904758829,-2.116912603205951,139614.0,0.5658171816579999,210091183.81158447,27.04393240368088,True,LOW_VOLUME,True,True,ROUTE-2023-10-03,2023-10-04,1503.9412132285788,1496.3136253844193,7.627587844159507,2023-10-11
ASHOKLEY-2023-10-04,ASHOKLEY,2023-10-04,81.98121996646299,81.98121996646299,79.3933163754426,79.92475891113281,17863666,-0.026182431568803177,0.01308152283662902,-2.0014819295725155,17953284.0,0.9950082670112053,1480592400.8590088,1.8120224143425419,True,LOW_VOLUME,True,True,ASHOKLEY-2023-10-04,2023-10-05,80.41000149177363,78.94031077185696,1.4696907199166702,2023-10-12
BAJAJHLDNG-2023-10-04,BAJAJHLDNG,2023-10-04,6821.899020158062,6821.947459057282,6614.4969506497455,6632.294921875,31137,-0.027793574104423402,0.009730381279856069,-2.856370506463291,46467.5,0.6700812395760478,324271859.1401367,150.15918918327387,True,LOW_VOLUME,True,True,BAJAJHLDNG-2023-10-04,2023-10-05,6647.029912604252,6576.957153353927,70.07275925032445,2023-10-12
LODHA-2023-10-04,LODHA,2023-10-04,783.1739143565585,784.4628325702151,738.3092244853028,743.7127685546875,1438598,-0.048519085309450594,0.023911670306555693,-2.029096449031771,1731405.0,0.8308847438929655,1220223543.7785645,32.83926636873536,True,LOW_VOLUME,True,True,LODHA-2023-10-04,2023-10-05,752.5370381807465,730.099407893119,22.4376302876276,2023-10-12
ADANIGREEN-2023-10-09,ADANIGREEN,2023-10-09,955.0,955.0,935.6500244140625,938.9500122070312,574852,-0.023198946988784108,0.011242866563894761,-2.0634370119881162,4877267.5,0.11786353731879583,4916111934.0433655,27.633045281269204,True,LOW_VOLUME,True,True,ADANIGREEN-2023-10-09,2023-10-10,941.0499877929688,928.7417630937452,12.308224699223501,2023-10-17
ADANIPOWER-2023-10-09,ADANIPOWER,2023-10-09,70.45999908447266,71.0,67.80000305175781,68.4000015258789,36765005,-0.06121327267514465,0.0261359081341755,-2.3421138596328985,86954665.0,0.4228065854776164,6515991851.389961,2.7955815952610124,True,LOW_VOLUME,True,True,ADANIPOWER-2023-10-09,2023-10-10,68.68000030517578,67.10110765294256,1.5788926522332218,2023-10-17
ARE&M-2023-10-09,ARE&M,2023-10-09,617.8128076238702,621.5409647179633,610.3564343317636,614.133056640625,366439,-0.016057730341726306,0.0072108583878456355,-2.226881943596707,367552.5,0.996970500812809,230542706.4838562,12.10761202876272,True,LOW_VOLUME,True,True,ARE&M-2023-10-09,2023-10-10,614.8594170098359,607.3295313245729,7.5298856852629115,2023-10-17
ATUL-2023-10-09,ATUL,2023-10-09,6924.105249331005,6931.323846296988,6773.79619507532,6807.76416015625,20449,-0.020028327331587437,0.009414943205952412,-2.1272913594343215,25634.0,0.7977295779043458,177719767.2211914,134.252889363074,True,LOW_VOLUME,True,True,ATUL-2023-10-09,2023-10-10,6818.246379097664,6740.232972734551,78.01340636311306,2023-10-17
CEATLTD-2023-10-09,CEATLTD,2023-10-09,2016.7095191548615,2033.5789962104286,1993.6355605842662,2008.662841796875,61633,-0.02512637540111795,0.009915800104666327,-2.5339735710579325,106747.5,0.5773718354059814,219408212.80371094,55.897989960211575,True,LOW_VOLUME,True,True,CEATLTD-2023-10-09,2023-10-10,2018.2120144745766,1979.6610630942132,38.55095138036336,2023-10-17
GLAND-2023-10-09,GLAND,2023-10-09,1605.9419055804112,1611.9277128088268,1561.2189042796308,1571.8277587890625,160537,-0.0338318339048419,0.01153548123772802,-2.9328498055366157,213857.0,0.7506745161486413,346713408.7681885,51.5329948703825,True,LOW_VOLUME,True,True,GLAND-2023-10-09,2023-10-10,1584.5292830656317,1548.335655562035,36.193627503596645,2023-10-17
INDIAMART-2023-10-09,INDIAMART,2023-10-09,2708.792155631098,2708.792155631098,2635.214049149512,2649.004150390625,132425,-0.02207177294133722,0.008508172813273134,-2.594184841533103,151896.0,0.8718136093116343,438752342.3874512,67.23421715470396,True,LOW_VOLUME,True,True,INDIAMART-2023-10-09,2023-10-10,2663.502484671661,2618.405494860836,45.09698981082511,2023-10-17
INDIANB-2023-10-09,INDIANB,2023-10-09,392.11795700461096,395.8524137379882,375.3129017044133,376.47991943359375,1817791,-0.05351485540862455,0.02449356938015842,-2.184853280386953,2179058.0,0.8342095529352592,847607435.6764069,16.353158326058374,True,LOW_VOLUME,True,True,INDIANB-2023-10-09,2023-10-10,380.91459858808906,371.22461212289875,9.689986465190316,2023-10-17
JAMNAAUTO-2023-10-09,JAMNAAUTO,2023-10-09,112.84362213931027,112.84362213931027,108.36797083396553,108.9869384765625,965716,-0.042659965908698694,0.019505044818825232,-2.1871247313169753,1551698.5,0.6223605938911457,180334768.04076385,3.63948124467503,True,LOW_VOLUME,True,True,JAMNAAUTO-2023-10-09,2023-10-10,109.70113435196751,107.45810052279677,2.2430338291707415,2023-10-17
KANSAINER-2023-10-09,KANSAINER,2023-10-09,294.20509198084136,307.11557184548434,294.20509198084136,303.4679870605469,273373,-0.02362572963905807,0.009679948424540227,-2.440687553578596,320809.5,0.8521349897680711,100557438.50221252,6.984781298634106,True,LOW_VOLUME,True,True,KANSAINER-2023-10-09,2023-10-10,303.5160331636577,292.45889665618284,11.057136507474866,2023-10-17
KARURVYSYA-2023-10-09,KARURVYSYA,2023-10-09,105.32287857446063,108.40154478805823,103.70252168950817,104.91778564453125,1415131,-0.023746711961782352,0.010803110719473619,-2.198136497756769,2220737.5,0.6372347024355648,244431918.3696518,3.607295449573758,True,LOW_VOLUME,True,True,KARURVYSYA-2023-10-09,2023-10-10,106.45712256351484,102.80069782711473,3.656424736400112,2023-10-17
KEC-2023-10-09,KEC,2023-10-09,659.9362775857143,663.79813884842,646.2487103468994,649.52392578125,131132,-0.03141877335374044,0.013926990377187995,-2.2559628823470343,208338.0,0.6294195010031776,137201334.5194702,19.382374073075166,True,LOW_VOLUME,True,True,KEC-2023-10-09,2023-10-10,652.7504230812045,641.4031168286307,11.347306252573844,2023-10-17
MRPL-2023-10-09,MRPL,2023-10-09,91.55265038352132,91.84191921337231,87.26187599800728,89.19031524658203,5100094,-0.04095380949701066,0.017177662681696675,-2.384131663072427,5317056.0,0.9591950884098268,483455496.5832367,3.8463813687757913,True,LOW_VOLUME,True,True,MRPL-2023-10-09,2023-10-10,89.67241216521185,86.30028065581334,3.372131509398514,2023-10-17
NH-2023-10-09,NH,2023-10-09,1071.6469082260433,1074.6237051933379,1042.8712042088623,1045.500732421875,210595,-0.035339838105663435,0.016231655126644984,-2.1772171617699985,309421.0,0.6806099133542972,331006641.1744385,30.49757566391575,True,LOW_VOLUME,True,True,NH-2023-10-09,2023-10-10,1047.5844322477556,1035.2468102928833,12.337621954872247,2023-10-17
NUVOCO-2023-10-09,NUVOCO,2023-10-09,364.0,364.6000061035156,355.0,357.29998779296875,145181,-0.033148424853589153,0.014411658111688739,-2.300111798149288,285355.5,0.5087723909299102,105820163.5833435,12.063796638318545,True,LOW_VOLUME,True,True,NUVOCO-2023-10-09,2023-10-10,359.0,351.98405084042037,7.015949159579634,2023-10-17
POONAWALLA-2023-10-09,POONAWALLA,2023-10-09,382.3799364595437,382.3799364595437,371.47612142840876,372.8702392578125,1641191,-0.03727982137115038,0.018017737248170122,-2.069062327731331,1641541.5,0.9997864811824739,619860998.2563324,11.379972569440516,True,LOW_VOLUME,True,True,POONAWALLA-2023-10-09,2023-10-10,374.81200164798935,368.63112828604864,6.180873361940712,2023-10-17
TIMKEN-2023-10-09,TIMKEN,2023-10-09,3024.2859334053924,3035.059037609966,2946.2561516827527,2956.880859375,43826,-0.022511466220210163,0.009332361282025154,-2.412194035347622,44138.0,0.9929312610449046,137828859.91552734,63.73396863246514,True,LOW_VOLUME,True,True,TIMKEN-2023-10-09,2023-10-10,2970.025906509556,2930.3226595246365,39.70324698491959,2023-10-17
TTML-2023-10-09,TTML,2023-10-09,97.5999984741211,97.6500015258789,94.05000305175781,94.75,4983666,-0.050601231436223526,0.02361249125468021,-2.1429857142326694,6873744.5,0.7250292762554674,678779875.359623,3.93135947739657,True,LOW_VOLUME,True,True,TTML-2023-10-09,2023-10-10,95.25,93.06716318240866,2.182836817591337,2023-10-17
DEVYANI-2023-10-18,DEVYANI,2023-10-18,210.89999389648438,210.89999389648438,202.14999389648438,203.85000610351562,1096354,-0.02603916325263722,0.012594879968886672,-2.0674403660028657,1110636.0,0.9871407013639032,238678306.79122925,5.988149229275543,True,LOW_VOLUME,True,True,DEVYANI-2023-10-18,2023-10-19,203.85000610351562,200.65295658916548,3.197049514350141,2023-10-27
PAGEIND-2023-10-18,PAGEIND,2023-10-18,37308.526476639185,37721.57727110198,36741.624376913,36798.5625,10568,-0.01807892302998615,0.006563836679614531,-2.7543224964957314,18044.0,0.5856794502327644,674584670.328125,702.3820030967689,True,LOW_VOLUME,True,True,PAGEIND-2023-10-18,2023-10-19,36826.333295988734,36566.02887613881,260.3044198499265,2023-10-27
RAINBOW-2023-10-18,RAINBOW,2023-10-18,1073.7507546419213,1081.5959867124777,1037.7521744284927,1040.929931640625,129073,-0.03900985524232403,0.012303183635865769,-3.1707122641495817,195632.5,0.6597727882637088,207107840.62213135,30.57066686042338,True,LOW_VOLUME,True,True,RAINBOW-2023-10-18,2023-10-19,1040.9298457608234,1030.1095077133868,10.820338047436508,2023-10-27
GLAND-2023-10-20,GLAND,2023-10-20,1564.4793713590338,1570.6597904594094,1505.789449092837,1517.2744140625,136295,-0.03083621299859507,0.013844489968611678,-2.2273274832447525,179286.0,0.7602099438885357,289260217.2973633,46.91237648250078,True,LOW_VOLUME,True,True,GLAND-2023-10-20,2023-10-23,1518.2962831874704,1494.0613549722118,24.234928215258606,2023-10-31
AFFLE-2023-10-23,AFFLE,2023-10-23,1080.0,1086.800048828125,1030.0,1036.0,139580,-0.0337623137664852,0.011277920439897969,-2.993664829115486,155145.0,0.899674498050211,167882795.80322266,26.305155569502983,True,LOW_VOLUME,True,True,AFFLE-2023-10-23,2023-10-25,1045.0,1023.4237111076243,21.576288892375715,2023-11-01
AMBUJACEM-2023-10-23,AMBUJACEM,2023-10-23,427.75652439315184,427.75652439315184,406.8505789740957,411.150390625,1925177,-0.03458284253610089,0.01334207844389111,-2.5920131321020086,2366652.5,0.8134599397249913,994858578.7400818,10.072485465888986,True,LOW_VOLUME,True,True,AMBUJACEM-2023-10-23,2023-10-25,412.18826924629946,404.33245760762344,7.855811638676016,2023-11-01
BATAINDIA-2023-10-23,BATAINDIA,2023-10-23,1500.710798763225,1507.2906580433378,1465.2918471381056,1468.791748046875,117534,-0.02139101019637335,0.007925072685166332,-2.6991563416713817,141216.0,0.8322994561522774,216042572.72235107,26.583413879363956,True,LOW_VOLUME,True,True,BATAINDIA-2023-10-23,2023-10-25,1468.7916611244777,1458.6459936682645,10.145667456213232,2023-11-01
BSOFT-2023-10-23,BSOFT,2023-10-23,521.6408515965354,522.9284770908613,498.7015804471469,502.1353454589844,1728468,-0.03941247248099289,0.01912201056818128,-2.0611050464836898,1796755.5,0.9619939941744995,892463018.0894318,14.933550561263205,True,LOW_VOLUME,True,True,BSOFT-2023-10-23,2023-10-25,502.13533088395064,494.9681928068311,7.167138077119546,2023-11-01
CASTROLIND-2023-10-23,CASTROLIND,2023-10-23,122.16666313737035,122.76511071708391,117.20819438181707,117.93486022949219,1156659,-0.0346395357464121,0.014690233567099338,-2.357997617137401,1481616.5,0.7806736763528214,181423611.26359558,3.6783317036753194,True,LOW_VOLUME,True,True,CASTROLIND-2023-10-23,2023-10-25,118.57604242812812,116.28861145589823,2.2874309722298847,2023-11-01
COROMANDEL-2023-10-23,COROMANDEL,2023-10-23,1117.4387537779744,1129.1546554970735,1087.9029276869267,1093.2685546875,186429,-0.023994800483596923,0.010930562745985738,-2.195202666249644,261759.5,0.7122148384299328,288610239.9221802,25.285628388071586,True,LOW_VOLUME,True,True,COROMANDEL-2023-10-23,2023-10-25,1100.4062557838067,1081.5815205899087,18.82473519389805,2023-11-01
CRISIL-2023-10-23,CRISIL,2023-10-23,4038.738313905476,4102.160366954701,3765.526918799401,3870.781982421875,43736,-0.04032938674130293,0.01823419549126786,-2.2117447825222776,46139.0,0.9479182470361299,174263457.9970703,127.45872548427515,True,LOW_VOLUME,True,True,CRISIL-2023-10-23,2023-10-25,3870.829487470642,3733.662237428332,137.16725004231012,2023-11-01
