Entry_ID,Symbol,Signal_Date,Entry_Date,Holding_Sessions,Forward_Return
TORNTPHARM-2024-07-19,TORNTPHARM,2024-07-19,2024-07-22,3,0.045442189512559183
TORNTPHARM-2024-07-19,TORNTPHARM,2024-07-19,2024-07-22,5,0.08026773956403277
TORNTPHARM-2024-07-19,TORNTPHARM,2024-07-19,2024-07-22,10,0.07289683372094413
TORNTPHARM-2024-07-19,TORNTPHARM,2024-07-19,2024-07-22,20,0.13774671145074113
UPL-2024-07-19,UPL,2024-07-19,2024-07-22,1,0.014814957848008126
UPL-2024-07-19,UPL,2024-07-19,2024-07-22,3,-0.014814649605441321
UPL-2024-07-19,UPL,2024-07-19,2024-07-22,5,0.014907462605705746
UPL-2024-07-19,UPL,2024-07-19,2024-07-22,10,-0.037036971657512296
UPL-2024-07-19,UPL,2024-07-19,2024-07-22,20,0.039946865858674796
VARROC-2024-07-19,VARROC,2024-07-19,2024-07-22,1,0.017066145270209
VARROC-2024-07-19,VARROC,2024-07-19,2024-07-22,3,0.04022759434019285
VARROC-2024-07-19,VARROC,2024-07-19,2024-07-22,5,0.024786605190396216
VARROC-2024-07-19,VARROC,2024-07-19,2024-07-22,10,0.002844363306675479
VARROC-2024-07-19,VARROC,2024-07-19,2024-07-22,20,-0.11905735236612736
VOLTAS-2024-07-25,VOLTAS,2024-07-25,2024-07-26,1,0.02396074778002255
VOLTAS-2024-07-25,VOLTAS,2024-07-25,2024-07-26,3,0.052631574254334845
VOLTAS-2024-07-25,VOLTAS,2024-07-25,2024-07-26,5,0.037613505680567316
VOLTAS-2024-07-25,VOLTAS,2024-07-25,2024-07-26,10,-0.014267178304075867
VOLTAS-2024-07-25,VOLTAS,2024-07-25,2024-07-26,20,0.15373065919410767
PIDILITIND-2024-08-01,PIDILITIND,2024-08-01,2024-08-02,1,-0.006378359803869027
PIDILITIND-2024-08-01,PIDILITIND,2024-08-01,2024-08-02,3,-0.011650997232502514
PIDILITIND-2024-08-01,PIDILITIND,2024-08-01,2024-08-02,5,0.02820600800054507
PIDILITIND-2024-08-01,PIDILITIND,2024-08-01,2024-08-02,10,-0.01022471383191137
PIDILITIND-2024-08-01,PIDILITIND,2024-08-01,2024-08-02,20,0.009647742944794313
NAM-INDIA-2024-08-02,NAM-INDIA,2024-08-02,2024-08-05,1,-0.036220393831237985
NAM-INDIA-2024-08-02,NAM-INDIA,2024-08-02,2024-08-05,3,0.005590635797712684
NAM-INDIA-2024-08-02,NAM-INDIA,2024-08-02,2024-08-05,5,0.03149610931684199
NAM-INDIA-2024-08-02,NAM-INDIA,2024-08-02,2024-08-05,10,0.1355119860519145
NAM-INDIA-2024-08-02,NAM-INDIA,2024-08-02,2024-08-05,20,0.08346456964939186
VOLTAS-2024-08-02,VOLTAS,2024-08-02,2024-08-05,1,-0.012949152385887563
VOLTAS-2024-08-02,VOLTAS,2024-08-02,2024-08-05,3,-0.003389927679399718
VOLTAS-2024-08-02,VOLTAS,2024-08-02,2024-08-05,5,0.016949149646971584
VOLTAS-2024-08-02,VOLTAS,2024-08-02,2024-08-05,10,0.09935592784515701
VOLTAS-2024-08-02,VOLTAS,2024-08-02,2024-08-05,20,0.20474570640759593
3MINDIA-2024-08-05,3MINDIA,2024-08-05,2024-08-06,1,-0.017768865619153806
3MINDIA-2024-08-05,3MINDIA,2024-08-05,2024-08-06,3,-0.03725160286208318
3MINDIA-2024-08-05,3MINDIA,2024-08-05,2024-08-06,5,-0.03144928221340204
3MINDIA-2024-08-05,3MINDIA,2024-08-05,2024-08-06,10,-0.09139792085692344
3MINDIA-2024-08-05,3MINDIA,2024-08-05,2024-08-06,20,-0.08472274156630333
APLAPOLLO-2024-08-05,APLAPOLLO,2024-08-05,2024-08-06,1,-0.0001402808210451134
APLAPOLLO-2024-08-05,APLAPOLLO,2024-08-05,2024-08-06,3,0.01740102233468188
APLAPOLLO-2024-08-05,APLAPOLLO,2024-08-05,2024-08-06,5,0.013191152673723172
APLAPOLLO-2024-08-05,APLAPOLLO,2024-08-05,2024-08-06,10,-0.04995786134921287
APLAPOLLO-2024-08-05,APLAPOLLO,2024-08-05,2024-08-06,20,-0.0015436165219450126
BAJAJHLDNG-2024-08-05,BAJAJHLDNG,2024-08-05,2024-08-06,1,0.023300465393025105
BAJAJHLDNG-2024-08-05,BAJAJHLDNG,2024-08-05,2024-08-06,3,0.024459900289024228
BAJAJHLDNG-2024-08-05,BAJAJHLDNG,2024-08-05,2024-08-06,5,0.012705660583300915
BAJAJHLDNG-2024-08-05,BAJAJHLDNG,2024-08-05,2024-08-06,10,0.0664720758984021
BAJAJHLDNG-2024-08-05,BAJAJHLDNG,2024-08-05,2024-08-06,20,0.16229442286880147
BAYERCROP-2024-08-05,BAYERCROP,2024-08-05,2024-08-06,1,0.019692738979381064
BAYERCROP-2024-08-05,BAYERCROP,2024-08-05,2024-08-06,3,-0.043242298817173674
BAYERCROP-2024-08-05,BAYERCROP,2024-08-05,2024-08-06,5,-0.0273391534338413
BAYERCROP-2024-08-05,BAYERCROP,2024-08-05,2024-08-06,10,-0.05563512558000805
BAYERCROP-2024-08-05,BAYERCROP,2024-08-05,2024-08-06,20,-0.0405001877065676
BDL-2024-08-05,BDL,2024-08-05,2024-08-06,1,0.028361339772516425
BDL-2024-08-05,BDL,2024-08-05,2024-08-06,3,0.06689431299753879
BDL-2024-08-05,BDL,2024-08-05,2024-08-06,5,0.008203988089259706
BDL-2024-08-05,BDL,2024-08-05,2024-08-06,10,-0.02813863891396262
BDL-2024-08-05,BDL,2024-08-05,2024-08-06,20,-0.018486829485972245
BIRLACORPN-2024-08-05,BIRLACORPN,2024-08-05,2024-08-06,1,-0.01297366707405423
BIRLACORPN-2024-08-05,BIRLACORPN,2024-08-05,2024-08-06,3,-0.04404234454832312
BIRLACORPN-2024-08-05,BIRLACORPN,2024-08-05,2024-08-06,5,-0.10276545437148854
BIRLACORPN-2024-08-05,BIRLACORPN,2024-08-05,2024-08-06,10,-0.13212702605802573
BIRLACORPN-2024-08-05,BIRLACORPN,2024-08-05,2024-08-06,20,-0.09518603783880675
CEATLTD-2024-08-05,CEATLTD,2024-08-05,2024-08-06,1,0.018649409435349984
CEATLTD-2024-08-05,CEATLTD,2024-08-05,2024-08-06,3,0.03818538898927648
CEATLTD-2024-08-05,CEATLTD,2024-08-05,2024-08-06,5,0.07123104781669687
CEATLTD-2024-08-05,CEATLTD,2024-08-05,2024-08-06,10,0.08612126603474768
CEATLTD-2024-08-05,CEATLTD,2024-08-05,2024-08-06,20,0.11135790540023938
CELLO-2024-08-05,CELLO,2024-08-05,2024-08-06,1,0.01866471080914245
CELLO-2024-08-05,CELLO,2024-08-05,2024-08-06,3,0.007781571032494439
CELLO-2024-08-05,CELLO,2024-08-05,2024-08-06,5,-0.010447784975010643
CELLO-2024-08-05,CELLO,2024-08-05,2024-08-06,10,-0.005114986987529546
CELLO-2024-08-05,CELLO,2024-08-05,2024-08-06,20,-0.02269133164045678
GAIL-2024-08-05,GAIL,2024-08-05,2024-08-06,1,0.004955913981526727
GAIL-2024-08-05,GAIL,2024-08-05,2024-08-06,3,0.025266550552737188
GAIL-2024-08-05,GAIL,2024-08-05,2024-08-06,5,0.03230220675744144
GAIL-2024-08-05,GAIL,2024-08-05,2024-08-06,10,0.05314390592614582
GAIL-2024-08-05,GAIL,2024-08-05,2024-08-06,20,0.01371739780841108
GMDCLTD-2024-08-05,GMDCLTD,2024-08-05,2024-08-06,1,-0.009412740342307768
GMDCLTD-2024-08-05,GMDCLTD,2024-08-05,2024-08-06,3,-0.013655095488475544
GMDCLTD-2024-08-05,GMDCLTD,2024-08-05,2024-08-06,5,-0.01365511688757004
GMDCLTD-2024-08-05,GMDCLTD,2024-08-05,2024-08-06,10,-0.019488375596451446
GMDCLTD-2024-08-05,GMDCLTD,2024-08-05,2024-08-06,20,-0.029563887020277013
GODREJIND-2024-08-05,GODREJIND,2024-08-05,2024-08-06,1,0.018493164619898694
GODREJIND-2024-08-05,GODREJIND,2024-08-05,2024-08-06,3,-0.0007991006929580768
GODREJIND-2024-08-05,GODREJIND,2024-08-05,2024-08-06,5,0.0365296803652968
GODREJIND-2024-08-05,GODREJIND,2024-08-05,2024-08-06,10,0.06295664887450059
GODREJIND-2024-08-05,GODREJIND,2024-08-05,2024-08-06,20,0.424315012753282
GSFC-2024-08-05,GSFC,2024-08-05,2024-08-06,1,0.004287872862907882
GSFC-2024-08-05,GSFC,2024-08-05,2024-08-06,3,0.03175668276170884
GSFC-2024-08-05,GSFC,2024-08-05,2024-08-06,5,0.023181099211261325
GSFC-2024-08-05,GSFC,2024-08-05,2024-08-06,10,0.018580630761735994
GSFC-2024-08-05,GSFC,2024-08-05,2024-08-06,20,0.05944880369982286
HUDCO-2024-08-05,HUDCO,2024-08-05,2024-08-06,1,-0.01205631421026332
HUDCO-2024-08-05,HUDCO,2024-08-05,2024-08-06,3,-0.020428790274830466
HUDCO-2024-08-05,HUDCO,2024-08-05,2024-08-06,5,0.03717346571482949
HUDCO-2024-08-05,HUDCO,2024-08-05,2024-08-06,10,-0.04722028518161192
HUDCO-2024-08-05,HUDCO,2024-08-05,2024-08-06,20,-0.09912921311615697
ITI-2024-08-05,ITI,2024-08-05,2024-08-06,1,-0.005413859095549811
ITI-2024-08-05,ITI,2024-08-05,2024-08-06,3,0.01990922965443187
ITI-2024-08-05,ITI,2024-08-05,2024-08-06,5,0.00820819491342406
ITI-2024-08-05,ITI,2024-08-05,2024-08-06,10,0.01990922965443187
ITI-2024-08-05,ITI,2024-08-05,2024-08-06,20,0.03318197836204484
JSWENERGY-2024-08-05,JSWENERGY,2024-08-05,2024-08-06,1,0.00804401837945834
JSWENERGY-2024-08-05,JSWENERGY,2024-08-05,2024-08-06,3,0.023262466560956208
JSWENERGY-2024-08-05,JSWENERGY,2024-08-05,2024-08-06,5,0.0013768458558098828
JSWENERGY-2024-08-05,JSWENERGY,2024-08-05,2024-08-06,10,0.026885983661288027
JSWENERGY-2024-08-05,JSWENERGY,2024-08-05,2024-08-06,20,-0.00731934611997509
JWL-2024-08-05,JWL,2024-08-05,2024-08-06,1,-0.017446481422243143
JWL-2024-08-05,JWL,2024-08-05,2024-08-06,3,-0.02612626579044197
JWL-2024-08-05,JWL,2024-08-05,2024-08-06,5,-0.0018227604549078125
JWL-2024-08-05,JWL,2024-08-05,2024-08-06,10,-0.06067190527617028
JWL-2024-08-05,JWL,2024-08-05,2024-08-06,20,-0.05902264713771177
KAJARIACER-2024-08-05,KAJARIACER,2024-08-05,2024-08-06,1,0.0022566759883453358
KAJARIACER-2024-08-05,KAJARIACER,2024-08-05,2024-08-06,3,0.05390970653784155
KAJARIACER-2024-08-05,KAJARIACER,2024-08-05,2024-08-06,5,0.010137077548195261
KAJARIACER-2024-08-05,KAJARIACER,2024-08-05,2024-08-06,10,-0.01697887979066315
KAJARIACER-2024-08-05,KAJARIACER,2024-08-05,2024-08-06,20,-0.000481244157757188
KPIL-2024-08-05,KPIL,2024-08-05,2024-08-06,1,-0.019623449076654698
KPIL-2024-08-05,KPIL,2024-08-05,2024-08-06,3,-3.9847491075439834e-05
KPIL-2024-08-05,KPIL,2024-08-05,2024-08-06,5,-0.012404268411063013
KPIL-2024-08-05,KPIL,2024-08-05,2024-08-06,10,-0.02708198474862422
KPIL-2024-08-05,KPIL,2024-08-05,2024-08-06,20,0.11279521609306653
LXCHEM-2024-08-05,LXCHEM,2024-08-05,2024-08-06,1,0.053067987918498316
LXCHEM-2024-08-05,LXCHEM,2024-08-05,2024-08-06,3,0.12354893486482355
LXCHEM-2024-08-05,LXCHEM,2024-08-05,2024-08-06,5,0.1602406233157001
LXCHEM-2024-08-05,LXCHEM,2024-08-05,2024-08-06,10,0.1343283786119791
LXCHEM-2024-08-05,LXCHEM,2024-08-05,2024-08-06,20,0.17330022718274818
MEDANTA-2024-08-05,MEDANTA,2024-08-05,2024-08-06,1,0.03452301471846009
MEDANTA-2024-08-05,MEDANTA,2024-08-05,2024-08-06,3,0.02827346966738964
MEDANTA-2024-08-05,MEDANTA,2024-08-05,2024-08-06,5,-0.05370216719352516
MEDANTA-2024-08-05,MEDANTA,2024-08-05,2024-08-06,10,-0.06689065467579236
MEDANTA-2024-08-05,MEDANTA,2024-08-05,2024-08-06,20,0.0013792244112347252
NAVINFLUOR-2024-08-05,NAVINFLUOR,2024-08-05,2024-08-06,1,0.011074335401388913
NAVINFLUOR-2024-08-05,NAVINFLUOR,2024-08-05,2024-08-06,3,0.03322300503041076
NAVINFLUOR-2024-08-05,NAVINFLUOR,2024-08-05,2024-08-06,5,-0.00762266326231098
NAVINFLUOR-2024-08-05,NAVINFLUOR,2024-08-05,2024-08-06,10,-0.050798185692337294
NAVINFLUOR-2024-08-05,NAVINFLUOR,2024-08-05,2024-08-06,20,-0.045016553865000475
NHPC-2024-08-05,NHPC,2024-08-05,2024-08-06,1,0.0202019222710077
NHPC-2024-08-05,NHPC,2024-08-05,2024-08-06,3,0.00282811163071095
NHPC-2024-08-05,NHPC,2024-08-05,2024-08-06,5,-0.015165619109928419
NHPC-2024-08-05,NHPC,2024-08-05,2024-08-06,10,-0.03191794368127976
NHPC-2024-08-05,NHPC,2024-08-05,2024-08-06,20,0.0031097384451250765
POLYCAB-2024-08-05,POLYCAB,2024-08-05,2024-08-06,1,-0.004845562503821621
POLYCAB-2024-08-05,POLYCAB,2024-08-05,2024-08-06,3,0.028637005037337238
POLYCAB-2024-08-05,POLYCAB,2024-08-05,2024-08-06,5,0.00985238141355027
POLYCAB-2024-08-05,POLYCAB,2024-08-05,2024-08-06,10,0.04273690725746859
POLYCAB-2024-08-05,POLYCAB,2024-08-05,2024-08-06,20,0.0289360772570999
POONAWALLA-2024-08-05,POONAWALLA,2024-08-05,2024-08-06,1,-0.0074158758079084786
POONAWALLA-2024-08-05,POONAWALLA,2024-08-05,2024-08-06,3,0.06360521222120186
POONAWALLA-2024-08-05,POONAWALLA,2024-08-05,2024-08-06,5,0.035938408112278886
POONAWALLA-2024-08-05,POONAWALLA,2024-08-05,2024-08-06,10,0.14945805186612904
POONAWALLA-2024-08-05,POONAWALLA,2024-08-05,2024-08-06,20,0.08813460741173262
PVRINOX-2024-08-05,PVRINOX,2024-08-05,2024-08-06,1,-0.002010225390107534
PVRINOX-2024-08-05,PVRINOX,2024-08-05,2024-08-06,3,0.03470161480988865
PVRINOX-2024-08-05,PVRINOX,2024-08-05,2024-08-06,5,0.04380023518638332
PVRINOX-2024-08-05,PVRINOX,2024-08-05,2024-08-06,10,0.05797711125755489
PVRINOX-2024-08-05,PVRINOX,2024-08-05,2024-08-06,20,0.060093065480069985
RENUKA-2024-08-05,RENUKA,2024-08-05,2024-08-06,1,-0.008695685345193604
RENUKA-2024-08-05,RENUKA,2024-08-05,2024-08-06,3,0.002826110176418206
RENUKA-2024-08-05,RENUKA,2024-08-05,2024-08-06,5,0.0391304181969685
RENUKA-2024-08-05,RENUKA,2024-08-05,2024-08-06,10,0.05760872882345458
RENUKA-2024-08-05,RENUKA,2024-08-05,2024-08-06,20,0.036739100580630124
ROUTE-2024-08-05,ROUTE,2024-08-05,2024-08-06,1,-0.007369967686527534
ROUTE-2024-08-05,ROUTE,2024-08-05,2024-08-06,3,0.05729297024406721
ROUTE-2024-08-05,ROUTE,2024-08-05,2024-08-06,5,0.012560843457647186
ROUTE-2024-08-05,ROUTE,2024-08-05,2024-08-06,10,-0.010574193626633033
ROUTE-2024-08-05,ROUTE,2024-08-05,2024-08-06,20,0.005671544519346483
SUPREMEIND-2024-08-05,SUPREMEIND,2024-08-05,2024-08-06,1,0.034562534065292194
SUPREMEIND-2024-08-05,SUPREMEIND,2024-08-05,2024-08-06,3,0.02956355063189986
SUPREMEIND-2024-08-05,SUPREMEIND,2024-08-05,2024-08-06,5,0.03722186576784736
SUPREMEIND-2024-08-05,SUPREMEIND,2024-08-05,2024-08-06,10,0.09375941455090508
SUPREMEIND-2024-08-05,SUPREMEIND,2024-08-05,2024-08-06,20,0.039681331375736484
TATACHEM-2024-08-05,TATACHEM,2024-08-05,2024-08-06,1,-0.018855460944954605
TATACHEM-2024-08-05,TATACHEM,2024-08-05,2024-08-06,3,-0.02828330929800893
TATACHEM-2024-08-05,TATACHEM,2024-08-05,2024-08-06,5,-0.01594739782685206
TATACHEM-2024-08-05,TATACHEM,2024-08-05,2024-08-06,10,-0.011303909075981222
TATACHEM-2024-08-05,TATACHEM,2024-08-05,2024-08-06,20,0.038367749047039545
TRIVENI-2024-08-05,TRIVENI,2024-08-05,2024-08-06,1,-0.026692651624461772
TRIVENI-2024-08-05,TRIVENI,2024-08-05,2024-08-06,3,-0.01380196791179622
TRIVENI-2024-08-05,TRIVENI,2024-08-05,2024-08-06,5,0.02083335056340241
TRIVENI-2024-08-05,TRIVENI,2024-08-05,2024-08-06,10,0.1750000769794997
TRIVENI-2024-08-05,TRIVENI,2024-08-05,2024-08-06,20,0.17187504099283069
TVSSCS-2024-08-05,TVSSCS,2024-08-05,2024-08-06,1,-0.0055248618784530246
TVSSCS-2024-08-05,TVSSCS,2024-08-05,2024-08-06,3,0.058011049723756924
TVSSCS-2024-08-05,TVSSCS,2024-08-05,2024-08-06,5,0.05220992789084078
TVSSCS-2024-08-05,TVSSCS,2024-08-05,2024-08-06,10,0.05110497237569067
TVSSCS-2024-08-05,TVSSCS,2024-08-05,2024-08-06,20,0.0787292817679559
WELSPUNLIV-2024-08-05,WELSPUNLIV,2024-08-05,2024-08-06,1,0.0625000675248577
WELSPUNLIV-2024-08-05,WELSPUNLIV,2024-08-05,2024-08-06,3,0.026534088274488443
WELSPUNLIV-2024-08-05,WELSPUNLIV,2024-08-05,2024-08-06,5,0.013352247706474918
WELSPUNLIV-2024-08-05,WELSPUNLIV,2024-08-05,2024-08-06,10,0.056704511044115335
WELSPUNLIV-2024-08-05,WELSPUNLIV,2024-08-05,2024-08-06,20,0.046022811634027994
WHIRLPOOL-2024-08-05,WHIRLPOOL,2024-08-05,2024-08-06,1,0.014838747119287232
WHIRLPOOL-2024-08-05,WHIRLPOOL,2024-08-05,2024-08-06,3,0.04454093681613758
WHIRLPOOL-2024-08-05,WHIRLPOOL,2024-08-05,2024-08-06,5,0.04513645019093926
WHIRLPOOL-2024-08-05,WHIRLPOOL,2024-08-05,2024-08-06,10,0.02493799298845123
WHIRLPOOL-2024-08-05,WHIRLPOOL,2024-08-05,2024-08-06,20,0.08513643673232996
HDFCLIFE-2024-08-06,HDFCLIFE,2024-08-06,2024-08-07,1,0.013194455217155232
HDFCLIFE-2024-08-06,HDFCLIFE,2024-08-06,2024-08-07,3,0.02418998173613507
HDFCLIFE-2024-08-06,HDFCLIFE,2024-08-06,2024-08-07,5,0.0057176215168737166
HDFCLIFE-2024-08-06,HDFCLIFE,2024-08-06,2024-08-07,10,0.06435999978272022
HDFCLIFE-2024-08-06,HDFCLIFE,2024-08-06,2024-08-07,20,0.11127398102958042
ASIANPAINT-2024-08-08,ASIANPAINT,2024-08-08,2024-08-09,1,-0.006252116544917308
ASIANPAINT-2024-08-08,ASIANPAINT,2024-08-08,2024-08-09,3,-0.0013821075558015927
ASIANPAINT-2024-08-08,ASIANPAINT,2024-08-08,2024-08-09,5,0.0049193059912653325
ASIANPAINT-2024-08-08,ASIANPAINT,2024-08-08,2024-08-09,10,0.038170438867012324
ASIANPAINT-2024-08-08,ASIANPAINT,2024-08-08,2024-08-09,20,0.0772292798900347
RAMCOCEM-2024-08-08,RAMCOCEM,2024-08-08,2024-08-09,1,-0.006218990882753905
RAMCOCEM-2024-08-08,RAMCOCEM,2024-08-08,2024-08-09,3,-0.01218670748418016
RAMCOCEM-2024-08-08,RAMCOCEM,2024-08-08,2024-08-09,5,0.013254595234905242
RAMCOCEM-2024-08-08,RAMCOCEM,2024-08-08,2024-08-09,10,0.029964157596213514
RAMCOCEM-2024-08-08,RAMCOCEM,2024-08-08,2024-08-09,20,0.041522683368298896
GLAND-2024-08-13,GLAND,2024-08-13,2024-08-14,1,-0.003630965074145953
GLAND-2024-08-13,GLAND,2024-08-13,2024-08-14,3,0.01757548734288683
GLAND-2024-08-13,GLAND,2024-08-13,2024-08-14,5,0.004523408940241058
GLAND-2024-08-13,GLAND,2024-08-13,2024-08-14,10,-0.04712077575427198
GLAND-2024-08-13,GLAND,2024-08-13,2024-08-14,20,-0.027555482186142677
APTUS-2024-08-14,APTUS,2024-08-14,2024-08-16,1,0.01225987537526363
APTUS-2024-08-14,APTUS,2024-08-14,2024-08-16,3,0.026507673725424175
APTUS-2024-08-14,APTUS,2024-08-14,2024-08-16,5,0.050364538936246595
APTUS-2024-08-14,APTUS,2024-08-14,2024-08-16,10,0.06825724670469646
APTUS-2024-08-14,APTUS,2024-08-14,2024-08-16,20,0.08681254236271929
ANURAS-2024-08-23,ANURAS,2024-08-23,2024-08-26,1,-0.005113144622470589
ANURAS-2024-08-23,ANURAS,2024-08-23,2024-08-26,3,-0.0021730657488583383
ANURAS-2024-08-23,ANURAS,2024-08-23,2024-08-26,5,0.0040904709522782134
ANURAS-2024-08-23,ANURAS,2024-08-23,2024-08-26,10,-0.024862628010045684
ANURAS-2024-08-23,ANURAS,2024-08-23,2024-08-26,20,-0.039323625388468564
APTUS-2024-08-23,APTUS,2024-08-23,2024-08-26,1,0.02256496003709252
APTUS-2024-08-23,APTUS,2024-08-23,2024-08-26,3,0.045292201998170745
APTUS-2024-08-23,APTUS,2024-08-23,2024-08-26,5,0.08116883158801702
APTUS-2024-08-23,APTUS,2024-08-23,2024-08-26,10,0.06396095689299175
APTUS-2024-08-23,APTUS,2024-08-23,2024-08-26,20,0.1803570999530455
JBCHEPHARM-2024-08-23,JBCHEPHARM,2024-08-23,2024-08-26,1,0.018319584805810862
JBCHEPHARM-2024-08-23,JBCHEPHARM,2024-08-23,2024-08-26,3,0.04774776389562496
JBCHEPHARM-2024-08-23,JBCHEPHARM,2024-08-23,2024-08-26,5,0.02550441310577911
JBCHEPHARM-2024-08-23,JBCHEPHARM,2024-08-23,2024-08-26,10,0.025981517091309136
JBCHEPHARM-2024-08-23,JBCHEPHARM,2024-08-23,2024-08-26,20,0.014873030165780676
HINDUNILVR-2024-08-27,HINDUNILVR,2024-08-27,2024-08-28,1,0.003604965975126051
HINDUNILVR-2024-08-27,HINDUNILVR,2024-08-27,2024-08-28,3,0.012318937081710724
HINDUNILVR-2024-08-27,HINDUNILVR,2024-08-27,2024-08-28,5,0.007246523343173994
HINDUNILVR-2024-08-27,HINDUNILVR,2024-08-27,2024-08-28,10,0.05492765046082648
HINDUNILVR-2024-08-27,HINDUNILVR,2024-08-27,2024-08-28,20,0.06903992243931811
IDEA-2024-08-30,IDEA,2024-08-30,2024-09-02,1,-0.03080869990929702
IDEA-2024-08-30,IDEA,2024-08-30,2024-09-02,3,-0.04364571941628281
IDEA-2024-08-30,IDEA,2024-08-30,2024-09-02,5,-0.1431321921153048
IDEA-2024-08-30,IDEA,2024-08-30,2024-09-02,10,-0.13350448869651088
IDEA-2024-08-30,IDEA,2024-08-30,2024-09-02,20,-0.3164313433451591
MANKIND-2024-09-02,MANKIND,2024-09-02,2024-09-03,1,-0.008641326290980578
MANKIND-2024-09-02,MANKIND,2024-09-02,2024-09-03,3,0.027912992050419305
MANKIND-2024-09-02,MANKIND,2024-09-02,2024-09-03,5,0.0171788413331464
MANKIND-2024-09-02,MANKIND,2024-09-02,2024-09-03,10,0.021571903294667072
MANKIND-2024-09-02,MANKIND,2024-09-02,2024-09-03,20,0.048511030921126075
ICICIBANK-2024-09-06,ICICIBANK,2024-09-06,2024-09-09,1,0.02830648822160553
ICICIBANK-2024-09-06,ICICIBANK,2024-09-06,2024-09-09,3,0.029179388521269
ICICIBANK-2024-09-06,ICICIBANK,2024-09-06,2024-09-09,5,0.03998663885563114
ICICIBANK-2024-09-06,ICICIBANK,2024-09-06,2024-09-09,10,0.10649258628319291
ICICIBANK-2024-09-06,ICICIBANK,2024-09-06,2024-09-09,20,0.03167334126071375
ITI-2024-09-06,ITI,2024-09-06,2024-09-09,1,-0.013226550485296418
ITI-2024-09-06,ITI,2024-09-06,2024-09-09,3,0.02332061431154453
ITI-2024-09-06,ITI,2024-09-06,2024-09-09,5,0.02332061431154453
ITI-2024-09-06,ITI,2024-09-06,2024-09-09,10,-0.022102248018587956
ITI-2024-09-06,ITI,2024-09-06,2024-09-09,20,-0.19387394380813927
MANYAVAR-2024-09-06,MANYAVAR,2024-09-06,2024-09-09,1,-0.0009183346805468062
MANYAVAR-2024-09-06,MANYAVAR,2024-09-06,2024-09-09,3,0.011698037592582589
MANYAVAR-2024-09-06,MANYAVAR,2024-09-06,2024-09-09,5,0.03405591179559142
MANYAVAR-2024-09-06,MANYAVAR,2024-09-06,2024-09-09,10,0.033257466310828265
MANYAVAR-2024-09-06,MANYAVAR,2024-09-06,2024-09-09,20,-0.004351783942126208
SWANCORP-2024-09-06,SWANCORP,2024-09-06,2024-09-09,1,-0.00738360088393164
SWANCORP-2024-09-06,SWANCORP,2024-09-06,2024-09-09,3,-0.009791391193238352
SWANCORP-2024-09-06,SWANCORP,2024-09-06,2024-09-09,5,-0.0092295885237198
SWANCORP-2024-09-06,SWANCORP,2024-09-06,2024-09-09,10,-0.035309863193913826
SWANCORP-2024-09-06,SWANCORP,2024-09-06,2024-09-09,20,-0.17321449471768602
SOBHA-2024-09-09,SOBHA,2024-09-09,2024-09-10,1,0.025473158920576333
SOBHA-2024-09-09,SOBHA,2024-09-09,2024-09-10,3,0.03737646917574966
SOBHA-2024-09-09,SOBHA,2024-09-09,2024-09-10,5,0.056600345217417525
SOBHA-2024-09-09,SOBHA,2024-09-09,2024-09-10,10,0.21414115784512755
SOBHA-2024-09-09,SOBHA,2024-09-09,2024-09-10,20,0.052255621273673114
SONATSOFTW-2024-09-09,SONATSOFTW,2024-09-09,2024-09-10,1,-0.0032470314163931535
SONATSOFTW-2024-09-09,SONATSOFTW,2024-09-09,2024-09-10,3,0.03148836175275216
SONATSOFTW-2024-09-09,SONATSOFTW,2024-09-09,2024-09-10,5,0.03141276485305422
SONATSOFTW-2024-09-09,SONATSOFTW,2024-09-09,2024-09-10,10,-0.03043129398565758
SONATSOFTW-2024-09-09,SONATSOFTW,2024-09-09,2024-09-10,20,-0.1199879177809966
WHIRLPOOL-2024-09-09,WHIRLPOOL,2024-09-09,2024-09-10,1,-4.662546402389722e-05
WHIRLPOOL-2024-09-09,WHIRLPOOL,2024-09-09,2024-09-10,3,-0.009554884256425034
WHIRLPOOL-2024-09-09,WHIRLPOOL,2024-09-09,2024-09-10,5,-0.05151259510739847
WHIRLPOOL-2024-09-09,WHIRLPOOL,2024-09-09,2024-09-10,10,-0.04721409309241753
WHIRLPOOL-2024-09-09,WHIRLPOOL,2024-09-09,2024-09-10,20,0.108281790178544
CHEMPLASTS-2024-09-11,CHEMPLASTS,2024-09-11,2024-09-12,1,0.0018214812494776744
CHEMPLASTS-2024-09-11,CHEMPLASTS,2024-09-11,2024-09-12,3,0.04918036431972017
CHEMPLASTS-2024-09-11,CHEMPLASTS,2024-09-11,2024-09-12,5,0.07265734356004683
CHEMPLASTS-2024-09-11,CHEMPLASTS,2024-09-11,2024-09-12,10,0.05110295318865443
CHEMPLASTS-2024-09-11,CHEMPLASTS,2024-09-11,2024-09-12,20,0.025096121722950393
GNFC-2024-09-11,GNFC,2024-09-11,2024-09-12,1,0.0014414608910116034
GNFC-2024-09-11,GNFC,2024-09-11,2024-09-12,3,-0.007662594009190338
GNFC-2024-09-11,GNFC,2024-09-11,2024-09-12,5,0.005993485194714321
GNFC-2024-09-11,GNFC,2024-09-11,2024-09-12,10,0.013428442680909036
GNFC-2024-09-11,GNFC,2024-09-11,2024-09-12,20,-0.018132220326531168
