Signal_ID,Symbol,Signal_Date,Open,High,Low,Close,Volume,Return,Sigma20,Shock_Score,Prior20_Median_Volume,Volume_Ratio,Prior20_Median_Traded_Value,ATR14_Signal,Point_In_Time_Member,Cohort,Data_Eligible,Liquidity_OK
FORTIS-2023-08-02,FORTIS,2023-08-02,341.6289050668951,346.159383994694,321.8640093219814,333.5636291503906,4221157,-0.03123192458469204,0.012821825461648522,-2.435840721596947,2104772.5,2.0055169858025037,693640419.6313324,9.898226646790574,True,HIGH_VOLUME,True,True
GAIL-2023-08-02,GAIL,2023-08-02,108.47362333458773,108.7439023215904,103.69861895400248,104.82479858398438,27870281,-0.033236396131424595,0.014146894457476645,-2.3493775422816654,11303018.0,2.46573800024029,1116940816.359684,2.6606397327408082,True,HIGH_VOLUME,True,True
GNFC-2023-08-02,GNFC,2023-08-02,549.1460312108396,551.0368218527406,520.7387785383743,527.7618408203125,2984249,-0.03625459770928441,0.014383690202356898,-2.520535217265995,716737.0,4.163659752461503,387418265.61795044,13.784646562914643,True,HIGH_VOLUME,True,True
HEROMOTOCO-2023-08-02,HEROMOTOCO,2023-08-02,2762.276430285492,2773.105348012845,2681.826683795328,2701.318603515625,2692656,-0.0350245098659111,0.014781188109667678,-2.3695327876250505,743712.0,3.6205627985026463,2052923216.5620117,70.54803628466733,True,HIGH_VOLUME,True,True
MFSL-2023-08-02,MFSL,2023-08-02,810.25,814.2999877929688,769.5499877929688,776.9000244140625,687041,-0.041160105629049704,0.008563322970314443,-4.806557661288152,451854.0,1.520493345195572,367075875.68774414,21.411113010026458,True,HIGH_VOLUME,True,True
NMDC-2023-08-02,NMDC,2023-08-02,34.120379978092615,34.149567196995136,32.74856064809545,33.200965881347656,35771037,-0.026529794834299625,0.013226204234888975,-2.005850988170706,21657900.0,1.6516392170986107,698517793.240242,0.6418613727531238,True,HIGH_VOLUME,True,True
PETRONET-2023-08-02,PETRONET,2023-08-02,205.4395803180723,205.52780053124738,197.8519419314378,198.86656188964844,2626562,-0.03489613054108798,0.011179580498369812,-3.1214168140008898,1633595.0,1.6078416008863885,324455879.7026291,3.6854144276663363,True,HIGH_VOLUME,True,True
RAIN-2023-08-02,RAIN,2023-08-02,167.05303197980476,167.05303197980476,159.7813177619238,160.4200439453125,2311048,-0.03970601358843162,0.011672011849328806,-3.4018140232366965,1247383.5,1.8527165061907584,204530566.76068115,3.9758002936794696,True,HIGH_VOLUME,True,True
REDINGTON-2023-08-02,REDINGTON,2023-08-02,164.10018453653268,166.42586750442482,151.72756250322035,152.7508544921875,8061167,-0.10371168873958725,0.010356127199898592,-10.014524419959114,1417018.5,5.688822693563987,247277821.4444809,4.931031870978572,True,HIGH_VOLUME,True,True
SAIL-2023-08-02,SAIL,2023-08-02,92.23666908478894,92.23666908478894,89.18952012822206,89.91503143310547,18295129,-0.027719700696531735,0.012674230050111939,-2.1870914909175814,11389961.5,1.606250293295548,977953429.6509132,1.75431544150757,True,HIGH_VOLUME,True,True
TATASTEEL-2023-08-02,TATASTEEL,2023-08-02,115.34848073564916,115.34848073564916,110.98419591246599,111.64118194580078,54951586,-0.034496753434199445,0.012580565954874216,-2.7420668957133856,34158388.5,1.608728877827477,3712169688.236473,2.2690305473814636,True,HIGH_VOLUME,True,True
GODREJPROP-2023-08-03,GODREJPROP,2023-08-03,1655.0001617257033,1656.542754065589,1546.6738074271072,1565.43310546875,2101870,-0.052295525298643786,0.016607274884756978,-3.1489528331131162,553285.5,3.798888638867276,912903013.6411743,49.92222034538122,True,HIGH_VOLUME,True,True
ICICIBANK-2023-08-03,ICICIBANK,2023-08-03,944.9903812949868,951.2319455477858,929.023619238488,933.8136596679688,30994707,-0.022240265446288654,0.007822436517642651,-2.84313786326398,16312595.0,1.900047601255349,15217828446.091553,15.090767742972684,True,HIGH_VOLUME,True,True
INDIGO-2023-08-03,INDIGO,2023-08-03,2569.6576196411247,2569.6576196411247,2426.0004788007086,2443.62060546875,3539409,-0.04582305265467923,0.0158603958578288,-2.8891493671048982,544761.5,6.497171698073377,1439210979.2469482,72.78910790812536,True,HIGH_VOLUME,True,True
LICHSGFIN-2023-08-03,LICHSGFIN,2023-08-03,385.1715022898551,392.01876569448575,364.0240901586829,367.37786865234375,6424734,-0.04826839344271627,0.013330449513755551,-3.620912662615662,2078411.0,3.091175903129843,763455887.4257812,9.504553597627652,True,HIGH_VOLUME,True,True
TITAN-2023-08-03,TITAN,2023-08-03,2910.0328816841507,2958.567272525508,2855.6050774619202,2874.523681640625,3319847,-0.02520860978801065,0.010355143592679746,-2.4344046572015774,870681.5,3.812929297337775,2614143812.2629395,53.7345700595584,True,HIGH_VOLUME,True,True
VEDL-2023-08-03,VEDL,2023-08-03,212.23741288865074,212.3187660399722,201.4181140512951,206.66506958007812,226675327,-0.06650734436128203,0.012442225206298617,-5.34529340681071,6528099.0,34.72302227646976,1476232492.1802063,4.863964235186792,True,HIGH_VOLUME,True,True
ABBOTINDIA-2023-08-04,ABBOTINDIA,2023-08-04,23417.23266271853,23424.357596056598,22609.788459473475,22670.587890625,12946,-0.028172702711550368,0.01114618557345604,-2.527564477182395,8628.0,1.5004636068613815,188560166.32421875,424.538924866853,True,HIGH_VOLUME,True,True
ABFRL-2023-08-04,ABFRL,2023-08-04,221.60000610351562,224.89999389648438,204.0,209.8000030517578,8457630,-0.05046387893409332,0.012012044508807558,-4.201106555765077,2384230.0,3.5473213574193765,518099624.44301605,6.126286952697904,True,HIGH_VOLUME,True,True
CUMMINSIND-2023-08-04,CUMMINSIND,2023-08-04,1776.0691584977785,1827.767148132396,1675.3132820317164,1724.3231201171875,3490486,-0.045160947981090716,0.01130078915280822,-3.9962649838368436,459707.0,7.592849358395674,836975116.8464966,47.83061974217882,True,HIGH_VOLUME,True,True
DEVYANI-2023-08-04,DEVYANI,2023-08-04,195.39999389648438,198.0,185.10000610351562,188.85000610351562,4266903,-0.025290291078629012,0.01236084804399131,-2.04599967482998,1346287.0,3.169385873888703,261589785.56298828,6.098314961800654,True,HIGH_VOLUME,True,True
HUDCO-2023-08-04,HUDCO,2023-08-04,57.33801204069585,59.2967612413013,54.0882631823002,54.88957214355469,20574241,-0.034455556417457456,0.015005077540527694,-2.2962598043492504,6455797.5,3.1869402657069092,361359549.38845253,1.9480247255188252,True,HIGH_VOLUME,True,True
KPIL-2023-08-04,KPIL,2023-08-04,619.8612367462241,632.5224521760807,561.1504170302221,592.6812133789062,2246582,-0.038845798047421054,0.013060090261839527,-2.9743897070087773,225162.5,9.977602842391606,129575738.47729492,19.89868262315601,True,HIGH_VOLUME,True,True
MAXHEALTH-2023-08-04,MAXHEALTH,2023-08-04,546.5859136137675,548.8217436890767,523.6810887501989,534.909912109375,4948029,-0.03131204922776554,0.01514443069205403,-2.067561987932258,1241071.0,3.9869024415202676,751612713.6773987,18.51845140029246,True,HIGH_VOLUME,True,True
METROPOLIS-2023-08-04,METROPOLIS,2023-08-04,353.9296189322725,353.9296189322725,336.80440493672126,337.59918212890625,1680908,-0.034383521467551637,0.013764412059143008,-2.498001463470602,934970.0,1.7978202509171417,329662907.07489014,11.377335333719019,True,HIGH_VOLUME,True,True
MGL-2023-08-04,MGL,2023-08-04,1049.191888174926,1049.191888174926,969.9042506474644,972.1130981445312,2474513,-0.05750876179319675,0.014953992956596242,-3.845712777859073,391585.0,6.319223157168942,397087376.214447,30.75611624694117,True,HIGH_VOLUME,True,True
SBIN-2023-08-04,SBIN,2023-08-04,563.3208772718776,567.0144973448427,541.1593302489086,542.958740234375,52725616,-0.029127900460201417,0.012122434896293754,-2.402809395091643,15503606.5,3.400861341520762,8717264539.512268,11.149970869409858,True,HIGH_VOLUME,True,True
ABFRL-2023-08-07,ABFRL,2023-08-07,209.0,209.5,192.9499969482422,199.4499969482422,17400416,-0.04933272618190698,0.016761261653299452,-2.943258520888005,2494437.0,6.975688702500805,541910919.708847,6.892266892042026,True,HIGH_VOLUME,True,True
BALKRISIND-2023-08-07,BALKRISIND,2023-08-07,2386.9739191266126,2438.907259731584,2316.4229658519344,2322.645263671875,741339,-0.04519555538516229,0.020830445576606647,-2.1696874038987697,261928.0,2.8303159646925873,640771925.361206,65.46012061303438,True,HIGH_VOLUME,True,True
BRITANNIA-2023-08-07,BRITANNIA,2023-08-07,4553.4528850377565,4614.791757831362,4426.174911182411,4465.9970703125,1079453,-0.02891532776208028,0.011031543275899268,-2.621149828170634,340327.0,3.1718112286124813,1632503330.8981934,101.80844392378506,True,HIGH_VOLUME,True,True
CARBORUNIV-2023-08-07,CARBORUNIV,2023-08-07,1251.8467080656812,1251.8961993276957,1148.6098668695333,1161.1683349609375,339484,-0.06750061636990234,0.019551460543005945,-3.4524590232748125,121053.5,2.8044129248638,142067061.57873535,42.1009043996097,True,HIGH_VOLUME,True,True
FORTIS-2023-08-07,FORTIS,2023-08-07,330.7756613693048,336.3516263302454,317.682019398355,322.51123046875,6552304,-0.04313141608573168,0.015051355312794218,-2.865616762702316,2134617.0,3.069545496920525,717575975.242218,10.331111794824604,True,HIGH_VOLUME,True,True
GESHIP-2023-08-07,GESHIP,2023-08-07,722.0949481033521,740.8885349696008,689.8453402950669,693.613037109375,381106,-0.034103645783708614,0.015550920189639219,-2.193030725373417,242266.5,1.5730858372907521,169606381.0760498,26.280335468372737,True,HIGH_VOLUME,True,True
GNFC-2023-08-07,GNFC,2023-08-07,527.4016955739426,529.8777598724117,498.1841258609534,503.9466247558594,2998908,-0.044472835101792674,0.01573135242008361,-2.827019185268262,715537.5,4.191126251244694,381995336.4024353,14.273801945259674,True,HIGH_VOLUME,True,True
GSFC-2023-08-07,GSFC,2023-08-07,149.43653250411634,149.66377784786954,143.16456656451032,143.7099609375,2945459,-0.036269283719353895,0.010356663246655929,-3.5020240453473193,1741649.5,1.6911893007175094,265919908.89691162,3.676175287359745,True,HIGH_VOLUME,True,True
INDIACEM-2023-08-07,INDIACEM,2023-08-07,225.9499969482422,225.9499969482422,214.5,215.75,8291481,-0.04004449388209119,0.017814012281309275,-2.2479210887322933,2510582.5,3.3026124415349822,534131108.6329117,7.066264798060255,True,HIGH_VOLUME,True,True
MRF-2023-08-07,MRF,2023-08-07,110936.04163769304,110963.90701344529,107393.5080213764,107695.9453125,11175,-0.02767604937895418,0.013697239419338463,-2.0205567364092154,3736.0,2.991167023554604,380130434.9296875,1917.7182693887414,True,HIGH_VOLUME,True,True
ADANIENT-2023-08-08,ADANIENT,2023-08-08,2559.8339373418285,2559.8339373418285,2458.019855640821,2471.252197265625,6127920,-0.029778510841541483,0.010513680835301738,-2.8323582680534027,2310181.5,2.652570804501724,5629448031.504883,67.49739706680053,True,HIGH_VOLUME,True,True
BORORENEW-2023-08-08,BORORENEW,2023-08-08,501.70001220703125,508.6499938964844,475.0,480.3999938964844,770660,-0.042455686251323455,0.018454186032938108,-2.30059923399201,220673.5,3.492308772915642,104876362.25,15.45239385268538,True,HIGH_VOLUME,True,True
GODREJCP-2023-08-08,GODREJCP,2023-08-08,982.2109377876752,994.5122759741665,948.9639524660421,958.8905639648438,2008417,-0.02061693330223835,0.009811713085530756,-2.1012572547236377,825778.0,2.432151256148747,823873058.3777466,20.097496092285848,True,HIGH_VOLUME,True,True
GRAPHITE-2023-08-08,GRAPHITE,2023-08-08,447.75880033094614,448.66260641112564,410.03727917838467,413.6048889160156,3284998,-0.06223036451707409,0.020127994990620075,-3.0917319159744574,916428.0,3.5845674728402015,360698796.17463684,15.278705991292748,True,HIGH_VOLUME,True,True
MEDPLUS-2023-08-08,MEDPLUS,2023-08-08,942.2999877929688,945.0,900.0,909.2000122070312,322994,-0.04420498059707623,0.0176435719306433,-2.5054439526670422,156903.0,2.0585584724320123,150328322.54882812,33.8101143984991,True,HIGH_VOLUME,True,True
RAIN-2023-08-08,RAIN,2023-08-08,159.09345412315145,159.28999911439922,152.90267675006564,153.44313049316406,2367976,-0.03342621918568478,0.016033550233150975,-2.0847671725612407,1335075.5,1.7736644856414487,217404539.36652374,4.124132324194137,True,HIGH_VOLUME,True,True
RAMCOCEM-2023-08-08,RAMCOCEM,2023-08-08,843.565327883734,860.3374156909007,821.4341555138764,841.4315795898438,1979102,-0.03008649288916132,0.009849696756440172,-3.0545603213103414,353890.5,5.592413472528932,309029696.569397,24.059580874968947,True,HIGH_VOLUME,True,True
AWL-2023-08-09,AWL,2023-08-09,373.29995188528267,382.8003116017924,373.29995188528267,376.18487548828125,5535060,-0.03766381102688743,0.014498654125248391,-2.5977453287404475,1163587.5,4.756891939798253,467168211.98973083,10.646043558780546,True,HIGH_VOLUME,True,True
BATAINDIA-2023-08-09,BATAINDIA,2023-08-09,1638.4668124738328,1648.3598418535332,1582.888346481815,1586.901611328125,394387,-0.03169221753011353,0.007832449117066131,-4.046271741626681,257252.5,1.5330735367003236,407077108.31396484,30.426115363730435,True,HIGH_VOLUME,True,True
DIVISLAB-2023-08-09,DIVISLAB,2023-08-09,3772.915879879179,3772.915879879179,3631.1871745469302,3653.375,749561,-0.028260229365855816,0.013920379468017175,-2.0301335484988194,346107.0,2.165691534698807,1252976428.5302734,89.4467726823074,True,HIGH_VOLUME,True,True
EPL-2023-08-09,EPL,2023-08-09,207.24315162267675,208.00020711927058,194.1839912352391,198.48973083496094,2035163,-0.04201877531476117,0.014950410062968085,-2.810543332108393,643263.5,3.163809232142038,133033917.14987946,7.495310328751889,True,HIGH_VOLUME,True,True
GSFC-2023-08-09,GSFC,2023-08-09,136.80168125128148,137.3925135293023,132.84760717543915,136.9834747314453,5568459,-0.0373683228534909,0.013030517734041017,-2.8677542685713573,1741649.5,3.1972328531085044,265919908.89691162,4.080136522426292,True,HIGH_VOLUME,True,True
ASIANPAINT-2023-08-10,ASIANPAINT,2023-08-10,3204.2577028446804,3213.938239711281,3126.8134079118786,3134.4609375,1253219,-0.02794969286962834,0.011336476250815514,-2.4654656571628877,730596.5,1.7153367145886957,2400738780.9992676,55.92902206793169,True,HIGH_VOLUME,True,True
BATAINDIA-2023-08-10,BATAINDIA,2023-08-10,1558.5757220328787,1582.88841094478,1528.569998074784,1536.1297607421875,1307546,-0.03199432795549628,0.010066049493210877,-3.1784393646261226,257252.5,5.082733889855298,407077108.31396484,32.41936521298833,True,HIGH_VOLUME,True,True
EQUITASBNK-2023-08-10,EQUITASBNK,2023-08-10,90.43947660069536,90.58757768929556,85.20662922111775,85.7002944946289,8735352,-0.04772348711173624,0.02075343935114828,-2.2995459357003263,5764074.0,1.5154822786799753,532902293.08758545,3.426809687027894,True,HIGH_VOLUME,True,True
GRANULES-2023-08-10,GRANULES,2023-08-10,303.8728199870227,312.5549005580805,298.663571644388,299.55657958984375,7189682,-0.06358562924521105,0.014866570785763714,-4.277087847730217,1574897.5,4.565174558979235,490999835.3330841,8.182550498704257,True,HIGH_VOLUME,True,True
ICICIGI-2023-08-10,ICICIGI,2023-08-10,1364.087823804473,1364.087823804473,1320.903157812476,1327.317138671875,1588599,-0.027654230503399546,0.013011537107285046,-2.1253623054201785,589477.0,2.694929573164008,796028307.774292,34.04942846908865,True,HIGH_VOLUME,True,True
MOTHERSON-2023-08-10,MOTHERSON,2023-08-10,64.28940219733187,64.90882892079735,62.07253011904656,62.463741302490234,31077909,-0.028889918445587637,0.011840630857032042,-2.439896893536731,13397760.5,2.3196346135609756,855519810.6744499,1.5907866291074668,True,HIGH_VOLUME,True,True
PIDILITIND-2023-08-10,PIDILITIND,2023-08-10,1284.7724016283146,1284.7724016283146,1231.571369087817,1236.2562255859375,1494760,-0.03207091907382298,0.007568254433716241,-4.237558257944982,439753.0,3.3990899436729256,562917882.1662598,22.64115544463022,True,HIGH_VOLUME,True,True
PRESTIGE-2023-08-10,PRESTIGE,2023-08-10,580.6774171629866,582.5664699707327,549.1107561232467,553.23681640625,1209701,-0.051074324083115186,0.02373159916351394,-2.1521652936747397,414627.5,2.917560943256296,239932410.67544556,20.820710496005518,True,HIGH_VOLUME,True,True
ALKEM-2023-08-11,ALKEM,2023-08-11,3991.9724351246177,4013.876929647311,3699.4744658007153,3720.94091796875,941049,-0.07709964276834491,0.015562127118747637,-4.954312619350298,228598.0,4.116610818992292,876927005.0310059,106.1446861441754,True,HIGH_VOLUME,True,True
APOLLOTYRE-2023-08-11,APOLLOTYRE,2023-08-11,414.3664486891087,414.3664486891087,379.15977709726207,382.34722900390625,9477294,-0.08272498333841805,0.010969774377761716,-7.5411745483226005,1262727.5,7.505415063820183,519312187.75914,11.248225752719483,True,HIGH_VOLUME,True,True
CONCOR-2023-08-11,CONCOR,2023-08-11,655.2986855857192,657.5467672099869,639.9924389151039,648.5543823242188,1982467,-0.02670277769305096,0.011535368742059928,-2.314861214248667,960372.0,2.064269887085421,632114902.0043335,16.423956341366225,True,HIGH_VOLUME,True,True
MTARTECH-2023-08-11,MTARTECH,2023-08-11,2188.0,2259.75,2161.25,2211.199951171875,690081,-0.03548454599620776,0.013288306235794464,-2.670358837804603,202139.0,3.413893409980261,428937922.8173828,64.67583587127379,True,HIGH_VOLUME,True,True
TIINDIA-2023-08-11,TIINDIA,2023-08-11,2935.6676682582665,2946.08096893381,2835.0218995908917,2840.20361328125,178092,-0.03269914086429748,0.011668060486852908,-2.802448693263249,114784.5,1.5515335258680396,360858719.30041504,89.46938056223053,True,HIGH_VOLUME,True,True
TORNTPOWER-2023-08-11,TORNTPOWER,2023-08-11,651.8665457155115,652.3465652631666,610.1048450695251,614.3290405273438,669259,-0.04705888813262904,0.019907837039436584,-2.3638373189115107,378519.0,1.7680988272715505,234862408.28979492,20.809895275451996,True,HIGH_VOLUME,True,True
ADANIENT-2023-08-14,ADANIENT,2023-08-14,2476.6950675641287,2481.6384222625425,2396.851660419219,2452.72705078125,9786919,-0.03288046800469391,0.012685232949888282,-2.592027133800762,3192214.5,3.065871356702377,7897536434.9592285,70.33253304681115,True,HIGH_VOLUME,True,True
CHAMBLFERT-2023-08-14,CHAMBLFERT,2023-08-14,245.69784835383052,245.69784835383052,234.44557735784406,235.83474731445312,2753278,-0.04158813567625119,0.01171957973955699,-3.5486029875183274,1402654.0,1.962906033847264,350156858.43981934,5.966101977396931,True,HIGH_VOLUME,True,True
CUB-2023-08-14,CUB,2023-08-14,91.90136266637731,91.90136266637731,87.88979524840053,88.61917114257812,20844101,-0.05850440093061049,0.012914289224907153,-4.530206805170193,3444975.5,6.050580330687403,328276036.11279297,2.344504223539477,True,HIGH_VOLUME,True,True
ELGIEQUIP-2023-08-14,ELGIEQUIP,2023-08-14,486.0662933920162,492.1946451001137,476.92320602266966,481.9148254394531,369229,-0.03311845219453369,0.012670794795891714,-2.6137628087286027,207580.5,1.7787268071904634,106976502.91488647,15.824991755381493,True,HIGH_VOLUME,True,True
JINDALSTEL-2023-08-14,JINDALSTEL,2023-08-14,683.8408573621532,685.0301579078073,652.2751840119341,656.3385620117188,4487444,-0.05148961396902352,0.0195936628974485,-2.627870768141496,1876843.5,2.3909526819897344,1248094485.1280823,18.32348674081737,True,HIGH_VOLUME,True,True
JKCEMENT-2023-08-14,JKCEMENT,2023-08-14,3204.9597931272115,3314.0669603105785,3067.7598650980244,3107.67333984375,249400,-0.033962780219575106,0.01617530638596046,-2.0996684334247595,67767.5,3.6802301988416275,216794858.18652344,93.60931423524357,True,HIGH_VOLUME,True,True
MUTHOOTFIN-2023-08-14,MUTHOOTFIN,2023-08-14,1275.0023488465831,1275.0023488465831,1193.9901359555577,1238.06884765625,2519880,-0.05025743618969536,0.008743426065246853,-5.748025523937045,300994.0,8.37186123311428,389353842.4916992,29.98062311265918,True,HIGH_VOLUME,True,True
NATIONALUM-2023-08-14,NATIONALUM,2023-08-14,81.13697346763423,81.26890484785474,79.24597491196367,79.72972106933594,11862766,-0.0387062448245874,0.017002155664109127,-2.2765492558272915,7763105.5,1.5280954252135308,640000192.644783,1.9824744628228355,True,HIGH_VOLUME,True,True
NYKAA-2023-08-14,NYKAA,2023-08-14,143.3000030517578,143.3000030517578,130.10000610351562,134.3000030517578,25004345,-0.08139530878853041,0.012183972959075737,-6.680522770522052,3512681.5,7.1183069116855595,510788798.10230255,4.863539042714813,True,HIGH_VOLUME,True,True
PNCINFRA-2023-08-14,PNCINFRA,2023-08-14,348.3595128193868,348.3595128193868,316.55925371363,333.38006591796875,1709245,-0.050460619080806235,0.013032837897494556,-3.871805931884323,317044.5,5.391183256609088,109398642.47691345,11.888585589366969,True,HIGH_VOLUME,True,True
RCF-2023-08-14,RCF,2023-08-14,103.8648928147424,104.4851256099765,100.42976685342491,101.90878295898438,4891723,-0.053610953506206815,0.014724295159986594,-3.6409860657979114,2249731.0,2.1743590678174414,242868429.02962112,3.181892903394662,True,HIGH_VOLUME,True,True
SAIL-2023-08-14,SAIL,2023-08-14,88.02870264114577,88.07707301229235,83.82073866127935,84.25604248046875,23189557,-0.043907864907454686,0.01283088257840176,-3.4220455716245777,10194137.0,2.2747935406400757,912260441.6047592,1.9483258198239395,True,HIGH_VOLUME,True,True
TIMKEN-2023-08-14,TIMKEN,2023-08-14,3182.71738049909,3294.4498097426404,3167.6451221177185,3181.23486328125,240666,-0.05378198540581902,0.01622030429241173,-3.315719880235514,49636.0,4.848617938592957,166203975.64916992,92.4420782730671,True,HIGH_VOLUME,True,True
COFORGE-2023-08-16,COFORGE,2023-08-16,1006.9269481352503,1049.1047942716232,975.8016075849023,982.5280151367188,3491965,-0.0381085602137492,0.01680001234663868,-2.268365012325357,1403660.0,2.48775700668253,1299806011.425476,27.189190827173782,True,HIGH_VOLUME,True,True
CROMPTON-2023-08-16,CROMPTON,2023-08-16,291.6122760905514,291.7581492293313,273.8636553457671,274.9334411621094,8169226,-0.05876485636608564,0.013855245442924545,-4.2413435841438,2825641.5,2.89110490485081,819506428.4842072,7.718782244296098,True,HIGH_VOLUME,True,True
INDUSTOWER-2023-08-16,INDUSTOWER,2023-08-16,163.35233185670086,163.73781820312664,154.1968914281542,154.6787567138672,10184159,-0.058098542309864776,0.01675393891479528,-3.4677542162075317,5763655.5,1.7669617831947104,952472558.5359879,5.088615923775405,True,HIGH_VOLUME,True,True
BAJAJHLDNG-2023-08-17,BAJAJHLDNG,2023-08-17,7110.424635085724,7110.472344472823,6801.300548416294,6846.3232421875,44949,-0.03207022805866755,0.010004914764907275,-3.205447403825511,20616.0,2.1802968568102443,146897733.64746094,160.75906554460673,True,HIGH_VOLUME,True,True
EASEMYTRIP-2023-08-17,EASEMYTRIP,2023-08-17,19.749999482056282,19.949495195019324,19.07670478023723,19.17645263671875,40376334,-0.029040279054306506,0.011370192907262669,-2.5540709195669966,25796359.0,1.5651950726844823,521757917.02166367,0.5604729309187131,True,HIGH_VOLUME,True,True
TRITURBINE-2023-08-17,TRITURBINE,2023-08-17,390.4870842044282,390.4870842044282,371.1492545290821,373.11248779296875,640462,-0.032701427012933104,0.01047529961446839,-3.1217653161696863,331343.5,1.932924593360063,129718584.95205688,10.133745294680978,True,HIGH_VOLUME,True,True
BAJAJHLDNG-2023-08-18,BAJAJHLDNG,2023-08-18,6849.629088718157,6912.3734884491205,6609.715391506163,6651.09814453125,44951,-0.028515319938921313,0.011855196642888713,-2.4053013035448974,20616.0,2.180393868839736,146897733.64746094,170.89471064448895,True,HIGH_VOLUME,True,True
