Effective_Date,Symbol,Canonical_Symbol,Action,Press_Release_Date,Source_URL,Notes
2025-02-10,DUMMYITC,DUMMYITC,EXCLUDE,2025-02-06,https://www.niftyindices.com/Press_Release/ind_prs06022025_1.pdf,ITC Hotels exclusion after listing price-band test; dummy interval is audited in membership data.
2025-03-21,ISEC,ISEC,EXCLUDE,2025-03-17,https://www.niftyindices.com/Press_Release/ind_prs17032025.pdf,ICICI Securities suspension replacement.
2025-03-21,RAYMONDLSL,RAYMONDLSL,INCLUDE,2025-03-17,https://www.niftyindices.com/Press_Release/ind_prs17032025.pdf,ICICI Securities suspension replacement.
2025-03-28,ACI,ACI,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,AVANTIFEED,AVANTIFEED,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,BALAMINES,BALAMINES,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,BIRLACORPN,BIRLACORPN,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,CELLO,CELLO,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,CHEMPLASTS,CHEMPLASTS,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,CIEINDIA,CIEINDIA,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,EASEMYTRIP,EASEMYTRIP,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,EQUITASBNK,EQUITASBNK,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,FINEORG,FINEORG,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,GAEL,GAEL,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,GRINDWELL,GRINDWELL,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,GRINFRA,GRINFRA,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,GSFC,GSFC,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,JKLAKSHMI,JKLAKSHMI,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,KSB,KSB,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,MAHLIFE,MAHLIFE,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,METROBRAND,METROBRAND,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,NUVOCO,NUVOCO,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,PGHH,PGHH,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,RAJESHEXPO,RAJESHEXPO,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,RATNAMANI,RATNAMANI,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SANOFI,SANOFI,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SPARC,SPARC,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SUNDRMFAST,SUNDRMFAST,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,TVSSCS,TVSSCS,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,UJJIVANSFB,UJJIVANSFB,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,VARROC,VARROC,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,VINATIORGA,VINATIORGA,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,VIPIND,VIPIND,EXCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,ACMESOLAR,ACMESOLAR,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,AFCONS,AFCONS,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,AIIL,AIIL,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,ALIVUS,ALIVUS,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,BAJAJHFL,BAJAJHFL,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,DCMSHRIRAM,DCMSHRIRAM,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,FIRSTCRY,FIRSTCRY,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,GRAVITA,GRAVITA,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,HYUNDAI,HYUNDAI,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,IGIL,IGIL,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,IKS,IKS,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,JSWHL,JSWHL,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,LTFOODS,LTFOODS,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,NAVA,NAVA,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,NEULANDLAB,NEULANDLAB,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,NIVABUPA,NIVABUPA,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,NTPCGREEN,NTPCGREEN,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,OLAELEC,OLAELEC,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,PGEL,PGEL,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,PREMIERENE,PREMIERENE,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,RPOWER,RPOWER,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SAGILITY,SAGILITY,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SAILIFE,SAILIFE,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SARDAEN,SARDAEN,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,SWIGGY,SWIGGY,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,TARIL,TARIL,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,VMM,VMM,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,WAAREEENER,WAAREEENER,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,WOCKPHARMA,WOCKPHARMA,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-03-28,ZENTEC,ZENTEC,INCLUDE,2025-02-21,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Semi-annual Nifty 500 review.
2025-04-07,DUMMYSIEMS,DUMMYSIEMS,INCLUDE,2025-04-02,https://www.niftyindices.com/Press_Release/ind_prs02042025.pdf,Siemens Energy demerger dummy constituent.
2025-04-11,QUESS,QUESS,EXCLUDE,2025-04-04,https://www.niftyindices.com/Press_Release/ind_prs04042025_2.pdf,Quess demerger replacement.
2025-04-11,SUNDRMFAST,SUNDRMFAST,INCLUDE,2025-04-04,https://www.niftyindices.com/Press_Release/ind_prs04042025_2.pdf,Quess demerger replacement.
2025-05-14,DUMMYRAYMN,DUMMYRAYMN,INCLUDE,2025-05-09,https://www.niftyindices.com/Press_Release/ind_prs09052025.pdf,Raymond Realty demerger dummy constituent.
2025-05-22,DUMMYABFRL,DUMMYABFRL,INCLUDE,2025-05-19,https://www.niftyindices.com/Press_Release/ind_prs19052025.pdf,Aditya Birla Lifestyle Brands demerger dummy constituent.
2025-06-27,DUMMYABFRL,DUMMYABFRL,EXCLUDE,2025-06-25,https://www.niftyindices.com/Press_Release/ind_prs25062025_2.pdf,Siemens Energy and Aditya Birla Lifestyle Brands exclusions after listing price-band tests.
2025-06-27,DUMMYSIEMS,DUMMYSIEMS,EXCLUDE,2025-06-25,https://www.niftyindices.com/Press_Release/ind_prs25062025_2.pdf,Siemens Energy and Aditya Birla Lifestyle Brands exclusions after listing price-band tests.
2025-07-10,DUMMYRAYMN,DUMMYRAYMN,EXCLUDE,2025-07-08,https://www.niftyindices.com/Press_Release/ind_prs08072025.pdf,Raymond Realty exclusion after listing price-band test.
2025-07-18,DUMMYDBRLT,DUMMYDBRLT,INCLUDE,2025-07-15,https://www.niftyindices.com/Press_Release/ind_prs15072025.pdf,Advent Hotels demerger dummy constituent.
2025-09-23,PEL,PEL,EXCLUDE,2025-09-15,https://www.niftyindices.com/Press_Release/ind_prs15092025_1.pdf,PEL to RELINFRA replacement.
2025-09-23,RELINFRA,RELINFRA,INCLUDE,2025-09-15,https://www.niftyindices.com/Press_Release/ind_prs15092025_1.pdf,PEL to RELINFRA replacement.
2025-09-30,ALIVUS,ALIVUS,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,GNFC,GNFC,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,GPPL,GPPL,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,JSWHL,JSWHL,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,JUSTDIAL,JUSTDIAL,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,KANSAINER,KANSAINER,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,KNRCON,KNRCON,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,MASTEK,MASTEK,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,NETWORK18,NETWORK18,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,PNCINFRA,PNCINFRA,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,RAYMOND,RAYMOND,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,RAYMONDLSL,RAYMONDLSL,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,RENUKA,RENUKA,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,ROUTE,ROUTE,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,RTNINDIA,RTNINDIA,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,SWSOLAR,SWSOLAR,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,TANLA,TANLA,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,WESTLIFE,WESTLIFE,EXCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,ABLBL,ABLBL,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,AEGISVOPAK,AEGISVOPAK,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,AGARWALEYE,AGARWALEYE,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,AKZOINDIA,JSWDULUX,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,ATHERENERG,ATHERENERG,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,BLUEJET,BLUEJET,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,CHOICEIN,CHOICEIN,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,ENRIN,ENRIN,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,FORCEMOT,FORCEMOT,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,HEXT,HEXT,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,ITCHOTELS,ITCHOTELS,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,KSB,KSB,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,MAHSCOOTER,MAHSCOOTER,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,NUVOCO,NUVOCO,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,ONESOURCE,ONESOURCE,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,PGHH,PGHH,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,THELEELA,THELEELA,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-09-30,VENTIVE,VENTIVE,INCLUDE,2025-08-22,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,Semi-annual Nifty 500 review; September correction recorded separately.
2025-10-14,DUMMYTATAM,DUMMYTATAM,INCLUDE,2025-10-07,https://www.niftyindices.com/Press_Release/ind_prs07102025.pdf,Tata Motors commercial-vehicle demerger dummy constituent.
2025-10-15,DUMMYSKFIN,DUMMYSKFIN,INCLUDE,2025-10-10,https://www.niftyindices.com/Press_Release/ind_prs10102025.pdf,SKF India industrial demerger dummy constituent.
2025-11-17,DUMMYTATAM,DUMMYTATAM,EXCLUDE,2025-11-13,https://www.niftyindices.com/Press_Release/ind_prs13112025.pdf,Tata Motors commercial-vehicle exclusion after listing price-band test.
2025-11-28,DUMMYDBRLT,DUMMYDBRLT,EXCLUDE,2025-11-26,https://www.niftyindices.com/Press_Release/ind_prs26112025.pdf,Advent Hotels exclusion after listing price-band test.
2025-12-05,DUMMYHDLVR,DUMMYHDLVR,INCLUDE,2025-11-28,https://www.niftyindices.com/Press_Release/ind_prs28112025.pdf,Kwality Wall's demerger dummy constituent.
2025-12-15,DUMMYSKFIN,DUMMYSKFIN,EXCLUDE,2025-12-11,https://www.niftyindices.com/Press_Release/ind_prs11122025_1.pdf,SKF India industrial exclusion after listing price-band test.
2025-12-31,SKFINDIA,SKFINDIA,EXCLUDE,2025-12-11,https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,Post-demerger SKF India replacement.
2025-12-31,JSWCEMENT,JSWCEMENT,INCLUDE,2025-12-11,https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,Post-demerger SKF India replacement.
2026-02-24,DUMMYHDLVR,DUMMYHDLVR,EXCLUDE,2026-02-20,https://www.niftyindices.com/Press_Release/ind_prs20022026_1.pdf,Kwality Wall's exclusion after listing price-band test.
2026-03-30,AGARWALEYE,AGARWALEYE,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,AKUMS,AKUMS,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ALKYLAMINE,ALKYLAMINE,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ALOKINDS,ALOKINDS,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,APLLTD,APLLTD,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ASTRAZEN,ASTRAZEN,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,BASF,BASF,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CAMPUS,CAMPUS,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CENTURYPLY,CENTURYPLY,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CERA,CERA,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,DBREALTY,DBREALTY,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,FINPIPE,FINPIPE,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,GODREJAGRO,GODREJAGRO,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,GUJGASLTD,GUJGASLTD,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,HAPPSTMNDS,HAPPSTMNDS,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,INOXINDIA,INOXINDIA,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,JYOTHYLAB,JYOTHYLAB,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,KIRLOSBROS,KIRLOSBROS,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,KSB,KSB,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,MAHSCOOTER,MAHSCOOTER,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,MAHSEAMLES,MAHSEAMLES,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,MANYAVAR,MANYAVAR,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,METROPOLIS,METROPOLIS,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,PGHH,PGHH,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,PRAJIND,PRAJIND,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,RCF,RCF,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,RELINFRA,RELINFRA,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,SUNDRMFAST,SUNDRMFAST,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,TRIVENI,TRIVENI,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,VENTIVE,VENTIVE,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,VGUARD,VGUARD,EXCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ABDL,ABDL,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ACUTAAS,ACUTAAS,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ANTHEM,ANTHEM,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ANURAS,ANURAS,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,BELRISE,BELRISE,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CANHLIFE,CANHLIFE,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CARTRADE,CARTRADE,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CEMPRO,CEMPRO,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,CPPLUS,CPPLUS,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,EMMVEE,EMMVEE,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,GABRIEL,GABRIEL,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
