Entry_ID,Symbol,Signal_Date,Regime_Context_Date,Active_PIT_Member_Count,SMA50_Denominator,SMA50_Breadth_Coverage,Pct_Above_SMA50,Nifty500_Close,Nifty500_SMA50,Nifty500_SMA200,DATA_SAFE,INDEX_TREND_OK,BREADTH_OK,M1_Regime,Exact_Date_Match,PIT_Denominator_Match
BPCL-2024-03-01,BPCL,2024-03-01,2024-03-01,501,491,0.9800399201596807,57.841140529531565,20349.80078125,19692.01109375,17618.16326171875,True,True,True,MOMENTUM_ENABLED,True,True
BPCL-2024-08-09,BPCL,2024-08-09,2024-08-09,503,493,0.9801192842942346,52.33265720081136,22923.5,22538.6669921875,20203.106015625,True,True,True,MOMENTUM_ENABLED,True,True
BPCL-2026-02-18,BPCL,2026-02-18,2026-02-18,501,449,0.8962075848303394,51.67037861915368,23645.80078125,23518.3460546875,23254.83354492188,True,True,True,MOMENTUM_ENABLED,True,True
BRIGADE-2023-12-14,BRIGADE,2023-12-14,2023-12-14,501,491,0.9800399201596807,84.31771894093686,18973.849609375,17554.63984375,16365.27822265625,True,True,True,MOMENTUM_ENABLED,True,True
BRIGADE-2024-01-25,BRIGADE,2024-01-25,2024-01-25,501,491,0.9800399201596807,65.37678207739307,19393.0,18777.58796875,17020.314487304688,True,True,True,MOMENTUM_ENABLED,True,True
BSE-2023-11-06,BSE,2023-11-06,2023-11-06,501,491,0.9800399201596807,45.824847250509166,17159.400390625,17192.482890625,15991.749243164062,True,True,False,MOMENTUM_DISABLED,True,True
BSE-2024-04-10,BSE,2024-04-10,2024-04-10,501,492,0.9820359281437125,69.91869918699187,20915.19921875,20121.5771484375,18187.38927734375,True,True,True,MOMENTUM_ENABLED,True,True
BSE-2024-10-01,BSE,2024-10-01,2024-10-01,500,494,0.988,61.943319838056674,24271.30078125,23526.3579296875,21342.95153320313,True,True,True,MOMENTUM_ENABLED,True,True
BSE-2024-11-18,BSE,2024-11-18,2024-11-18,500,496,0.992,14.31451612903226,21899.400390625,23351.1989453125,21938.85953125,True,False,False,MOMENTUM_DISABLED,True,True
BSE-2025-01-23,BSE,2025-01-23,2025-01-23,501,496,0.9900199600798403,20.766129032258064,21538.05078125,22415.6630078125,22484.17873046875,True,False,False,MOMENTUM_DISABLED,True,True
BSE-2025-04-08,BSE,2025-04-08,2025-04-08,501,490,0.9780439121756487,39.18367346938776,20480.80078125,20859.4839453125,22440.36470703125,True,False,False,MOMENTUM_DISABLED,True,True
BSE-2025-05-23,BSE,2025-05-23,2025-05-23,503,497,0.9880715705765407,85.11066398390342,22781.05078125,21559.6121484375,22329.94875,True,False,True,MOMENTUM_DISABLED,True,True
BSE-2025-11-26,BSE,2025-11-26,2025-11-26,502,498,0.9920318725099602,42.16867469879519,23955.19921875,23505.448125,22541.68002929688,True,True,False,MOMENTUM_DISABLED,True,True
BSOFT-2023-08-16,BSOFT,2023-08-16,2023-08-16,502,491,0.9780876494023905,66.39511201629328,16853.05078125,16561.9891015625,15558.881508789062,True,True,True,MOMENTUM_ENABLED,True,True
BSOFT-2023-08-22,BSOFT,2023-08-22,2023-08-22,502,491,0.9780876494023905,68.43177189409369,16905.25,16634.6630859375,15590.128012695312,True,True,True,MOMENTUM_ENABLED,True,True
BSOFT-2024-02-15,BSOFT,2024-02-15,2024-02-15,501,491,0.9800399201596807,59.67413441955194,20037.0,19397.61703125,17371.625991210938,True,True,True,MOMENTUM_ENABLED,True,True
CAMS-2024-05-15,CAMS,2024-05-15,2024-05-15,501,492,0.9820359281437125,60.97560975609756,20741.849609375,20436.9370703125,18657.6592578125,True,True,True,MOMENTUM_ENABLED,True,True
CAMS-2024-05-30,CAMS,2024-05-30,2024-05-30,501,492,0.9820359281437125,54.87804878048781,21038.55078125,20644.3850390625,18873.31702148437,True,True,True,MOMENTUM_ENABLED,True,True
CAMS-2024-10-01,CAMS,2024-10-01,2024-10-01,500,494,0.988,61.943319838056674,24271.30078125,23526.3579296875,21342.95153320313,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2023-11-28,CANBK,2023-11-28,2023-11-28,501,491,0.9800399201596807,65.58044806517312,17741.80078125,17283.902890625,16152.749487304687,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2024-01-25,CANBK,2024-01-25,2024-01-25,501,491,0.9800399201596807,65.37678207739307,19393.0,18777.58796875,17020.314487304688,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2024-02-14,CANBK,2024-02-14,2024-02-14,501,491,0.9800399201596807,57.23014256619145,19922.30078125,19359.1840234375,17346.2194921875,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2024-03-01,CANBK,2024-03-01,2024-03-01,501,491,0.9800399201596807,57.841140529531565,20349.80078125,19692.01109375,17618.16326171875,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2025-07-14,CANBK,2025-07-14,2025-07-14,500,497,0.994,67.80684104627767,23309.05078125,22973.43296875,22289.428486328125,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2025-10-10,CANBK,2025-10-10,2025-10-10,501,498,0.9940119760479041,55.020080321285135,23337.55078125,22961.2020703125,22257.0615234375,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2025-10-20,CANBK,2025-10-20,2025-10-20,503,498,0.9900596421471173,52.81124497991968,23716.099609375,23036.927109375,22286.92178710937,True,True,True,MOMENTUM_ENABLED,True,True
CANBK-2025-11-25,CANBK,2025-11-25,2025-11-25,502,498,0.9920318725099602,35.7429718875502,23655.05078125,23490.149140625,22528.91678710937,True,True,False,MOMENTUM_DISABLED,True,True
CANBK-2026-01-14,CANBK,2026-01-14,2026-01-14,501,498,0.9940119760479041,34.93975903614458,23475.849609375,23740.9469921875,23037.48478515625,True,True,False,MOMENTUM_DISABLED,True,True
CANFINHOME-2025-12-05,CANFINHOME,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
CAPLIPOINT-2024-08-26,CAPLIPOINT,2024-08-26,2024-08-26,503,493,0.9801192842942346,56.99797160243407,23561.75,22888.52296875,20502.21453125,True,True,True,MOMENTUM_ENABLED,True,True
CAPLIPOINT-2024-08-30,CAPLIPOINT,2024-08-30,2024-08-30,502,493,0.9820717131474104,60.649087221095336,23734.55078125,23003.3959375,20639.52029296875,True,True,True,MOMENTUM_ENABLED,True,True
CAPLIPOINT-2024-09-17,CAPLIPOINT,2024-09-17,2024-09-17,501,493,0.9840319361277445,61.4604462474645,23969.900390625,23285.3129296875,21026.626279296877,True,True,True,MOMENTUM_ENABLED,True,True
CAPLIPOINT-2024-11-05,CAPLIPOINT,2024-11-05,2024-11-05,500,496,0.992,23.58870967741936,22679.849609375,23560.4909375,21826.73603515625,True,True,False,MOMENTUM_DISABLED,True,True
CAPLIPOINT-2024-12-23,CAPLIPOINT,2024-12-23,2024-12-23,500,496,0.992,35.685483870967744,22412.30078125,22838.2449609375,22285.54900390625,True,True,False,MOMENTUM_DISABLED,True,True
CAPLIPOINT-2025-01-02,CAPLIPOINT,2025-01-02,2025-01-02,500,496,0.992,50.201612903225815,22819.75,22703.5589453125,22349.360478515624,True,True,True,MOMENTUM_ENABLED,True,True
CARBORUNIV-2024-05-13,CARBORUNIV,2024-05-13,2024-05-13,501,492,0.9820359281437125,52.235772357723576,20511.0,20419.3970703125,18618.71850585937,True,True,True,MOMENTUM_ENABLED,True,True
CARBORUNIV-2024-06-03,CARBORUNIV,2024-06-03,2024-06-03,501,493,0.9840319361277445,61.4604462474645,21797.400390625,20707.5680859375,18918.27002929688,True,True,True,MOMENTUM_ENABLED,True,True
CARBORUNIV-2026-06-29,CARBORUNIV,2026-06-29,2026-06-29,500,464,0.928,54.52586206896552,23000.0,22753.216953125,23050.3978125,True,False,True,MOMENTUM_DISABLED,True,True
CARTRADE-2026-08-03,CARTRADE,2026-08-03,2026-08-03,500,500,1.0,65.60000000000001,23802.849609375,22999.8319921875,23071.71908203125,True,False,True,MOMENTUM_DISABLED,True,True
CASTROLIND-2024-02-09,CASTROLIND,2024-02-09,2024-02-09,501,491,0.9800399201596807,62.93279022403259,19961.5,19244.2530078125,17272.512490234374,True,True,True,MOMENTUM_ENABLED,True,True
CASTROLIND-2024-02-27,CASTROLIND,2024-02-27,2024-02-27,501,491,0.9800399201596807,57.841140529531565,20292.849609375,19620.213046875,17547.430747070313,True,True,True,MOMENTUM_ENABLED,True,True
CASTROLIND-2024-08-07,CASTROLIND,2024-08-07,2024-08-07,503,493,0.9801192842942346,55.98377281947262,22848.900390625,22478.956015625,20148.513515625,True,True,True,MOMENTUM_ENABLED,True,True
CASTROLIND-2024-09-03,CASTROLIND,2024-09-03,2024-09-03,502,493,0.9820717131474104,61.05476673427992,23788.44921875,23063.5529296875,20707.80728515625,True,True,True,MOMENTUM_ENABLED,True,True
CASTROLIND-2025-08-05,CASTROLIND,2025-08-05,2025-08-05,501,497,0.9920159680638723,35.01006036217304,22798.5,23180.331875,22223.61673828125,True,True,False,MOMENTUM_DISABLED,True,True
CCL-2025-09-10,CCL,2025-09-10,2025-09-10,501,497,0.9920159680638723,45.47283702213279,23074.150390625,23050.3919921875,22227.675,True,True,False,MOMENTUM_DISABLED,True,True
CCL-2026-02-16,CCL,2026-02-16,2026-02-16,501,449,0.8962075848303394,44.543429844098,23472.44921875,23523.77703125,23239.61654296875,True,True,False,MOMENTUM_DISABLED,True,True
CCL-2026-04-01,CCL,2026-04-01,2026-04-01,500,499,0.998,21.24248496993988,20935.150390625,22659.3421484375,23188.3850390625,True,False,False,MOMENTUM_DISABLED,True,True
CCL-2026-04-13,CCL,2026-04-13,2026-04-13,500,499,0.998,49.298597194388776,22179.05078125,22478.4261328125,23140.870302734376,True,False,False,MOMENTUM_DISABLED,True,True
CDSL-2024-05-06,CDSL,2024-05-06,2024-05-06,501,492,0.9820359281437125,63.82113821138211,20864.94921875,20389.3310546875,18520.547255859376,True,True,True,MOMENTUM_ENABLED,True,True
CEMPRO-2026-06-29,CEMPRO,2026-06-29,2026-06-29,500,464,0.928,54.52586206896552,23000.0,22753.216953125,23050.3978125,True,False,True,MOMENTUM_DISABLED,True,True
CENTRALBK-2023-10-10,CENTRALBK,2023-10-10,2023-10-10,501,491,0.9800399201596807,59.063136456211815,17303.349609375,17130.74,15843.93701171875,True,True,True,MOMENTUM_ENABLED,True,True
CENTURYPLY-2024-10-01,CENTURYPLY,2024-10-01,2024-10-01,500,494,0.988,61.943319838056674,24271.30078125,23526.3579296875,21342.95153320313,True,True,True,MOMENTUM_ENABLED,True,True
CERA-2023-08-18,CERA,2023-08-18,2023-08-18,502,491,0.9780876494023905,62.52545824847251,16757.69921875,16595.48607421875,15574.669506835937,True,True,True,MOMENTUM_ENABLED,True,True
CESC-2023-11-29,CESC,2023-11-29,2023-11-29,501,491,0.9800399201596807,68.43177189409369,17904.099609375,17291.4498828125,16167.458237304689,True,True,True,MOMENTUM_ENABLED,True,True
CESC-2024-04-26,CESC,2024-04-26,2024-04-26,501,492,0.9820359281437125,70.9349593495935,20839.349609375,20278.9591015625,18410.091015625,True,True,True,MOMENTUM_ENABLED,True,True
CGPOWER-2024-05-24,CGPOWER,2024-05-24,2024-05-24,501,492,0.9820359281437125,68.29268292682927,21483.75,20551.7060546875,18786.948759765623,True,True,True,MOMENTUM_ENABLED,True,True
CGPOWER-2026-06-15,CGPOWER,2026-06-15,2026-06-15,504,464,0.9206349206349206,58.189655172413794,22891.30078125,22507.008046875,23039.93083984375,True,False,True,MOMENTUM_DISABLED,True,True
CGPOWER-2026-06-29,CGPOWER,2026-06-29,2026-06-29,500,464,0.928,54.52586206896552,23000.0,22753.216953125,23050.3978125,True,False,True,MOMENTUM_DISABLED,True,True
CHALET-2023-10-11,CHALET,2023-10-11,2023-10-11,501,491,0.9800399201596807,63.13645621181263,17407.349609375,17139.92,15852.197758789063,True,True,True,MOMENTUM_ENABLED,True,True
CHALET-2024-04-10,CHALET,2024-04-10,2024-04-10,501,492,0.9820359281437125,69.91869918699187,20915.19921875,20121.5771484375,18187.38927734375,True,True,True,MOMENTUM_ENABLED,True,True
CHALET-2024-12-27,CHALET,2024-12-27,2024-12-27,500,496,0.992,36.49193548387097,22445.19921875,22762.329921875,22317.58073242188,True,True,False,MOMENTUM_DISABLED,True,True
CHAMBLFERT-2024-01-12,CHAMBLFERT,2024-01-12,2024-01-12,501,491,0.9800399201596807,84.928716904277,19745.599609375,18377.1729296875,16813.61197265625,True,True,True,MOMENTUM_ENABLED,True,True
CHAMBLFERT-2024-12-16,CHAMBLFERT,2024-12-16,2024-12-16,500,496,0.992,59.07258064516129,23352.44921875,22916.50890625,22223.811494140624,True,True,True,MOMENTUM_ENABLED,True,True
CHAMBLFERT-2025-03-05,CHAMBLFERT,2025-03-05,2025-03-05,500,490,0.98,11.63265306122449,20256.5,21387.8519921875,22511.31823242188,True,False,False,MOMENTUM_DISABLED,True,True
CHENNPETRO-2025-07-15,CHENNPETRO,2025-07-15,2025-07-15,500,497,0.994,74.44668008048289,23449.150390625,23003.283984375,22285.705234375,True,True,True,MOMENTUM_ENABLED,True,True
CHENNPETRO-2026-03-20,CHENNPETRO,2026-03-20,2026-03-20,500,449,0.898,20.044543429844097,21327.900390625,22978.10609375,23248.8400390625,True,False,False,MOMENTUM_DISABLED,True,True
CHENNPETRO-2026-06-15,CHENNPETRO,2026-06-15,2026-06-15,504,464,0.9206349206349206,58.189655172413794,22891.30078125,22507.008046875,23039.93083984375,True,False,True,MOMENTUM_DISABLED,True,True
CHENNPETRO-2026-08-17,CHENNPETRO,2026-08-17,2026-08-17,500,500,1.0,55.60000000000001,23564.44921875,23205.936015625,23084.7165625,True,True,True,MOMENTUM_ENABLED,True,True
CHENNPETRO-2026-08-24,CHENNPETRO,2026-08-24,2026-08-24,500,500,1.0,49.2,23511.75,23324.3690234375,23076.542802734373,True,True,False,MOMENTUM_DISABLED,True,True
CHOICEIN-2026-01-14,CHOICEIN,2026-01-14,2026-01-14,501,498,0.9940119760479041,34.93975903614458,23475.849609375,23740.9469921875,23037.48478515625,True,True,False,MOMENTUM_DISABLED,True,True
CHOLAFIN-2023-09-28,CHOLAFIN,2023-09-28,2023-09-28,501,491,0.9800399201596807,62.52545824847251,17170.44921875,17090.0610546875,15795.18576171875,True,True,True,MOMENTUM_ENABLED,True,True
CHOLAFIN-2025-05-26,CHOLAFIN,2025-05-26,2025-05-26,503,497,0.9880715705765407,85.51307847082495,22908.30078125,21608.91015625,22326.83625,True,False,True,MOMENTUM_DISABLED,True,True
CHOLAFIN-2026-02-17,CHOLAFIN,2026-02-17,2026-02-17,501,449,0.8962075848303394,47.21603563474388,23540.05078125,23520.25203125,23246.754794921875,True,True,False,MOMENTUM_DISABLED,True,True
CHOLAFIN-2026-08-13,CHOLAFIN,2026-08-13,2026-08-13,500,500,1.0,57.99999999999999,23658.099609375,23162.01,23086.29630859375,True,True,True,MOMENTUM_ENABLED,True,True
CHOLAHLDNG-2024-08-09,CHOLAHLDNG,2024-08-09,2024-08-09,503,493,0.9801192842942346,52.33265720081136,22923.5,22538.6669921875,20203.106015625,True,True,True,MOMENTUM_ENABLED,True,True
CHOLAHLDNG-2025-05-06,CHOLAHLDNG,2025-05-06,2025-05-06,501,497,0.9920159680638723,64.1851106639839,21956.599609375,21018.601015625,22370.863720703124,True,False,True,MOMENTUM_DISABLED,True,True
CHOLAHLDNG-2025-07-10,CHOLAHLDNG,2025-07-10,2025-07-10,500,497,0.994,76.25754527162978,23471.400390625,22925.6209765625,22295.232734375,True,True,True,MOMENTUM_ENABLED,True,True
CIEINDIA-2024-07-16,CIEINDIA,2024-07-16,2024-07-16,503,493,0.9801192842942346,83.77281947261663,23204.25,21836.4141015625,19716.877265625,True,True,True,MOMENTUM_ENABLED,True,True
CIPLA-2024-03-14,CIPLA,2024-03-14,2024-03-14,501,491,0.9800399201596807,27.90224032586558,19916.349609375,19866.1191796875,17807.904282226562,True,True,False,MOMENTUM_DISABLED,True,True
CLEAN-2024-08-12,CLEAN,2024-08-12,2024-08-12,503,493,0.9801192842942346,50.70993914807303,22915.849609375,22576.21296875,20230.586767578126,True,True,True,MOMENTUM_ENABLED,True,True
COALINDIA-2023-10-27,COALINDIA,2023-10-27,2023-10-27,501,490,0.9780439121756487,32.44897959183673,16765.44921875,17186.6679296875,15944.765244140624,True,True,False,MOMENTUM_DISABLED,True,True
COALINDIA-2023-12-22,COALINDIA,2023-12-22,2023-12-22,501,491,0.9800399201596807,81.67006109979633,19054.69921875,17773.596875,16496.604721679687,True,True,True,MOMENTUM_ENABLED,True,True
COALINDIA-2024-05-31,COALINDIA,2024-05-31,2024-05-31,501,492,0.9820359281437125,53.65853658536586,21103.30078125,20668.1240625,18893.5777734375,True,True,True,MOMENTUM_ENABLED,True,True
COALINDIA-2026-01-22,COALINDIA,2026-01-22,2026-01-22,501,449,0.8962075848303394,20.71269487750557,23008.75,23691.5850390625,23083.075546875,True,False,False,MOMENTUM_DISABLED,True,True
COALINDIA-2026-03-11,COALINDIA,2026-03-11,2026-03-11,500,449,0.898,24.721603563474385,22042.30078125,23302.9610546875,23291.91828125,True,False,False,MOMENTUM_DISABLED,True,True
COALINDIA-2026-03-20,COALINDIA,2026-03-20,2026-03-20,500,449,0.898,20.044543429844097,21327.900390625,22978.10609375,23248.8400390625,True,False,False,MOMENTUM_DISABLED,True,True
COCHINSHIP-2023-08-23,COCHINSHIP,2023-08-23,2023-08-23,502,491,0.9780876494023905,71.4867617107943,16950.25,16655.08609375,15597.192260742188,True,True,True,MOMENTUM_ENABLED,True,True
COCHINSHIP-2024-01-16,COCHINSHIP,2024-01-16,2024-01-16,501,491,0.9800399201596807,82.4847250509165,19827.55078125,18500.753984375,16867.82098144531,True,True,True,MOMENTUM_ENABLED,True,True
COCHINSHIP-2024-01-25,COCHINSHIP,2024-01-25,2024-01-25,501,491,0.9800399201596807,65.37678207739307,19393.0,18777.58796875,17020.314487304688,True,True,True,MOMENTUM_ENABLED,True,True
COCHINSHIP-2024-02-08,COCHINSHIP,2024-02-08,2024-02-08,501,491,0.9800399201596807,65.9877800407332,19987.55078125,19197.8930078125,17246.9894921875,True,True,True,MOMENTUM_ENABLED,True,True
COCHINSHIP-2024-04-16,COCHINSHIP,2024-04-16,2024-04-16,501,492,0.9820359281437125,55.28455284552846,20423.0,20180.94515625,18253.716274414062,True,True,True,MOMENTUM_ENABLED,True,True
COCHINSHIP-2024-06-03,COCHINSHIP,2024-06-03,2024-06-03,501,493,0.9840319361277445,61.4604462474645,21797.400390625,20707.5680859375,18918.27002929688,True,True,True,MOMENTUM_ENABLED,True,True
COFORGE-2023-09-15,COFORGE,2023-09-15,2023-09-15,501,491,0.9800399201596807,83.29938900203666,17665.80078125,16987.11109375,15738.055517578125,True,True,True,MOMENTUM_ENABLED,True,True
COFORGE-2024-12-26,COFORGE,2024-12-26,2024-12-26,500,496,0.992,34.87903225806452,22430.349609375,22788.139921875,22307.514990234376,True,True,False,MOMENTUM_DISABLED,True,True
COFORGE-2026-08-19,COFORGE,2026-08-19,2026-08-19,500,500,1.0,50.0,23386.19921875,23252.231015625,23081.79706054688,True,True,True,MOMENTUM_ENABLED,True,True
COHANCE-2023-10-20,COHANCE,2023-10-20,2023-10-20,501,491,0.9800399201596807,54.37881873727088,17208.75,17199.84796875,15919.529750976562,True,True,True,MOMENTUM_ENABLED,True,True
COHANCE-2024-07-23,COHANCE,2024-07-23,2024-07-23,503,493,0.9801192842942346,67.95131845841786,22865.19921875,22022.830078125,19826.073515625,True,True,True,MOMENTUM_ENABLED,True,True
COHANCE-2024-09-19,COHANCE,2024-09-19,2024-09-19,501,493,0.9840319361277445,55.172413793103445,23853.94921875,23319.594921875,21089.112783203123,True,True,True,MOMENTUM_ENABLED,True,True
COLPAL-2023-10-27,COLPAL,2023-10-27,2023-10-27,501,490,0.9780439121756487,32.44897959183673,16765.44921875,17186.6679296875,15944.765244140624,True,True,False,MOMENTUM_DISABLED,True,True
COLPAL-2023-12-22,COLPAL,2023-12-22,2023-12-22,501,491,0.9800399201596807,81.67006109979633,19054.69921875,17773.596875,16496.604721679687,True,True,True,MOMENTUM_ENABLED,True,True
COLPAL-2024-01-04,COLPAL,2024-01-04,2024-01-04,501,491,0.9800399201596807,87.78004073319755,19541.25,18050.964921875,16658.041723632814,True,True,True,MOMENTUM_ENABLED,True,True
COLPAL-2024-03-22,COLPAL,2024-03-22,2024-03-22,501,490,0.9780439121756487,33.87755102040816,19994.599609375,19906.8921875,17932.496284179688,True,True,False,MOMENTUM_DISABLED,True,True
COLPAL-2024-09-20,COLPAL,2024-09-20,2024-09-20,501,493,0.9840319361277445,56.99797160243407,24193.80078125,23343.9179296875,21121.88478515625,True,True,True,MOMENTUM_ENABLED,True,True
CONCOR-2024-02-14,CONCOR,2024-02-14,2024-02-14,501,491,0.9800399201596807,57.23014256619145,19922.30078125,19359.1840234375,17346.2194921875,True,True,True,MOMENTUM_ENABLED,True,True
CONCOR-2024-05-03,CONCOR,2024-05-03,2024-05-03,501,492,0.9820359281437125,71.13821138211382,20959.55078125,20372.7720703125,18499.69776367188,True,True,True,MOMENTUM_ENABLED,True,True
CONCORDBIO-2024-12-11,CONCORDBIO,2024-12-11,2024-12-11,500,496,0.992,63.91129032258065,23358.150390625,22962.5919140625,22176.7980078125,True,True,True,MOMENTUM_ENABLED,True,True
CONCORDBIO-2025-01-06,CONCORDBIO,2025-01-06,2025-01-06,501,496,0.9900199600798403,33.266129032258064,22225.400390625,22680.6759765625,22371.72748046875,True,False,False,MOMENTUM_DISABLED,True,True
CONCORDBIO-2026-08-10,CONCORDBIO,2026-08-10,2026-08-10,500,500,1.0,61.8,23743.19921875,23089.993984375,23083.93381835937,True,True,True,MOMENTUM_ENABLED,True,True
COROMANDEL-2024-08-30,COROMANDEL,2024-08-30,2024-08-30,502,493,0.9820717131474104,60.649087221095336,23734.55078125,23003.3959375,20639.52029296875,True,True,True,MOMENTUM_ENABLED,True,True
COROMANDEL-2024-11-19,COROMANDEL,2024-11-19,2024-11-19,500,496,0.992,16.532258064516128,22004.349609375,23321.731953125,21951.626279296877,True,True,False,MOMENTUM_DISABLED,True,True
COROMANDEL-2024-11-29,COROMANDEL,2024-11-29,2024-11-29,500,496,0.992,37.096774193548384,22687.0,23133.8259375,22046.7902734375,True,True,False,MOMENTUM_DISABLED,True,True
CPPLUS-2026-06-18,CPPLUS,2026-06-18,2026-06-18,504,464,0.9206349206349206,65.73275862068965,23206.44921875,22631.925,23039.763330078124,True,False,True,MOMENTUM_DISABLED,True,True
CPPLUS-2026-07-06,CPPLUS,2026-07-06,2026-07-06,500,464,0.928,63.793103448275865,23433.94921875,22786.8539453125,23060.35130859375,True,False,True,MOMENTUM_DISABLED,True,True
CRAFTSMAN-2023-08-22,CRAFTSMAN,2023-08-22,2023-08-22,502,491,0.9780876494023905,68.43177189409369,16905.25,16634.6630859375,15590.128012695312,True,True,True,MOMENTUM_ENABLED,True,True
CRAFTSMAN-2023-08-31,CRAFTSMAN,2023-08-31,2023-08-31,502,491,0.9780876494023905,74.33808553971487,16924.30078125,16749.742109375,15638.749018554689,True,True,True,MOMENTUM_ENABLED,True,True
CRAFTSMAN-2024-09-04,CRAFTSMAN,2024-09-04,2024-09-04,502,493,0.9820717131474104,59.83772819472617,23748.900390625,23092.7489453125,20740.75478515625,True,True,True,MOMENTUM_ENABLED,True,True
CRAFTSMAN-2024-09-12,CRAFTSMAN,2024-09-12,2024-09-12,502,493,0.9820717131474104,59.2292089249493,23907.349609375,23223.0479296875,20931.13103515625,True,True,True,MOMENTUM_ENABLED,True,True
CRAFTSMAN-2026-02-18,CRAFTSMAN,2026-02-18,2026-02-18,501,449,0.8962075848303394,51.67037861915368,23645.80078125,23518.3460546875,23254.83354492188,True,True,True,MOMENTUM_ENABLED,True,True
CRAFTSMAN-2026-05-19,CRAFTSMAN,2026-05-19,2026-05-19,504,464,0.9206349206349206,66.59482758620689,22521.75,22180.5222265625,23065.70634765625,True,False,True,MOMENTUM_DISABLED,True,True
CRAFTSMAN-2026-06-30,CRAFTSMAN,2026-06-30,2026-06-30,500,464,0.928,56.896551724137936,22995.650390625,22760.0039453125,23051.7540625,True,False,True,MOMENTUM_DISABLED,True,True
CRAFTSMAN-2026-08-12,CRAFTSMAN,2026-08-12,2026-08-12,500,500,1.0,57.4,23672.44921875,23137.885,23085.996064453124,True,True,True,MOMENTUM_ENABLED,True,True
CREDITACC-2025-10-01,CREDITACC,2025-10-01,2025-10-01,501,498,0.9940119760479041,42.971887550200805,22928.30078125,22957.6820703125,22258.36452148437,True,True,False,MOMENTUM_DISABLED,True,True
CRISIL-2024-02-29,CRISIL,2024-02-29,2024-02-29,501,491,0.9800399201596807,53.76782077393075,20090.05078125,19667.91609375,17593.744506835938,True,True,True,MOMENTUM_ENABLED,True,True
CRISIL-2024-03-26,CRISIL,2024-03-26,2024-03-26,501,490,0.9780439121756487,35.30612244897959,20005.25,19917.806171875,17953.690532226563,True,True,False,MOMENTUM_DISABLED,True,True
CRISIL-2024-12-24,CRISIL,2024-12-24,2024-12-24,500,496,0.992,33.87096774193548,22402.69921875,22814.0739453125,22297.11224609375,True,True,False,MOMENTUM_DISABLED,True,True
CROMPTON-2024-09-10,CROMPTON,2024-09-10,2024-09-10,502,493,0.9820717131474104,56.5922920892495,23643.650390625,23182.3839453125,20868.0712890625,True,True,True,MOMENTUM_ENABLED,True,True
CUB-2025-06-06,CUB,2025-06-06,2025-06-06,503,497,0.9880715705765407,81.69014084507043,23165.099609375,22019.892109375,22326.140751953124,True,False,True,MOMENTUM_DISABLED,True,True
CUB-2025-08-18,CUB,2025-08-18,2025-08-18,501,497,0.9920159680638723,36.41851106639839,22931.5,23148.7328515625,22200.5307421875,True,True,False,MOMENTUM_DISABLED,True,True
CUB-2025-10-13,CUB,2025-10-13,2025-10-13,501,498,0.9940119760479041,52.20883534136546,23294.80078125,22966.4270703125,22259.774775390622,True,True,True,MOMENTUM_ENABLED,True,True
CUB-2025-11-03,CUB,2025-11-03,2025-11-03,503,498,0.9900596421471173,60.040160642570285,23810.69921875,23223.1481640625,22353.247275390622,True,True,True,MOMENTUM_ENABLED,True,True
CUB-2025-11-24,CUB,2025-11-24,2025-11-24,502,498,0.9920318725099602,35.9437751004016,23674.55078125,23479.1011328125,22518.54603515625,True,True,False,MOMENTUM_DISABLED,True,True
CUB-2025-12-12,CUB,2025-12-12,2025-12-12,502,498,0.9920318725099602,35.140562248995984,23726.19921875,23635.7880859375,22696.950283203125,True,True,False,MOMENTUM_DISABLED,True,True
CUB-2026-01-06,CUB,2026-01-06,2026-01-06,501,498,0.9940119760479041,49.59839357429719,24010.5,23765.210078125,22957.790048828127,True,True,False,MOMENTUM_DISABLED,True,True
CUMMINSIND-2024-03-04,CUMMINSIND,2024-03-04,2024-03-04,501,491,0.9800399201596807,56.41547861507128,20432.05078125,19717.54109375,17642.903266601563,True,True,True,MOMENTUM_ENABLED,True,True
CUMMINSIND-2024-04-10,CUMMINSIND,2024-04-10,2024-04-10,501,492,0.9820359281437125,69.91869918699187,20915.19921875,20121.5771484375,18187.38927734375,True,True,True,MOMENTUM_ENABLED,True,True
CUMMINSIND-2024-07-04,CUMMINSIND,2024-07-04,2024-07-04,502,493,0.9820717131474104,84.78701825557809,22914.19921875,21488.5041015625,19492.55326171875,True,True,True,MOMENTUM_ENABLED,True,True
CUMMINSIND-2025-07-30,CUMMINSIND,2025-07-30,2025-07-30,501,497,0.9920159680638723,44.46680080482898,23033.55078125,23177.39890625,22240.0594921875,True,True,False,MOMENTUM_DISABLED,True,True
