Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage,Seed_Composite_RS,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk,Exit_Date,Exit_Price,Exit_Reason,Return,Exit_Signal_Date,R_Multiple,Holding_Sessions,Breadth_Matched_Date,Member_Count,Covered_Member_Count,SMA50_Denominator,Above_SMA50_Count,Pct_Above_SMA50,SMA200_Denominator,Above_SMA200_Count,Pct_Above_SMA200,Coverage_200_Sessions,Coverage_OK,Nifty500_Close,Nifty500_SMA200,Regime,Universe_Method,Universe_Member_Count,Eligible_Count_50,Eligible_Count_200,Momentum_Regime,M1_Regime,DATA_SAFE,INDEX_TREND_OK,BREADTH_OK,SMA50_Breadth_Coverage,Nifty500_SMA50,Base_Net_R,Stress_Net_R,Severe_Net_R,Initial_Risk_Recomputed,Gross_R_Recomputed
BIOCON-2024-05-14,BIOCON,2024-05-02,2024-05-14,8,309.684814453125,10.843193401618493,11.77718804537798,291.0579228268498,1.7178418696741955,309.684814453125,305.0530045019119,290.63209075927733,275.7748922729492,261.0053450012207,2577915700.41098,91.3934426229508,68.23770491803278,69.26229508196722,75.49180327868852,0.9740518962075848,0.8093103178445602,True,0.9740518962075848,74.13934426229508,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-15,312.77270626737527,288.1136258155053,24.659080451869954,2024-06-04,288.1136258155053,STOP_INTRADAY,-0.0788402567031856,,-1.0,13,2024-05-14,501,493,492,288,58.53658536585365,480,357,74.375,0.9580838323353292,True,20683.80078125,18638.31026367188,NORMAL,POINT_IN_TIME,501,492,480,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20427.9570703125,-1.0507355019791351,-1.0761032529687027,-1.1014710039582702,24.659080451869954,-1.0
BIOCON-2024-06-20,BIOCON,2024-06-11,2024-06-20,6,343.10369873046875,14.122142866574809,12.591994032601946,325.22384468871934,1.2660864721931535,341.46014404296875,337.87423326071155,323.00755615234374,303.37658325195315,268.81619583129884,2615548932.725464,74.74541751527495,71.89409368635438,76.17107942973523,74.03258655804481,0.9780876494023903,0.989144664746102,True,0.9800399201596808,77.53564154786152,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-06-21,344.149585474728,322.0758461805689,22.07373929415911,2024-07-19,342.43206705044634,SMA20,-0.0049906159901731,2024-07-18,-0.0778082227661409,19,2024-06-20,502,493,493,417,84.58417849898579,484,411,84.91735537190083,0.9641434262948207,True,22305.099609375,19212.33927734375,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820717131474104,21099.933046875,-0.1401718451481073,-0.17135365633909047,-0.2025354675300737,22.07373929415911,-0.0778082227661409
BIOCON-2025-07-23,BIOCON,2025-07-18,2025-07-23,3,398.2737121582031,9.44038064894711,9.493446601787374,384.1406064133711,1.4970906651320592,396.4758605957031,394.2784879651822,376.7298522949219,355.0569659423828,347.2336367797852,1655933476.732544,91.54929577464787,81.08651911468813,37.82696177062374,71.24748490945673,0.9920159680638724,0.8440406981999081,True,0.9920159680638724,71.3682092555332,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-07-24,396.3260288265204,381.7672447629242,14.55878406359625,2025-08-01,381.7672447629242,STOP_INTRADAY,-0.0367343626324601,,-1.0,6,2025-07-23,501,497,497,306,61.56941649899397,479,314,65.55323590814196,0.9560878243512974,True,23428.400390625,22255.32173828125,STRONG_MOMENTUM,POINT_IN_TIME,501,497,479,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9920159680638723,23150.1589453125,-1.1088898707736232,-1.163334806160435,-1.2177797415472467,14.55878406359625,-1.0
BLS-2023-12-22,BLS,2023-12-12,2023-12-22,8,313.2099914550781,10.751580219566064,11.855219481042736,289.8006851053533,2.1772898375555845,306.04888916015625,305.0117582977884,286.123876953125,269.0277108764648,222.7530625152588,940241535.554657,85.10204081632654,65.91836734693878,87.14285714285714,78.04081632653062,0.9780439121756488,1.6324205811679946,True,0.9780439121756488,75.71428571428571,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,308.76519050786175,286.8368802350926,21.928310272769124,2024-02-12,380.277014511281,SMA20,0.2316058487221164,2024-02-09,3.26116436304824,32,2023-12-22,501,491,491,401,81.67006109979633,489,438,89.57055214723927,0.9760479041916168,True,19054.69921875,16496.604721679687,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,17773.596875,3.204841703131975,3.1766803731738444,3.1485190432157135,21.928310272769124,3.261164363048237
BLUESTARCO-2023-11-13,BLUESTARCO,2023-11-03,2023-11-13,6,958.3623046875,38.6352711032131,38.521086820114114,899.679011979288,1.5189046441900491,946.5269165039062,946.3296838378906,907.231378173828,858.6233618164063,751.9272058105469,220923658.4232788,88.36734693877551,88.77551020408163,71.22448979591837,83.38775510204081,0.9780439121756488,0.5739169404174541,True,0.9760479041916168,84.62167689161554,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-11-15,946.5269883359216,890.0487402742594,56.47824806166216,2023-12-18,955.2555077393722,SMA20,0.0092216276038743,2023-12-15,0.154546567979958,22,2023-11-13,501,491,491,254,51.73116089613035,488,399,81.76229508196722,0.9740518962075848,True,17318.599609375,16038.288491210937,NORMAL,POINT_IN_TIME,501,491,488,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,17226.8638671875,0.08750999933126224,0.053991715006914326,0.020473430682566424,56.47824806166216,0.15454656797995805
BLUESTARCO-2024-04-16,BLUESTARCO,2024-04-10,2024-04-16,3,1400.1143798828125,50.752520475863946,50.31446795710166,1327.5739395058583,1.429297297883989,1374.7672119140625,1363.7701409764768,1302.9392333984374,1258.5061157226562,965.4864172363282,414241262.13391113,55.94262295081968,95.6967213114754,83.81147540983606,80.20491803278688,0.9740518962075848,1.6330675077162229,True,0.9740518962075848,85.22540983606558,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-18,1400.5087992022898,1314.995322516583,85.51347668570679,2024-05-10,1375.7039031838906,SMA20,-0.0177113460711762,2024-05-09,-0.2900700214723606,15,2024-04-16,501,493,492,272,55.28455284552846,479,366,76.40918580375782,0.9560878243512974,True,20423.0,18253.716274414062,NORMAL,POINT_IN_TIME,501,492,479,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20180.94515625,-0.3555805750591207,-0.3883358518525008,-0.4210911286458809,85.51347668570679,-0.2900700214723606
BLUESTARCO-2024-06-10,BLUESTARCO,2024-06-04,2024-06-10,4,1579.6654052734375,69.52531890012156,68.48731734270144,1493.218646187103,1.2433852940756955,1573.9945068359375,1564.9700357495522,1513.5382751464845,1433.5312524414062,1093.575728149414,565551245.6192627,78.81873727087576,80.04073319755601,87.9837067209776,82.05702647657841,0.9800399201596808,0.6549781756523662,True,0.9780439121756488,90.24489795918367,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-06-11,1582.7722777096662,1476.096816851428,106.67546085823824,2024-07-01,1621.3356528140127,SMA20,0.0243644494204493,2024-06-28,0.361501837386891,13,2024-06-10,501,493,493,372,75.45638945233266,480,386,80.41666666666667,0.9580838323353292,True,21808.25,19026.98653320313,STRONG_MOMENTUM,POINT_IN_TIME,501,493,480,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9840319361277445,20854.3270703125,0.30215277003903973,0.272478236365114,0.24280370269118834,106.67546085823824,0.36150183738689107
BLUESTARCO-2024-09-20,BLUESTARCO,2024-09-16,2024-09-20,4,1916.2520751953125,61.28220856191806,63.861635821879744,1825.2873847358103,1.4843572481170202,1911.498291015625,1892.037710674433,1763.3228454589844,1708.7595068359376,1392.5490225219726,719576843.6907349,84.58417849898579,71.19675456389453,79.71602434077079,77.76876267748479,0.9840319361277444,1.38944351517401,True,0.9820717131474104,74.09736308316431,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-23,1925.314067319085,1809.3219757803408,115.99209153874426,2024-10-08,1928.235454331337,SMA20,0.0015173560832699,2024-10-07,0.025186087891829,10,2024-09-20,501,494,493,281,56.99797160243407,489,392,80.16359918200409,0.9760479041916168,True,24193.80078125,21121.88478515625,NORMAL,POINT_IN_TIME,501,493,489,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9840319361277445,23343.9179296875,-0.04120857890925991,-0.07440591230980441,-0.10760324571034892,115.99209153874426,0.02518608789182909
BOSCHLTD-2024-02-26,BOSCHLTD,2024-02-20,2024-02-26,4,28226.98046875,742.3750640067875,757.6284489002416,27039.34802095036,1.5997741645438457,28065.474609375,28005.147624527413,25538.52109375,23262.5158984375,19820.49638671875,905951649.3779296,96.13034623217924,80.44806517311609,81.26272912423626,85.39714867617108,0.9800399201596808,0.8780546883410486,True,0.9780439121756488,87.10204081632654,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-02-27,28128.198071017763,26849.940908725297,1278.257162292466,2024-03-14,27731.100289736078,SMA20,-0.0141174269421418,2024-03-13,-0.310655627831196,11,2024-02-26,501,491,491,294,59.877800407331975,490,387,78.9795918367347,0.9780439121756488,True,20255.80078125,17522.359497070312,NORMAL,POINT_IN_TIME,501,491,490,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,19588.0920703125,-0.3986760947631266,-0.44268632822909326,-0.48669656169506004,1278.257162292466,-0.3106556278311932
BOSCHLTD-2024-05-27,BOSCHLTD,2024-05-14,2024-05-27,8,31098.296875,853.1907453865064,807.080171067147,29791.42772890691,1.531743227595678,30790.501953125,30548.50105810465,29704.36669921875,29380.391796875,23037.28431640625,1457777807.7392578,75.71428571428571,65.91836734693878,79.79591836734694,73.0204081632653,0.9780439121756488,2.476971737577798,True,0.9740518962075848,87.56147540983608,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-28,30774.458806322185,29589.657686140123,1184.8011201820627,2024-05-31,30335.423126274047,SMA20,-0.0142662356082747,2024-05-30,-0.3705564356494481,3,2024-05-27,501,493,492,346,70.32520325203252,480,363,75.625,0.9580838323353292,True,21493.0,18809.538759765623,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20572.8700390625,-0.47445390259847736,-0.5264026360729921,-0.5783513695475068,1184.8011201820627,-0.3705564356494481
BPCL-2024-01-03,BPCL,2023-12-28,2024-01-03,3,207.7126617431641,4.923018641918988,4.998473341106112,199.8197709085252,1.603262430784193,205.59451293945312,204.8587375260318,200.95755767822263,179.15513031005858,158.41020042419433,3576787778.2037506,48.36734693877551,91.42857142857144,63.469387755102034,70.12244897959184,0.9780439121756488,0.8032498933454723,True,0.9780439121756488,79.28571428571428,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-04,203.6993329052515,198.5701525732486,5.129180332002903,2024-01-10,198.5701525732486,STOP_INTRADAY,-0.0251801528205724,,-1.0,4,2024-01-03,501,491,491,422,85.94704684317719,489,443,90.59304703476482,0.9760479041916168,True,19367.150390625,16633.734721679688,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,18006.349921875,-1.1588552709946998,-1.23828290649205,-1.3177105419894,5.129180332002903,-1.0
BPCL-2024-03-01,BPCL,2024-02-20,2024-03-01,8,293.2414245605469,11.469408207511249,10.736470693472995,265.08113249502003,2.455252403265657,277.9461364746094,272.81794986004263,276.5303237915039,235.96971954345705,178.02983322143555,6890038576.41748,97.9633401221996,93.0753564154786,92.66802443991853,94.41955193482688,0.9800399201596808,0.6191643562751051,True,0.9780439121756488,95.91836734693878,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-03-04,278.79339786494234,262.3970148216518,16.39638304329054,2024-03-11,275.136799472042,SMA20,-0.0131157998033788,2024-03-07,-0.2230125011867549,4,2024-03-01,501,491,491,284,57.841140529531565,490,378,77.14285714285715,0.9780439121756488,True,20349.80078125,17618.16326171875,NORMAL,POINT_IN_TIME,501,491,490,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,19692.01109375,-0.2910258910005592,-0.3250325859074613,-0.3590392808143635,16.39638304329054,-0.22301250118675497
BPCL-2024-08-09,BPCL,2024-07-31,2024-08-09,7,312.1933288574219,9.584231202796646,9.874420013543784,296.80882566175626,1.605189072564993,306.8683776855469,306.7530136840724,292.93505096435547,280.4139782714844,242.99472061157223,5374091117.599594,92.0892494929006,59.2292089249493,64.50304259634888,70.66937119675455,0.9801192842942346,0.6167250312400077,True,0.9801192842942346,70.95334685598377,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-08-12,305.39569836262746,294.3402206583703,11.055477704257155,2024-09-11,322.1013747009063,SMA20,0.0547017408164096,2024-09-10,1.5110768421925334,21,2024-08-09,503,493,493,258,52.33265720081136,487,402,82.54620123203286,0.9681908548707754,True,22923.5,20203.106015625,NORMAL,POINT_IN_TIME,503,493,487,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9801192842942346,22538.6669921875,1.400581138060263,1.3453332859941278,1.2900854339279926,11.055477704257157,1.5110768421925334
BPCL-2026-02-18,BPCL,2026-02-09,2026-02-18,7,388.2999877929688,9.842850706074874,9.01160783109463,366.5499877929688,2.2097256830865266,380.8999938964844,375.7999877929688,368.6468032836914,360.4913427734375,327.34816497802734,2239742661.1506653,79.71887550200803,81.72690763052208,91.36546184738955,84.0160642570281,0.994011976047904,0.4066479708777567,True,0.9920159680638724,89.43661971830986,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-02-19,377.4500122070313,364.2970858351951,13.152926371836202,2026-02-20,364.8500061035156,SMA20,-0.0333819199788622,2026-02-19,-0.9579621863082528,1,2026-02-18,501,499,449,232,51.67037861915368,444,181,40.76576576576576,0.8862275449101796,True,23645.80078125,23254.83354492188,NORMAL,POINT_IN_TIME,501,449,444,NORMAL,MOMENTUM_ENABLED,True,True,True,0.8962075848303394,23518.3460546875,-1.072750333534637,-1.130144407147829,-1.1875384807610212,13.152926371836202,-0.9579621863082527
BRIGADE-2023-12-14,BRIGADE,2023-12-05,2023-12-14,7,648.4204711914062,27.15275442288176,25.28605321236228,590.2513620272003,2.1422912850118268,634.0550537109375,610.3110006407495,591.4087829589844,518.242182006836,433.7076759338379,226224457.7815857,90.6122448979592,92.85714285714286,80.0,88.32653061224491,0.9780439121756488,3.493082874292786,True,0.9780439121756488,91.71428571428572,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,636.3996431643961,583.9298487241098,52.46979444028637,2024-01-24,695.2014388174987,SMA20,0.0923975936892735,2024-01-23,1.120678978836526,26,2023-12-14,501,491,491,414,84.31771894093686,489,441,90.1840490797546,0.9760479041916168,True,18973.849609375,16365.27822265625,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,17554.63984375,1.0721634738719577,1.0479057213896736,1.0236479689073894,52.469794440286364,1.120678978836526
