Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk,Exit_Date,Exit_Price,Exit_Reason,Return,Exit_Signal_Date,R_Multiple,Holding_Sessions,Breadth_Matched_Date,Member_Count,Covered_Member_Count,SMA50_Denominator,Above_SMA50_Count,Pct_Above_SMA50,SMA200_Denominator,Above_SMA200_Count,Pct_Above_SMA200,Coverage_200_Sessions,Coverage_OK,Nifty500_Close,Nifty500_SMA200,Regime,Universe_Method,Universe_Member_Count,Eligible_Count_50,Eligible_Count_200,Momentum_Regime
ADANIPOWER-2024-05-30,ADANIPOWER,2024-05-23,2024-05-30,5,142.27000427246094,5.435580891574043,5.281884356620057,133.2100067138672,1.6667947252221176,139.67999267578125,136.8000030517578,128.69199981689454,120.70879974365236,96.42620008468629,3517506306.64711,92.85714285714286,85.3061224489796,92.85714285714286,89.83673469387756,0.9780439121756488,1.605693478472103,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-31,141.16000366210938,131.88953562471218,9.270468037397194,2024-06-05,131.88953562471218,STOP_INTRADAY,-0.06567347546680181,,-1.0,3,2024-05-30,501,493,492,270,54.87804878048781,480,342,71.25,0.9580838323353292,True,21038.55078125,18873.31702148437,NORMAL,POINT_IN_TIME,501,492,480,NORMAL
ADANIPOWER-2025-08-25,ADANIPOWER,2025-08-19,2025-08-25,4,121.1999969482422,3.1711204673970506,3.006485931169693,118.0199966430664,1.0028002208903843,121.12999725341795,120.58999633789062,117.50699996948242,116.76680053710938,108.12140022277832,1514031964.1661072,79.07444668008048,75.45271629778671,68.81287726358148,74.54728370221328,0.9920159680638724,1.0237155128806763,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-08-26,120.9800033569336,117.26837516027398,3.7116281966596176,2025-08-28,117.26837516027398,STOP_INTRADAY,-0.030679683366423856,,-1.0,1,2025-08-25,501,497,497,205,41.24748490945674,482,283,58.713692946058096,0.9620758483033932,True,23052.0,22210.5657421875,NORMAL,POINT_IN_TIME,501,497,482,NORMAL
AEGISLOG-2024-02-28,AEGISLOG,2024-02-20,2024-02-28,6,453.8127746582031,21.18292231049548,21.707057310760955,406.4891839876587,2.234044480590719,434.3523864746094,420.00456369384256,403.10642700195314,373.7706726074219,345.1192282104492,310178472.3247833,96.13034623217924,76.78207739307535,49.287169042769854,74.33808553971487,0.9800399201596808,2.933548763457017,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-02-29,429.8472925975158,401.0624196599685,28.784872937547277,2024-03-11,401.0624196599685,STOP_INTRADAY,-0.0669653466085682,,-1.0,6,2024-02-28,501,491,491,253,51.5274949083503,490,374,76.32653061224491,0.9780439121756488,True,20020.400390625,17570.397250976563,NORMAL,POINT_IN_TIME,501,491,490,NORMAL
AEGISLOG-2026-08-18,AEGISLOG,2026-08-06,2026-08-18,8,1400.0,77.97858195709105,72.48604869428279,1241.5,2.032609416868046,1367.699951171875,1298.9000244140625,1321.0150085449218,1228.0352795410156,834.7370886230469,1187034146.3399048,42.2,100.0,98.8,82.3,1.0,3.4199001915910783,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-08-19,1372.0999755859375,1223.3784878264294,148.72148775950814,2026-08-26,1328.0,SMA20,-0.03214049731842986,2026-08-25,-0.29652726213477565,5,2026-08-18,500,500,500,271,54.2,420,240,57.14285714285714,0.84,True,23472.400390625,23083.2990625,NORMAL,POINT_IN_TIME,500,500,420,NORMAL
AEGISVOPAK-2026-08-03,AEGISVOPAK,2026-07-27,2026-08-03,5,303.489990234375,15.102349165628514,14.000852952713132,285.5299987792969,1.1892183962977978,301.79998779296875,295.4700012207031,288.18127899169923,247.37635284423828,231.440344619751,597287810.4568939,94.6,99.2,83.6,93.14,1.0,0.9894869875022174,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-08-04,304.0,282.0297855411186,21.9702144588814,2026-08-05,282.0297855411186,STOP_INTRADAY,-0.07227044229895198,,-1.0,1,2026-08-03,500,500,500,328,65.60000000000001,419,252,60.14319809069213,0.838,True,23802.849609375,23071.71908203125,STRONG_MOMENTUM,POINT_IN_TIME,500,500,419,STRONG_MOMENTUM
AFFLE-2024-08-16,AFFLE,2024-08-09,2024-08-16,4,1595.199951171875,65.40337908828354,62.99004247355018,1467.0,1.9601426250290013,1554.5,1529.949951171875,1473.9999877929688,1376.457998046875,1194.6464978027343,906824509.2615968,90.06085192697769,94.11764705882352,79.71602434077079,88.58012170385396,0.9801192842942346,0.6957370041617333,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-08-19,1580.0,1451.2524893816123,128.74751061838765,2024-09-10,1587.1500244140625,SMA20,0.004525331907634494,2024-09-09,0.055535243980409335,16,2024-08-16,503,493,493,235,47.66734279918864,487,391,80.28747433264887,0.9681908548707754,True,23056.5,20311.506279296875,NORMAL,POINT_IN_TIME,503,493,487,NORMAL
AFFLE-2024-09-05,AFFLE,2024-08-26,2024-09-05,8,1701.050048828125,61.71349938486019,53.55933324051518,1590.0,1.799445015029698,1628.5,1625.0,1605.144989013672,1488.108994140625,1235.5334973144531,571580793.5828857,71.39959432048681,92.69776876267748,83.36713995943205,83.50912778904664,0.9820717131474104,0.5465880705128833,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-06,1638.4000244140625,1576.6101666898712,61.78985772419128,2024-09-09,1576.6101666898712,STOP_INTRADAY,-0.03771353564663737,,-1.0,1,2024-09-05,502,494,493,302,61.257606490872206,489,410,83.84458077709611,0.9741035856573704,True,23762.80078125,20773.62978515625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM
AFFLE-2024-12-23,AFFLE,2024-12-16,2024-12-23,5,1852.449951171875,63.94234152801304,70.97446774225463,1700.050048828125,2.3833957077875203,1792.050048828125,1785.75,1751.0699951171875,1632.0130029296874,1394.7612496948243,752337772.2559204,88.05668016194332,92.3076923076923,94.12955465587044,91.57894736842104,0.988,2.6220439498620807,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-12-24,1797.0,1682.3064318925612,114.69356810743875,2024-12-27,1756.0,SMA20,-0.022815804117974403,2024-12-26,-0.3574742740725741,2,2024-12-23,500,496,496,177,35.685483870967744,488,233,47.74590163934426,0.976,True,22412.30078125,22285.54900390625,NORMAL,POINT_IN_TIME,500,496,488,NORMAL
AFFLE-2025-06-26,AFFLE,2025-06-16,2025-06-26,8,1961.0999755859373,66.80538669091126,57.39028837419151,1884.5,1.1466137594613874,1956.5999755859373,1952.0,1877.9299926757808,1727.2819995117188,1620.0047521972656,579385805.4645996,91.12903225806453,85.28225806451613,70.76612903225806,82.68145161290323,0.9860834990059644,1.046779163141174,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-06-27,1961.9000244140625,1870.152427906452,91.74759650761052,2025-07-17,1953.0,SMA20,-0.004536431165354904,2025-07-16,-0.09700553205580963,14,2025-06-26,503,499,497,385,77.46478873239437,478,281,58.78661087866108,0.9502982107355864,True,23517.55078125,22304.24849609375,NORMAL,POINT_IN_TIME,503,497,478,NORMAL
AIAENG-2025-11-25,AIAENG,2025-11-20,2025-11-25,3,3839.60009765625,92.31007484636012,105.61814824814938,3652.5,2.026865409519572,3825.5,3799.0,3535.084997558594,3329.4619921875,3275.7028295898435,295797728.36364746,96.5587044534413,95.34412955465586,77.93522267206477,90.48582995951418,0.9840637450199204,0.6697708855121672,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-11-26,3844.0,3626.0954629379626,217.90453706203743,2025-12-08,3626.0954629379626,STOP_INTRADAY,-0.05668692431374543,,-1.0,8,2025-11-25,502,499,498,178,35.7429718875502,491,256,52.13849287169042,0.9780876494023903,True,23655.05078125,22528.91678710937,NORMAL,POINT_IN_TIME,502,498,491,NORMAL
AIAENG-2026-06-15,AIAENG,2026-06-05,2026-06-15,6,4630.7001953125,136.94576337199078,138.4171707324825,4290.5,2.4841965675739948,4469.2001953125,4387.5,4342.435034179687,4068.83802734375,3707.314753417969,267556623.53320312,93.5871743486974,75.55110220440882,79.95991983967936,82.28456913827655,0.9900793650793652,0.9549642684257597,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-06-16,4509.0,4255.895707316879,253.10429268312055,2026-07-09,4667.0,SMA20,0.0350410290530051,2026-07-08,0.6242485985720185,17,2026-06-15,504,504,464,270,58.189655172413794,416,206,49.51923076923077,0.8253968253968254,True,22891.30078125,23039.93083984375,HOSTILE,POINT_IN_TIME,504,464,416,HOSTILE
AIIL-2025-09-12,AIIL,2025-08-29,2025-09-12,10,646.5800170898438,25.56530661380975,22.57168079435204,600.0,1.8220011124248503,626.9600219726562,625.7999877929688,613.8310089111328,578.9944018554687,424.9017837524414,583711292.8010559,82.09255533199196,96.17706237424548,99.79879275653924,93.03822937625756,0.9920159680638724,0.3557601959411448,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-09-15,627.9600219726562,594.3570798014119,33.60294217124431,2025-09-23,606.0,SMA20,-0.0349704140459,2025-09-22,-0.6535148577391096,6,2025-09-12,501,497,497,242,48.69215291750504,486,302,62.13991769547325,0.9700598802395208,True,23190.25,22240.013505859373,NORMAL,POINT_IN_TIME,501,497,486,NORMAL
