Entry_ID,Symbol,Signal_Date,Next_Session_Date,Entry_Open,Structural_Stop,Cancellation_Reason
BLUESTARCO-2024-05-31,BLUESTARCO,2024-05-31,2024-06-03,1602.6949472114657,1437.3357887555205,OPEN_ABOVE_EXTENSION_LIMIT
COALINDIA-2024-05-31,COALINDIA,2024-05-31,2024-06-03,446.8265082599684,412.5726309024366,OPEN_ABOVE_EXTENSION_LIMIT
KAYNES-2024-05-31,KAYNES,2024-05-31,2024-06-03,3556.300048828125,3166.256778585943,OPEN_ABOVE_EXTENSION_LIMIT
PRESTIGE-2024-05-31,PRESTIGE,2024-05-31,2024-06-03,1669.369830284835,1472.322952173651,STOP_TOO_WIDE
360ONE-2024-07-05,360ONE,2024-07-05,2024-07-08,1014.967994442805,892.0056786662175,OPEN_ABOVE_EXTENSION_LIMIT
PIIND-2024-08-07,PIIND,2024-08-07,2024-08-08,4408.471646001598,4106.658953347021,STOP_TOO_WIDE
JYOTHYLAB-2024-09-03,JYOTHYLAB,2024-09-03,2024-09-04,529.993474450634,517.5584374912708,OPEN_BELOW_SMA20_SIGNAL
POWERINDIA-2024-10-09,POWERINDIA,2024-10-09,2024-10-10,15092.019075341086,13144.669090618001,OPEN_ABOVE_EXTENSION_LIMIT
PERSISTENT-2024-11-06,PERSISTENT,2024-11-06,2024-11-07,5680.396356826418,5180.163641214724,STOP_TOO_WIDE
WIPRO-2024-11-22,WIPRO,2024-11-22,2024-11-25,266.69123583587776,248.67742906670117,STOP_TOO_WIDE
APARINDS-2024-12-18,APARINDS,2024-12-18,2024-12-19,9826.820002447856,9684.329261516647,OPEN_BELOW_SMA20_SIGNAL
WIPRO-2025-02-18,WIPRO,2025-02-18,2025-02-19,294.2035734470454,283.55382510261745,OPEN_BELOW_SMA20_SIGNAL
ICICIBANK-2025-04-04,ICICIBANK,2025-04-04,2025-04-07,1274.5868794921314,1288.8702971460812,OPEN_BELOW_SMA20_SIGNAL
INDIGO-2025-04-04,INDIGO,2025-04-04,2025-04-07,4741.986675355574,4927.319363219206,OPEN_BELOW_SMA20_SIGNAL
JKCEMENT-2025-04-11,JKCEMENT,2025-04-11,2025-04-15,5065.90390778458,4592.503228727767,OPEN_ABOVE_EXTENSION_LIMIT
JUBLINGREA-2025-07-30,JUBLINGREA,2025-07-30,2025-07-31,799.9205907327716,761.6260079223782,OPEN_BELOW_SMA20_SIGNAL
NAVA-2025-07-30,NAVA,2025-07-30,2025-07-31,588.2480371653743,565.9549379053228,OPEN_BELOW_SMA20_SIGNAL
NATIONALUM-2025-10-23,NATIONALUM,2025-10-23,2025-10-24,225.96245187600377,212.43403075517102,OPEN_ABOVE_EXTENSION_LIMIT
VEDL-2025-10-23,VEDL,2025-10-23,2025-10-24,481.9510276621891,457.26436625245657,OPEN_ABOVE_EXTENSION_LIMIT
IOC-2025-10-27,IOC,2025-10-27,2025-10-28,148.53636598297774,140.97057793278782,STOP_TOO_WIDE
M&MFIN-2025-10-28,M&MFIN,2025-10-28,2025-10-29,301.2228287818291,288.0542887132413,OPEN_ABOVE_EXTENSION_LIMIT
CUB-2025-11-03,CUB,2025-11-03,2025-11-04,186.50274638534148,165.7591658864493,OPEN_ABOVE_EXTENSION_LIMIT
YESBANK-2026-01-16,YESBANK,2026-01-16,2026-01-19,23.989999771118164,22.338564039208684,OPEN_ABOVE_EXTENSION_LIMIT
TATASTEEL-2026-01-22,TATASTEEL,2026-01-22,2026-01-23,186.65074139853988,176.21071774002476,STOP_TOO_WIDE
JKTYRE-2026-01-30,JKTYRE,2026-01-30,2026-02-02,496.90033076196073,485.63883495257744,OPEN_BELOW_SMA20_SIGNAL
APLAPOLLO-2026-02-02,APLAPOLLO,2026-02-02,2026-02-03,2195.89990234375,2018.6079321303612,OPEN_ABOVE_EXTENSION_LIMIT
HCLTECH-2026-02-03,HCLTECH,2026-02-03,2026-02-04,1594.872135378366,1597.0531018175452,OPEN_BELOW_SMA20_SIGNAL
ATHERENERG-2026-02-27,ATHERENERG,2026-02-27,2026-03-02,680.0,672.7631739686606,OPEN_BELOW_SMA20_SIGNAL
NTPC-2026-03-20,NTPC,2026-03-20,2026-03-23,377.1000061035156,370.74447641543173,OPEN_BELOW_SMA20_SIGNAL
NMDC-2026-05-13,NMDC,2026-05-13,2026-05-14,92.0,85.76289111522888,STOP_TOO_WIDE
SAILIFE-2026-05-14,SAILIFE,2026-05-14,2026-05-15,1048.300048828125,1056.1794605045034,OPEN_BELOW_SMA20_SIGNAL
ANANDRATHI-2026-06-03,ANANDRATHI,2026-06-03,2026-06-04,1780.0,1703.94854939524,OPEN_BELOW_SMA20_SIGNAL
DATAPATTNS-2026-07-30,DATAPATTNS,2026-07-30,2026-07-31,4128.7001953125,4251.103754058606,OPEN_BELOW_SMA20_SIGNAL
LALPATHLAB-2026-08-25,LALPATHLAB,2026-08-25,2026-08-26,1900.0,1857.6097851457548,OPEN_BELOW_SMA20_SIGNAL
