Reference_ID,Signal_ID,Symbol,Signal_Date,Entry_Date,Exit_Date,Entry_Open,Exit_Price,Mirror_Gross_Return_15
REFERENCE|UPPER|JSWSTEEL|2023-12-08,UPPER|JSWSTEEL|2023-12-08,JSWSTEEL,2023-12-08,2023-12-11,2024-01-03,828.0104840757048,856.002783579026,0.03380669694607619
REFERENCE|UPPER|MGL|2023-12-08,UPPER|MGL|2023-12-08,MGL,2023-12-08,2023-12-11,2024-01-03,1089.2532437966909,1140.6390952252327,0.047175302640763084
REFERENCE|UPPER|NBCC|2023-12-08,UPPER|NBCC|2023-12-08,NBCC,2023-12-08,2023-12-11,2024-01-03,51.58321221029948,52.49503382884378,0.017676712625551483
REFERENCE|UPPER|NCC|2023-12-08,UPPER|NCC|2023-12-08,NCC,2023-12-08,2023-12-11,2024-01-03,169.22145118528098,161.71664020856034,-0.04434905222803942
REFERENCE|UPPER|POLYCAB|2023-12-08,UPPER|POLYCAB|2023-12-08,POLYCAB,2023-12-08,2023-12-11,2024-01-03,5384.088288198245,5261.036397769529,-0.022854731171188747
REFERENCE|UPPER|PRSMJOHNSN|2023-12-08,UPPER|PRSMJOHNSN|2023-12-08,PRSMJOHNSN,2023-12-08,2023-12-11,2024-01-03,181.3000030517578,182.39999389648438,0.006067241181526795
REFERENCE|UPPER|REDINGTON|2023-12-08,UPPER|REDINGTON|2023-12-08,REDINGTON,2023-12-08,2023-12-11,2024-01-03,157.82082840794857,164.65834903383887,0.043324576957713745
REFERENCE|UPPER|SHYAMMETL|2023-12-08,UPPER|SHYAMMETL|2023-12-08,SHYAMMETL,2023-12-08,2023-12-11,2024-01-03,512.1990826775457,626.086683428896,0.22235026301881944
REFERENCE|UPPER|SWSOLAR|2023-12-08,UPPER|SWSOLAR|2023-12-08,SWSOLAR,2023-12-08,2023-12-11,2024-01-03,404.0,445.1499938964844,0.10185642053585231
REFERENCE|UPPER|ZYDUSLIFE|2023-12-08,UPPER|ZYDUSLIFE|2023-12-08,ZYDUSLIFE,2023-12-08,2023-12-11,2024-01-03,634.9953613964279,701.9485025158218,0.10543878772934057
REFERENCE|UPPER|BLS|2023-12-11,UPPER|BLS|2023-12-11,BLS,2023-12-11,2023-12-12,2024-01-04,303.4808200008604,324.8651991449516,0.07046369238105576
REFERENCE|UPPER|CEATLTD|2023-12-11,UPPER|CEATLTD|2023-12-11,CEATLTD,2023-12-11,2023-12-12,2024-01-04,2224.9582616980715,2370.432404196171,0.06538286358103385
REFERENCE|UPPER|CUB|2023-12-11,UPPER|CUB|2023-12-11,CUB,2023-12-11,2023-12-12,2024-01-04,115.4601996191155,112.25094463730913,-0.027795335469652627
REFERENCE|UPPER|IRB|2023-12-11,UPPER|IRB|2023-12-11,IRB,2023-12-11,2023-12-12,2024-01-04,20.086269294449636,20.430042337700883,0.01711482795594299
REFERENCE|UPPER|JINDALSTEL|2023-12-11,UPPER|JINDALSTEL|2023-12-11,JINDALSTEL,2023-12-11,2023-12-12,2024-01-04,720.7626983081545,730.6048800216932,0.013655231793544775
REFERENCE|UPPER|UJJIVANSFB|2023-12-11,UPPER|UJJIVANSFB|2023-12-11,UJJIVANSFB,2023-12-11,2023-12-12,2024-01-04,59.17619207629301,57.04894256591797,-0.035947725525030116
REFERENCE|UPPER|AFFLE|2023-12-12,UPPER|AFFLE|2023-12-12,AFFLE,2023-12-12,2023-12-13,2024-01-05,1210.0,1306.550048828125,0.07979342878357443
REFERENCE|UPPER|APTUS|2023-12-12,UPPER|APTUS|2023-12-12,APTUS,2023-12-12,2023-12-13,2024-01-05,315.0297756670106,316.0351568977925,0.0031913847783220373
REFERENCE|UPPER|COFORGE|2023-12-12,UPPER|COFORGE|2023-12-12,COFORGE,2023-12-12,2023-12-13,2024-01-05,1138.5869696835275,1156.8803245004103,0.016066717171344003
REFERENCE|UPPER|CUMMINSIND|2023-12-12,UPPER|CUMMINSIND|2023-12-12,CUMMINSIND,2023-12-12,2023-12-13,2024-01-05,1862.4723583927496,1920.0746104687144,0.03092784266912485
REFERENCE|UPPER|ENGINERSIN|2023-12-12,UPPER|ENGINERSIN|2023-12-12,ENGINERSIN,2023-12-12,2023-12-13,2024-01-05,151.15508706574778,192.51782661899426,0.2736443764889962
REFERENCE|UPPER|EPL|2023-12-12,UPPER|EPL|2023-12-12,EPL,2023-12-12,2023-12-13,2024-01-05,198.95132829912106,193.3052980853924,-0.028378952088422005
REFERENCE|UPPER|FLUOROCHEM|2023-12-12,UPPER|FLUOROCHEM|2023-12-12,FLUOROCHEM,2023-12-12,2023-12-13,2024-01-05,3119.2877234975867,3818.9808580651184,0.22431182904249103
REFERENCE|UPPER|HCLTECH|2023-12-12,UPPER|HCLTECH|2023-12-12,HCLTECH,2023-12-12,2023-12-13,2024-01-05,1237.0930872603083,1278.0349142551504,0.03309518694790614
REFERENCE|UPPER|HINDALCO|2023-12-12,UPPER|HINDALCO|2023-12-12,HINDALCO,2023-12-12,2023-12-13,2024-01-05,519.396609383828,579.9331497884589,0.11655166651250704
REFERENCE|UPPER|HUDCO|2023-12-12,UPPER|HUDCO|2023-12-12,HUDCO,2023-12-12,2023-12-13,2024-01-05,88.90825698594679,119.91955968964062,0.34880115475209017
REFERENCE|UPPER|PERSISTENT|2023-12-12,UPPER|PERSISTENT|2023-12-12,PERSISTENT,2023-12-12,2023-12-13,2024-01-05,3215.5101947809153,3566.7922710108237,0.1092461397883524
REFERENCE|UPPER|RBLBANK|2023-12-12,UPPER|RBLBANK|2023-12-12,RBLBANK,2023-12-12,2023-12-13,2024-01-05,271.515237750014,288.29981869904896,0.06181819145078182
REFERENCE|UPPER|SAIL|2023-12-12,UPPER|SAIL|2023-12-12,SAIL,2023-12-12,2023-12-13,2024-01-05,97.9172309591958,116.1977213584563,0.1866932941238746
REFERENCE|UPPER|EQUITASBNK|2023-12-13,UPPER|EQUITASBNK|2023-12-13,EQUITASBNK,2023-12-13,2023-12-14,2024-01-08,104.65704179479778,113.19745123998513,0.08160377265327856
REFERENCE|UPPER|GLAXO|2023-12-13,UPPER|GLAXO|2023-12-13,GLAXO,2023-12-13,2023-12-14,2024-01-08,1647.6584184219569,2054.663565024743,0.24702034235505854
REFERENCE|UPPER|MOTILALOFS|2023-12-13,UPPER|MOTILALOFS|2023-12-13,MOTILALOFS,2023-12-13,2023-12-14,2024-01-08,1202.9907952577057,317.8233895653358,-0.7358056347411608
REFERENCE|UPPER|BANKBARODA|2023-12-14,UPPER|BANKBARODA|2023-12-14,BANKBARODA,2023-12-14,2023-12-15,2024-01-09,202.1438509165476,206.78979185630487,0.02298334042164507
REFERENCE|UPPER|BEML|2023-12-14,UPPER|BEML|2023-12-14,BEML,2023-12-14,2023-12-15,2024-01-09,1283.5314091808873,1596.3158775031825,0.24369054476189667
REFERENCE|UPPER|CLEAN|2023-12-14,UPPER|CLEAN|2023-12-14,CLEAN,2023-12-14,2023-12-15,2024-01-09,1508.1809788745113,1521.6860905265241,0.008954569671135282
REFERENCE|UPPER|DALBHARAT|2023-12-14,UPPER|DALBHARAT|2023-12-14,DALBHARAT,2023-12-14,2023-12-15,2024-01-09,2387.8930778794124,2310.2397054428006,-0.03251961871993547
REFERENCE|UPPER|JSL|2023-12-14,UPPER|JSL|2023-12-14,JSL,2023-12-14,2023-12-15,2024-01-09,543.275640768116,602.5420711043039,0.10909090319675196
REFERENCE|UPPER|KEI|2023-12-14,UPPER|KEI|2023-12-14,KEI,2023-12-14,2023-12-15,2024-01-09,3066.099287190947,3377.0451638693694,0.10141415771414897
REFERENCE|UPPER|MAXHEALTH|2023-12-14,UPPER|MAXHEALTH|2023-12-14,MAXHEALTH,2023-12-14,2023-12-15,2024-01-09,701.0769302411451,705.9043552166237,0.006885727895536542
REFERENCE|UPPER|MFSL|2023-12-14,UPPER|MFSL|2023-12-14,MFSL,2023-12-14,2023-12-15,2024-01-09,1025.0,915.9000244140625,-0.10643900057164635
REFERENCE|UPPER|MUTHOOTFIN|2023-12-14,UPPER|MUTHOOTFIN|2023-12-14,MUTHOOTFIN,2023-12-14,2023-12-15,2024-01-09,1436.8339707663142,1439.0546436029058,0.001545531969436409
REFERENCE|UPPER|RVNL|2023-12-14,UPPER|RVNL|2023-12-14,RVNL,2023-12-14,2023-12-15,2024-01-09,180.4595214472014,180.26256442644043,-0.0010914193896862656
REFERENCE|UPPER|SIEMENS|2023-12-14,UPPER|SIEMENS|2023-12-14,SIEMENS,2023-12-14,2023-12-15,2024-01-09,2281.4178223618724,2336.9893932592954,0.024358348721889023
REFERENCE|UPPER|SYRMA|2023-12-14,UPPER|SYRMA|2023-12-14,SYRMA,2023-12-14,2023-12-15,2024-01-09,661.6866793023921,610.0691933137674,-0.07800895439370847
REFERENCE|UPPER|TANLA|2023-12-14,UPPER|TANLA|2023-12-14,TANLA,2023-12-14,2023-12-15,2024-01-09,1021.2066137279829,1031.520778537117,0.01009997846712074
REFERENCE|UPPER|TITAN|2023-12-14,UPPER|TITAN|2023-12-14,TITAN,2023-12-14,2023-12-15,2024-01-09,3580.649558956141,3701.4407585384592,0.033734437730770894
REFERENCE|UPPER|YESBANK|2023-12-14,UPPER|YESBANK|2023-12-14,YESBANK,2023-12-14,2023-12-15,2024-01-09,21.950000762939453,24.399999618530273,0.11161725605620099
REFERENCE|UPPER|CASTROLIND|2023-12-15,UPPER|CASTROLIND|2023-12-15,CASTROLIND,2023-12-15,2023-12-18,2024-01-10,125.24434696003789,153.75561635551296,0.22764515994140844
REFERENCE|UPPER|CYIENT|2023-12-15,UPPER|CYIENT|2023-12-15,CYIENT,2023-12-15,2023-12-18,2024-01-10,2103.617159710747,2170.8560895298697,0.031963482285136235
REFERENCE|UPPER|DEEPAKNTR|2023-12-15,UPPER|DEEPAKNTR|2023-12-15,DEEPAKNTR,2023-12-15,2023-12-18,2024-01-10,2280.183239696281,2410.705130379836,0.057241842853358094
REFERENCE|UPPER|HDFCAMC|2023-12-15,UPPER|HDFCAMC|2023-12-15,HDFCAMC,2023-12-15,2023-12-18,2024-01-10,1427.527569179155,1613.9083702745147,0.13056196259840425
REFERENCE|UPPER|INDUSTOWER|2023-12-15,UPPER|INDUSTOWER|2023-12-15,INDUSTOWER,2023-12-15,2023-12-18,2024-01-10,192.74611693181484,212.98446003614535,0.10500000428797196
REFERENCE|UPPER|IRFC|2023-12-15,UPPER|IRFC|2023-12-15,IRFC,2023-12-15,2023-12-18,2024-01-10,92.64199823904762,97.03741880898247,0.04744522628487746
REFERENCE|UPPER|JUSTDIAL|2023-12-15,UPPER|JUSTDIAL|2023-12-15,JUSTDIAL,2023-12-15,2023-12-18,2024-01-10,799.0,824.0,0.031289111389236623
REFERENCE|UPPER|NAUKRI|2023-12-15,UPPER|NAUKRI|2023-12-15,NAUKRI,2023-12-15,2023-12-18,2024-01-10,1032.9218914654364,1029.377402387456,-0.0034315170462229094
REFERENCE|UPPER|NYKAA|2023-12-15,UPPER|NYKAA|2023-12-15,NYKAA,2023-12-15,2023-12-18,2024-01-10,176.0,188.0,0.06818181818181812
REFERENCE|UPPER|OLECTRA|2023-12-15,UPPER|OLECTRA|2023-12-15,OLECTRA,2023-12-15,2023-12-18,2024-01-10,1289.3847118848355,1539.2653382320023,0.19379834741633384
REFERENCE|UPPER|POWERINDIA|2023-12-15,UPPER|POWERINDIA|2023-12-15,POWERINDIA,2023-12-15,2023-12-18,2024-01-10,5083.522643884892,5694.983742583093,0.12028294974425724
REFERENCE|UPPER|PVRINOX|2023-12-15,UPPER|PVRINOX|2023-12-15,PVRINOX,2023-12-15,2023-12-18,2024-01-10,1785.0,1560.0,-0.12605042016806722
REFERENCE|UPPER|SJVN|2023-12-15,UPPER|SJVN|2023-12-15,SJVN,2023-12-15,2023-12-18,2024-01-10,90.16367833267927,89.83097492161825,-0.003689993767040378
REFERENCE|UPPER|TIMKEN|2023-12-15,UPPER|TIMKEN|2023-12-15,TIMKEN,2023-12-15,2023-12-18,2024-01-10,3129.099933684815,3148.866745124966,0.00631709177049955
REFERENCE|UPPER|ULTRACEMCO|2023-12-15,UPPER|ULTRACEMCO|2023-12-15,ULTRACEMCO,2023-12-15,2023-12-18,2024-01-10,9707.935357551365,9583.005035265767,-0.012868886914087274
REFERENCE|UPPER|CONCORDBIO|2023-12-18,UPPER|CONCORDBIO|2023-12-18,CONCORDBIO,2023-12-18,2023-12-19,2024-01-11,1302.5133074407174,1492.0383222108546,0.14550716195178937
REFERENCE|UPPER|CRAFTSMAN|2023-12-18,UPPER|CRAFTSMAN|2023-12-18,CRAFTSMAN,2023-12-18,2023-12-19,2024-01-11,5280.549615857391,4847.554570913153,-0.08199810179682088
REFERENCE|UPPER|GRANULES|2023-12-18,UPPER|GRANULES|2023-12-18,GRANULES,2023-12-18,2023-12-19,2024-01-11,401.21133877497766,401.85629173511796,0.0016075142893756666
REFERENCE|UPPER|HFCL|2023-12-18,UPPER|HFCL|2023-12-18,HFCL,2023-12-18,2023-12-19,2024-01-11,78.34058095823369,89.06192820678564,0.13685560047439393
REFERENCE|UPPER|INFY|2023-12-18,UPPER|INFY|2023-12-18,INFY,2023-12-18,2023-12-19,2024-01-11,1446.9149134299466,1405.2614178549768,-0.028787798915023477
REFERENCE|UPPER|ROUTE|2023-12-18,UPPER|ROUTE|2023-12-18,ROUTE,2023-12-18,2023-12-19,2024-01-11,1548.4544321895364,1588.925350556248,0.026136331509274857
REFERENCE|UPPER|RTNINDIA|2023-12-18,UPPER|RTNINDIA|2023-12-18,RTNINDIA,2023-12-18,2023-12-19,2024-01-11,84.1500015258789,81.94999694824219,-0.026143844774145886
REFERENCE|UPPER|TATASTEEL|2023-12-18,UPPER|TATASTEEL|2023-12-18,TATASTEEL,2023-12-18,2023-12-19,2024-01-11,128.25360823810502,126.56422106982723,-0.013172238906069667
REFERENCE|UPPER|TCS|2023-12-18,UPPER|TCS|2023-12-18,TCS,2023-12-18,2023-12-19,2024-01-11,3513.7645660221524,3403.188605468219,-0.031469370948524755
REFERENCE|UPPER|TECHM|2023-12-18,UPPER|TECHM|2023-12-18,TECHM,2023-12-18,2023-12-19,2024-01-11,1198.2799749810385,1143.804374504741,-0.045461496155904335
REFERENCE|UPPER|TMPV|2023-12-18,UPPER|TMPV|2023-12-18,TMPV,2023-12-18,2023-12-19,2024-01-11,715.9466930155771,795.0077360832889,0.11042867274755563
REFERENCE|UPPER|UNITDSPR|2023-12-18,UPPER|UNITDSPR|2023-12-18,UNITDSPR,2023-12-18,2023-12-19,2024-01-11,1083.7184137658228,1091.5219392963643,0.007200694785119532
REFERENCE|UPPER|WIPRO|2023-12-18,UPPER|WIPRO|2023-12-18,WIPRO,2023-12-18,2023-12-19,2024-01-11,206.05508638852584,210.37873133235672,0.02098295664334371
REFERENCE|UPPER|EXIDEIND|2023-12-19,UPPER|EXIDEIND|2023-12-19,EXIDEIND,2023-12-19,2023-12-20,2024-01-12,302.47272622036695,337.14390725149025,0.11462580928987154
REFERENCE|UPPER|INDUSINDBK|2023-12-19,UPPER|INDUSINDBK|2023-12-19,INDUSINDBK,2023-12-19,2023-12-20,2024-01-12,1558.150072234968,1636.9955131365978,0.05060195568231496
REFERENCE|UPPER|PNBHOUSING|2023-12-19,UPPER|PNBHOUSING|2023-12-19,PNBHOUSING,2023-12-19,2023-12-20,2024-01-12,806.3658766332691,768.7526168272202,-0.04664540117085725
REFERENCE|UPPER|QUESS|2023-12-19,UPPER|QUESS|2023-12-19,QUESS,2023-12-19,2023-12-20,2024-01-12,477.31928541784515,475.49044199434826,-0.0038314886478888477
REFERENCE|UPPER|TORNTPHARM|2023-12-19,UPPER|TORNTPHARM|2023-12-19,TORNTPHARM,2023-12-19,2023-12-20,2024-01-12,2122.749124235572,2405.3126093073492,0.13311204882655736
REFERENCE|UPPER|ASIANPAINT|2023-12-20,UPPER|ASIANPAINT|2023-12-20,ASIANPAINT,2023-12-20,2023-12-21,2024-01-15,3180.7588372225555,3182.892669922018,0.0006708564869777334
REFERENCE|UPPER|AUROPHARMA|2023-12-20,UPPER|AUROPHARMA|2023-12-20,AUROPHARMA,2023-12-20,2023-12-21,2024-01-15,1027.6537829389488,1094.3070098290145,0.06485961322445255
REFERENCE|UPPER|BATAINDIA|2023-12-20,UPPER|BATAINDIA|2023-12-20,BATAINDIA,2023-12-20,2023-12-21,2024-01-15,1516.623607443045,1483.9580319954614,-0.02153835354221889
REFERENCE|UPPER|CSBBANK|2023-12-20,UPPER|CSBBANK|2023-12-20,CSBBANK,2023-12-20,2023-12-21,2024-01-15,391.0,397.8999938964844,0.017647043213514957
REFERENCE|UPPER|FEDERALBNK|2023-12-20,UPPER|FEDERALBNK|2023-12-20,FEDERALBNK,2023-12-20,2023-12-21,2024-01-15,148.992982752911,150.61781311035156,0.010905415325063839
REFERENCE|UPPER|GESHIP|2023-12-20,UPPER|GESHIP|2023-12-20,GESHIP,2023-12-20,2023-12-21,2024-01-15,883.2018134552744,886.8817918854445,0.004166633689046906
REFERENCE|UPPER|GLAND|2023-12-20,UPPER|GLAND|2023-12-20,GLAND,2023-12-20,2023-12-21,2024-01-15,1761.6695418607012,1913.358154296875,0.08610503209129572
REFERENCE|UPPER|HDFCBANK|2023-12-20,UPPER|HDFCBANK|2023-12-20,HDFCBANK,2023-12-20,2023-12-21,2024-01-15,793.31719852569,788.8646717373587,-0.005612542872644011
REFERENCE|UPPER|HEG|2023-12-20,UPPER|HEG|2023-12-20,HEG,2023-12-20,2023-12-21,2024-01-15,336.77119569774345,361.7593495429838,0.074199201607692
REFERENCE|UPPER|KAJARIACER|2023-12-20,UPPER|KAJARIACER|2023-12-20,KAJARIACER,2023-12-20,2023-12-21,2024-01-15,1320.6663369518444,1386.7438459167327,0.050033461985105276
REFERENCE|UPPER|LTM|2023-12-20,UPPER|LTM|2023-12-20,LTM,2023-12-20,2023-12-21,2024-01-15,5756.664077715593,6001.65478515625,0.0425577563903774
REFERENCE|UPPER|MPHASIS|2023-12-20,UPPER|MPHASIS|2023-12-20,MPHASIS,2023-12-20,2023-12-21,2024-01-15,2406.6402351416614,2546.832763980266,0.05825238304899871
REFERENCE|UPPER|NESTLEIND|2023-12-20,UPPER|NESTLEIND|2023-12-20,NESTLEIND,2023-12-20,2023-12-21,2024-01-15,1220.3529093641737,1246.7194500307387,0.02160566870799885
REFERENCE|UPPER|OFSS|2023-12-20,UPPER|OFSS|2023-12-20,OFSS,2023-12-20,2023-12-21,2024-01-15,3713.9061959016485,4226.479509915079,0.1380146096794428
REFERENCE|UPPER|RELIANCE|2023-12-20,UPPER|RELIANCE|2023-12-20,RELIANCE,2023-12-20,2023-12-21,2024-01-15,1248.44470925444,1358.616069177015,0.08824688759213717
REFERENCE|UPPER|RHIM|2023-12-20,UPPER|RHIM|2023-12-20,RHIM,2023-12-20,2023-12-21,2024-01-15,762.7128874725498,776.384033203125,0.017924367026074695
REFERENCE|UPPER|TATACONSUM|2023-12-20,UPPER|TATACONSUM|2023-12-20,TATACONSUM,2023-12-20,2023-12-21,2024-01-15,954.1125785462265,1163.3135448186204,0.21926235014231943
REFERENCE|UPPER|UTIAMC|2023-12-20,UPPER|UTIAMC|2023-12-20,UTIAMC,2023-12-20,2023-12-21,2024-01-15,738.9147801882759,801.1883544921875,0.08427707223293623
REFERENCE|UPPER|BRITANNIA|2023-12-21,UPPER|BRITANNIA|2023-12-21,BRITANNIA,2023-12-21,2023-12-22,2024-01-16,4863.980930626523,4953.497126600725,0.018403895338189757
REFERENCE|UPPER|FORTIS|2023-12-21,UPPER|FORTIS|2023-12-21,FORTIS,2023-12-21,2023-12-22,2024-01-16,392.36042271258185,413.12103643503485,0.05291209948986353
REFERENCE|UPPER|METROPOLIS|2023-12-21,UPPER|METROPOLIS|2023-12-21,METROPOLIS,2023-12-21,2023-12-22,2024-01-16,425.7879244863802,387.92873059272307,-0.08891561201348286
REFERENCE|UPPER|LICI|2023-12-22,UPPER|LICI|2023-12-22,LICI,2023-12-22,2023-12-26,2024-01-17,379.7770437579033,421.3375772997359,0.10943403300681398
REFERENCE|UPPER|LODHA|2023-12-22,UPPER|LODHA|2023-12-22,LODHA,2023-12-22,2023-12-26,2024-01-17,929.4179369613875,1148.1395834598652,0.2353318542716747
REFERENCE|UPPER|ZENSARTECH|2023-12-22,UPPER|ZENSARTECH|2023-12-22,ZENSARTECH,2023-12-22,2023-12-26,2024-01-17,589.1110006266172,536.3681028212006,-0.0895296433937165
REFERENCE|UPPER|JUBLINGREA|2023-12-26,UPPER|JUBLINGREA|2023-12-26,JUBLINGREA,2023-12-26,2023-12-27,2024-01-18,493.2166389824606,460.98661845703884,-0.06534657993678905
REFERENCE|UPPER|KIMS|2023-12-26,UPPER|KIMS|2023-12-26,KIMS,2023-12-26,2023-12-27,2024-01-18,403.3800048828125,401.9800109863281,-0.0034706576417715684
REFERENCE|UPPER|PIDILITIND|2023-12-26,UPPER|PIDILITIND|2023-12-26,PIDILITIND,2023-12-26,2023-12-27,2024-01-18,1311.262419684874,1345.1109250219358,0.025813677589567874
REFERENCE|UPPER|ALKYLAMINE|2023-12-27,UPPER|ALKYLAMINE|2023-12-27,ALKYLAMINE,2023-12-27,2023-12-28,2024-01-19,2505.0728709801256,2336.475407223715,-0.06730241890745703
REFERENCE|UPPER|APOLLOHOSP|2023-12-27,UPPER|APOLLOHOSP|2023-12-27,APOLLOHOSP,2023-12-27,2023-12-28,2024-01-19,5631.919080086771,5941.550126531795,0.05497789333298697
REFERENCE|UPPER|BBTC|2023-12-27,UPPER|BBTC|2023-12-27,BBTC,2023-12-27,2023-12-28,2024-01-19,1494.8005954807438,1571.3576995750316,0.051215596465337354
REFERENCE|UPPER|BHARATFORG|2023-12-27,UPPER|BHARATFORG|2023-12-27,BHARATFORG,2023-12-27,2023-12-28,2024-01-19,1202.6575159602828,1204.0829990089733,0.0011852776287288869
REFERENCE|UPPER|BIKAJI|2023-12-27,UPPER|BIKAJI|2023-12-27,BIKAJI,2023-12-27,2023-12-28,2024-01-19,559.9108816750512,578.8234249872563,0.03377777416224803
REFERENCE|UPPER|DIVISLAB|2023-12-27,UPPER|DIVISLAB|2023-12-27,DIVISLAB,2023-12-27,2023-12-28,2024-01-19,3842.7927935464263,3675.2866292724857,-0.04358969459796269
REFERENCE|UPPER|GRAPHITE|2023-12-27,UPPER|GRAPHITE|2023-12-27,GRAPHITE,2023-12-27,2023-12-28,2024-01-19,526.7694745901445,519.9195780679515,-0.013003594271521757
REFERENCE|UPPER|JKPAPER|2023-12-27,UPPER|JKPAPER|2023-12-27,JKPAPER,2023-12-27,2023-12-28,2024-01-19,398.16429614557757,387.0615683583631,-0.027884790009285676
REFERENCE|UPPER|LAURUSLABS|2023-12-27,UPPER|LAURUSLABS|2023-12-27,LAURUSLABS,2023-12-27,2023-12-28,2024-01-19,431.71462702548854,413.20614891792906,-0.0428720199616186
REFERENCE|UPPER|MASTEK|2023-12-27,UPPER|MASTEK|2023-12-27,MASTEK,2023-12-27,2023-12-28,2024-01-19,2745.1578425660914,2864.3688156250005,0.043425908416061976
REFERENCE|UPPER|NUVOCO|2023-12-27,UPPER|NUVOCO|2023-12-27,NUVOCO,2023-12-27,2023-12-28,2024-01-19,393.3999938964844,341.70001220703125,-0.1314183591549749
REFERENCE|UPPER|TATACHEM|2023-12-27,UPPER|TATACHEM|2023-12-27,TATACHEM,2023-12-27,2023-12-28,2024-01-19,1051.3906021984528,1032.421904956011,-0.01804153204601433
REFERENCE|UPPER|APARINDS|2023-12-28,UPPER|APARINDS|2023-12-28,APARINDS,2023-12-28,2023-12-29,2024-01-23,5974.687372629163,5374.946520536607,-0.10038029016213446
REFERENCE|UPPER|CHOLAFIN|2023-12-28,UPPER|CHOLAFIN|2023-12-28,CHOLAFIN,2023-12-28,2023-12-29,2024-01-23,1235.0282966995896,1261.7672481024956,0.02165047673349796
REFERENCE|UPPER|GODREJCP|2023-12-28,UPPER|GODREJCP|2023-12-28,GODREJCP,2023-12-28,2023-12-29,2024-01-23,1062.9153359476263,1092.0785539290193,0.027437009322471617
REFERENCE|UPPER|HINDUNILVR|2023-12-28,UPPER|HINDUNILVR|2023-12-28,HINDUNILVR,2023-12-28,2023-12-29,2024-01-23,2506.1610729677977,2332.219769208468,-0.06940547662140029
REFERENCE|UPPER|INTELLECT|2023-12-28,UPPER|INTELLECT|2023-12-28,INTELLECT,2023-12-28,2023-12-29,2024-01-23,817.5044062627354,928.843987416456,0.13619447222641323
REFERENCE|UPPER|LTF|2023-12-28,UPPER|LTF|2023-12-28,LTF,2023-12-28,2023-12-29,2024-01-23,156.56242194225644,161.31837426731465,0.030377355345283963
REFERENCE|UPPER|M&M|2023-12-28,UPPER|M&M|2023-12-28,M&M,2023-12-28,2023-12-29,2024-01-23,1686.0311380229537,1577.8522625479056,-0.06416184911145772
REFERENCE|UPPER|TEAMLEASE|2023-12-28,UPPER|TEAMLEASE|2023-12-28,TEAMLEASE,2023-12-28,2023-12-29,2024-01-23,3200.0,3144.0,-0.01749999999999996
REFERENCE|UPPER|UBL|2023-12-28,UPPER|UBL|2023-12-28,UBL,2023-12-28,2023-12-29,2024-01-23,1731.37770905414,1808.6381155817269,0.044623657867118194
REFERENCE|UPPER|BOSCHLTD|2023-12-29,UPPER|BOSCHLTD|2023-12-29,BOSCHLTD,2023-12-29,2024-01-02,2024-01-24,21691.90712840988,22099.789956174718,0.01880345630055902
REFERENCE|UPPER|KPIL|2023-12-29,UPPER|KPIL|2023-12-29,KPIL,2023-12-29,2024-01-02,2024-01-24,701.9391180108137,705.8987594540131,0.005641004100783498
REFERENCE|UPPER|LUPIN|2023-12-29,UPPER|LUPIN|2023-12-29,LUPIN,2023-12-29,2024-01-02,2024-01-24,1316.359603817548,1421.4720390577843,0.0798508514963554
REFERENCE|UPPER|SPARC|2023-12-29,UPPER|SPARC|2023-12-29,SPARC,2023-12-29,2024-01-02,2024-01-24,309.0,363.0,0.17475728155339798
REFERENCE|UPPER|SUNPHARMA|2023-12-29,UPPER|SUNPHARMA|2023-12-29,SUNPHARMA,2023-12-29,2024-01-02,2024-01-24,1227.1169643084174,1342.9193414721199,0.09436946968536675
REFERENCE|UPPER|ABFRL|2024-01-02,UPPER|ABFRL|2024-01-02,ABFRL,2024-01-02,2024-01-03,2024-01-25,242.75,236.0,-0.02780638516992795
REFERENCE|UPPER|ASHOKLEY|2024-01-02,UPPER|ASHOKLEY|2024-01-02,ASHOKLEY,2024-01-02,2024-01-03,2024-01-25,84.15322075661052,79.02361134682208,-0.06095559223602853
REFERENCE|UPPER|ATUL|2024-01-02,UPPER|ATUL|2024-01-02,ATUL,2024-01-02,2024-01-03,2024-01-25,7114.9581762997095,6353.178417774644,-0.10706735579452775
REFERENCE|UPPER|BIRLACORPN|2024-01-02,UPPER|BIRLACORPN|2024-01-02,BIRLACORPN,2024-01-02,2024-01-03,2024-01-25,1440.174535235573,1376.8263421173058,-0.0439864693954648
REFERENCE|UPPER|CIPLA|2024-01-02,UPPER|CIPLA|2024-01-02,CIPLA,2024-01-02,2024-01-03,2024-01-25,1254.8429348551178,1373.7662053777574,0.0947714388943588
REFERENCE|UPPER|CROMPTON|2024-01-02,UPPER|CROMPTON|2024-01-02,CROMPTON,2024-01-02,2024-01-03,2024-01-25,304.3037519915548,298.12819469702134,-0.02029405570623677
REFERENCE|UPPER|DABUR|2024-01-02,UPPER|DABUR|2024-01-02,DABUR,2024-01-02,2024-01-03,2024-01-25,536.4637440523669,516.8157743049272,-0.036624972265640654
REFERENCE|UPPER|GRINDWELL|2024-01-02,UPPER|GRINDWELL|2024-01-02,GRINDWELL,2024-01-02,2024-01-03,2024-01-25,2291.4693557424757,2236.287142005982,-0.024081584856548877
