Signal_ID,Symbol,Signal_Date,Yahoo_Ticker,Range_Low,Range_High,Range_Mid,ER60,Prior20_Median_Traded_Value,Open,High,Low,Close,Volume,ATR14,Point_In_Time_Member,Exact_Prehistory_61
LOWER|AADHARHFC|2026-01-12,AADHARHFC,2026-01-12,AADHARHFC.NS,472.75,542.0,507.375,0.1405234363970869,117858039.33692932,477.04998779296875,481.1000061035156,472.6499938964844,478.29998779296875,195660.0,11.306989475358112,True,True
LOWER|AADHARHFC|2026-01-16,AADHARHFC,2026-01-16,AADHARHFC.NS,472.6499938964844,542.0,507.3249969482422,0.11250006030589618,116503471.82696533,478.95001220703125,480.79998779296875,471.0,473.1000061035156,370351.0,10.846211616242416,True,True
LOWER|AADHARHFC|2026-01-20,AADHARHFC,2026-01-20,AADHARHFC.NS,468.75,525.9000244140625,497.32501220703125,0.16395922518301617,119940704.50241089,470.3500061035156,471.5,466.45001220703125,470.04998779296875,496194.0,10.210253021665974,True,True
LOWER|AADHARHFC|2026-01-21,AADHARHFC,2026-01-21,AADHARHFC.NS,466.45001220703125,525.9000244140625,496.1750183105469,0.17331832546943846,122174521.11260986,466.3999938964844,472.0,466.3999938964844,470.79998779296875,458136.0,9.88094967036952,True,True
LOWER|AADHARHFC|2026-01-23,AADHARHFC,2026-01-23,AADHARHFC.NS,466.3999938964844,525.9000244140625,496.15000915527344,0.21603289199823256,119940704.50241089,472.0,472.0,466.1000061035156,468.3999938964844,261668.0,9.332552701517995,True,True
LOWER|AADHARHFC|2026-02-13,AADHARHFC,2026-02-13,AADHARHFC.NS,466.1000061035156,509.25,487.6750030517578,0.0971939588845434,155721777.7813263,471.0,473.5,464.3999938964844,466.6499938964844,276678.0,9.224727418210923,True,True
LOWER|AADHARHFC|2026-02-18,AADHARHFC,2026-02-18,AADHARHFC.NS,458.04998779296875,509.25,483.6499938964844,0.11233214554488662,151699728.2395935,461.95001220703125,472.8999938964844,452.6000061035156,471.70001220703125,227782.0,10.089642572917196,True,True
LOWER|AADHARHFC|2026-02-25,AADHARHFC,2026-02-25,AADHARHFC.NS,447.3999938964844,509.25,478.3249969482422,0.12182202864729763,154275108.2395935,452.0,459.29998779296875,434.20001220703125,457.25,2158969.0,13.146423101818572,True,True
LOWER|AADHARHFC|2026-03-02,AADHARHFC,2026-03-02,AADHARHFC.NS,434.20001220703125,509.25,471.7250061035156,0.0826009732469239,155457961.95887756,431.0,455.0,430.1499938964844,452.6000061035156,336468.0,15.388518696156703,True,True
LOWER|AARTIIND|2023-10-25,AARTIIND,2023-10-25,AARTIIND.NS,444.9670486058846,532.7056786647303,488.8363636353074,0.01917887811775344,427445834.7796173,456.12109340047067,459.5569522216848,444.07072655748397,450.0461120605469,1176147.0,11.361935416171297,True,True
LOWER|AARTIIND|2024-05-16,AARTIIND,2024-05-16,AARTIIND.NS,604.0616968642104,766.0942441482122,685.0779705062113,0.07708203654495212,1011800634.7150269,601.5719765615223,631.8970728281985,601.5719765615223,625.7722778320312,3574857.0,25.384802932956795,True,True
LOWER|AARTIIND|2024-09-18,AARTIIND,2024-09-18,AARTIIND.NS,558.9099974897803,763.4646350376075,661.1873162636939,0.22702565648786607,1056145996.4189453,563.4977809846534,565.791653582228,558.7105553738724,559.7577514648438,1084342.0,16.565723968687564,True,True
LOWER|AARTIIND|2024-09-19,AARTIIND,2024-09-19,AARTIIND.NS,558.7105553738724,763.4646350376075,661.08759520574,0.2270297675680657,997053687.6427917,560.1567007006004,569.0828556048028,557.513722212162,564.7444458007812,2903901.0,16.208824641827086,True,True
LOWER|AARTIIND|2025-01-06,AARTIIND,2025-01-06,AARTIIND.NS,401.03089803707775,542.2544287551373,471.64266339610754,0.2430655341642812,517117954.9011841,419.8806404149756,419.8806404149756,400.9311578309268,402.7762451171875,1215415.0,11.212193249494844,True,True
LOWER|AARTIIND|2025-03-03,AARTIIND,2025-03-03,AARTIIND.NS,373.4544080409687,476.47974953053125,424.96707878575,0.1578346660784514,438905009.21585083,375.99762146876026,381.98166849478827,363.18178133406286,380.48565673828125,1581657.0,15.903062957850803,True,True
LOWER|AARTIIND|2025-07-23,AARTIIND,2025-07-23,AARTIIND.NS,417.4870263111145,493.68385707770125,455.5854416944079,0.027379711820282416,453166096.9215393,421.82546544280035,428.7569684014466,416.38994382192715,425.86468505859375,1665826.0,11.831610250626424,True,True
LOWER|AARTIIND|2025-07-31,AARTIIND,2025-07-31,AARTIIND.NS,416.38994382192715,493.68385707770125,455.0369004498142,0.03765089073663788,458289397.71170044,438.7802491306253,441.22371667520133,414.8939165216891,418.9331359863281,7184197.0,12.7411659951362,True,True
LOWER|AARTIIND|2025-08-06,AARTIIND,2025-08-06,AARTIIND.NS,381.1838065771133,493.68385707770125,437.4338318274073,0.2221926141506383,648882609.5662537,383.8766037346935,386.6192919056741,376.14720979829355,385.07342529296875,1679499.0,13.505375283311983,True,True
LOWER|AARTIIND|2025-08-07,AARTIIND,2025-08-07,AARTIIND.NS,376.14720979829355,493.68385707770125,434.9155334379974,0.20840028729285748,651955584.6792297,382.9790180670185,382.9790180670185,373.00560613818993,377.44378662109375,2154850.0,13.40269270270247,True,True
LOWER|AARTIIND|2025-08-08,AARTIIND,2025-08-08,AARTIIND.NS,373.00560613818993,493.68385707770125,433.3447316079456,0.22427582484806413,654258385.1655579,377.9922854232314,382.4304655928806,372.008238688299,374.1026611328125,798438.0,13.189802288550979,True,True
LOWER|AARTIIND|2025-12-03,AARTIIND,2025-12-03,AARTIIND.NS,370.0,419.5,394.75,0.01935136434452742,156236632.64744568,377.5,379.6000061035156,369.29998779296875,370.04998779296875,569843.0,7.755871493243935,True,True
LOWER|AARTIIND|2025-12-04,AARTIIND,2025-12-04,AARTIIND.NS,369.29998779296875,419.5,394.3999938964844,0.0335051440979809,158736647.72140503,372.3999938964844,372.3999938964844,368.1499938964844,369.6499938964844,388395.0,7.505452100869369,True,True
LOWER|AARTIIND|2026-01-20,AARTIIND,2026-01-20,AARTIIND.NS,345.04998779296875,419.5,382.2749938964844,0.07766987294828737,153347076.10601807,351.5,352.95001220703125,343.6000061035156,345.75,648340.0,8.711254316826466,True,True
LOWER|AAVAS|2023-10-26,AAVAS,2023-10-26,AAVAS.NS,1532.199951171875,1817.5999755859375,1674.8999633789062,0.03640552995391705,217979384.36065674,1552.0,1580.0,1525.0,1558.0999755859375,271616.0,48.41332628522486,True,True
LOWER|AAVAS|2024-02-08,AAVAS,2024-02-08,AAVAS.NS,1416.300048828125,1625.0,1520.6500244140625,0.01888394195657746,257077929.64367676,1439.4000244140625,1447.1500244140625,1410.0,1418.050048828125,293751.0,39.63001109430933,True,True
LOWER|AAVAS|2024-03-26,AAVAS,2024-03-26,AAVAS.NS,1321.0,1625.0,1473.0,0.12062969759955275,279937713.1710205,1341.0999755859375,1350.449951171875,1319.0,1325.1500244140625,341297.0,40.07096369545003,True,True
LOWER|AAVAS|2024-03-27,AAVAS,2024-03-27,AAVAS.NS,1319.0,1625.0,1472.0,0.13875931899310176,292466101.2437744,1325.1500244140625,1331.800048828125,1310.0999755859375,1323.4000244140625,399758.0,38.75875723450271,True,True
LOWER|AAVAS|2024-03-28,AAVAS,2024-03-28,AAVAS.NS,1310.0999755859375,1625.0,1467.5499877929688,0.12626739569520895,315218924.1425171,1324.9000244140625,1335.0,1307.0,1315.6500244140625,722342.0,37.990274574895366,True,True
LOWER|AAVAS|2024-11-21,AAVAS,2024-11-21,AAVAS.NS,1633.800048828125,1939.949951171875,1786.875,0.034673892027299966,170461367.61401367,1649.199951171875,1653.0,1631.1500244140625,1641.300048828125,84786.0,39.946934591607445,True,True
LOWER|AAVAS|2024-11-22,AAVAS,2024-11-22,AAVAS.NS,1631.1500244140625,1939.949951171875,1785.5499877929688,0.03789476926855852,163437196.92242432,1641.050048828125,1653.699951171875,1622.050048828125,1637.4000244140625,120725.0,39.3542894310462,True,True
LOWER|AAVAS|2025-08-04,AAVAS,2025-08-04,AAVAS.NS,1665.0999755859375,2152.89990234375,1908.9999389648438,0.019816297361692766,191390321.4138794,1670.0999755859375,1718.0,1657.4000244140625,1708.0999755859375,120216.0,62.38274342228457,True,True
LOWER|AAVAS|2025-08-14,AAVAS,2025-08-14,AAVAS.NS,1657.4000244140625,2152.89990234375,1905.1499633789062,0.05073740928055405,130466841.80566406,1682.9000244140625,1693.699951171875,1647.0,1658.0,147694.0,55.700715568421465,True,True
LOWER|AAVAS|2025-08-19,AAVAS,2025-08-19,AAVAS.NS,1647.0,2152.89990234375,1899.949951171875,0.06337276746742596,130851534.32824707,1680.0,1715.9000244140625,1623.4000244140625,1683.0,663896.0,57.705722274637004,True,True
LOWER|AAVAS|2025-12-02,AAVAS,2025-12-02,AAVAS.NS,1512.9000244140625,1771.9000244140625,1642.4000244140625,0.06447433856986431,268048796.15844727,1516.300048828125,1524.9000244140625,1502.5,1514.800048828125,122741.0,49.10250329289875,True,True
