Signal_ID,Symbol,Signal_Date,Cancellation_Reason
UPPER|COCHINSHIP|2023-12-19,COCHINSHIP,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|CYIENT|2023-12-19,CYIENT,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|FLUOROCHEM|2023-12-19,FLUOROCHEM,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|GRANULES|2023-12-19,GRANULES,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|GRASIM|2023-12-19,GRASIM,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|HFCL|2023-12-19,HFCL,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|IRCON|2023-12-19,IRCON,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|JUBLPHARMA|2023-12-19,JUBLPHARMA,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|NAUKRI|2023-12-19,NAUKRI,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|PNB|2023-12-19,PNB,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|REDINGTON|2023-12-19,REDINGTON,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|ROUTE|2023-12-19,ROUTE,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|RVNL|2023-12-19,RVNL,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|SAMMAANCAP|2023-12-19,SAMMAANCAP,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|SBIN|2023-12-19,SBIN,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|SUNPHARMA|2023-12-19,SUNPHARMA,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|SWSOLAR|2023-12-19,SWSOLAR,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|SYRMA|2023-12-19,SYRMA,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|VEDL|2023-12-19,VEDL,2023-12-19,SAME_SYMBOL_LOCKOUT
UPPER|AFFLE|2023-12-20,AFFLE,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|APTUS|2023-12-20,APTUS,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|AUBANK|2023-12-20,AUBANK,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|BAJAJFINSV|2023-12-20,BAJAJFINSV,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|BANKBARODA|2023-12-20,BANKBARODA,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|BEML|2023-12-20,BEML,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|CASTROLIND|2023-12-20,CASTROLIND,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|CUMMINSIND|2023-12-20,CUMMINSIND,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|EQUITASBNK|2023-12-20,EQUITASBNK,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|FLUOROCHEM|2023-12-20,FLUOROCHEM,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|GODREJCP|2023-12-20,GODREJCP,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|GRANULES|2023-12-20,GRANULES,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|HDFCAMC|2023-12-20,HDFCAMC,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|HFCL|2023-12-20,HFCL,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|JUBLFOOD|2023-12-20,JUBLFOOD,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|MGL|2023-12-20,MGL,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|ONGC|2023-12-20,ONGC,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|PIDILITIND|2023-12-20,PIDILITIND,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|POONAWALLA|2023-12-20,POONAWALLA,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|SBIN|2023-12-20,SBIN,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|SUNTV|2023-12-20,SUNTV,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|TIMKEN|2023-12-20,TIMKEN,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|TORNTPHARM|2023-12-20,TORNTPHARM,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|ZYDUSLIFE|2023-12-20,ZYDUSLIFE,2023-12-20,SAME_SYMBOL_LOCKOUT
UPPER|AUBANK|2023-12-21,AUBANK,2023-12-21,SAME_SYMBOL_LOCKOUT
UPPER|GESHIP|2023-12-21,GESHIP,2023-12-21,SAME_SYMBOL_LOCKOUT
UPPER|TORNTPHARM|2023-12-21,TORNTPHARM,2023-12-21,SAME_SYMBOL_LOCKOUT
UPPER|AUBANK|2023-12-22,AUBANK,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|CRAFTSMAN|2023-12-22,CRAFTSMAN,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|CUMMINSIND|2023-12-22,CUMMINSIND,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|GESHIP|2023-12-22,GESHIP,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|GLAND|2023-12-22,GLAND,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|GODREJCP|2023-12-22,GODREJCP,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|HFCL|2023-12-22,HFCL,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|HINDALCO|2023-12-22,HINDALCO,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|INDUSINDBK|2023-12-22,INDUSINDBK,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|JUBLFOOD|2023-12-22,JUBLFOOD,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|JUBLPHARMA|2023-12-22,JUBLPHARMA,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|KOTAKBANK|2023-12-22,KOTAKBANK,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|MANAPPURAM|2023-12-22,MANAPPURAM,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|METROPOLIS|2023-12-22,METROPOLIS,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|REDINGTON|2023-12-22,REDINGTON,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|RHIM|2023-12-22,RHIM,2023-12-22,SAME_SYMBOL_LOCKOUT
UPPER|CLEAN|2023-12-26,CLEAN,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|FLUOROCHEM|2023-12-26,FLUOROCHEM,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|JBCHEPHARM|2023-12-26,JBCHEPHARM,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|POWERINDIA|2023-12-26,POWERINDIA,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|RHIM|2023-12-26,RHIM,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|SRF|2023-12-26,SRF,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|TATACONSUM|2023-12-26,TATACONSUM,2023-12-26,SAME_SYMBOL_LOCKOUT
UPPER|AJANTPHARM|2023-12-27,AJANTPHARM,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|BEML|2023-12-27,BEML,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|CLEAN|2023-12-27,CLEAN,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|COCHINSHIP|2023-12-27,COCHINSHIP,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|COROMANDEL|2023-12-27,COROMANDEL,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|DEEPAKNTR|2023-12-27,DEEPAKNTR,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|GLAND|2023-12-27,GLAND,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|HEG|2023-12-27,HEG,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|HFCL|2023-12-27,HFCL,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|JUBLPHARMA|2023-12-27,JUBLPHARMA,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|KEI|2023-12-27,KEI,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|LTM|2023-12-27,LTM,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|MRF|2023-12-27,MRF,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|RELIANCE|2023-12-27,RELIANCE,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|SAIL|2023-12-27,SAIL,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|SHREECEM|2023-12-27,SHREECEM,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|TATASTEEL|2023-12-27,TATASTEEL,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|ZENSARTECH|2023-12-27,ZENSARTECH,2023-12-27,SAME_SYMBOL_LOCKOUT
UPPER|ASIANPAINT|2023-12-28,ASIANPAINT,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|BANKBARODA|2023-12-28,BANKBARODA,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|ENGINERSIN|2023-12-28,ENGINERSIN,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|FLUOROCHEM|2023-12-28,FLUOROCHEM,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|HEG|2023-12-28,HEG,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|JKPAPER|2023-12-28,JKPAPER,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|JSWSTEEL|2023-12-28,JSWSTEEL,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|JUBLPHARMA|2023-12-28,JUBLPHARMA,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|PIDILITIND|2023-12-28,PIDILITIND,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|QUESS|2023-12-28,QUESS,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|RCF|2023-12-28,RCF,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|WIPRO|2023-12-28,WIPRO,2023-12-28,SAME_SYMBOL_LOCKOUT
UPPER|ASIANPAINT|2023-12-29,ASIANPAINT,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|CEATLTD|2023-12-29,CEATLTD,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|DEEPAKNTR|2023-12-29,DEEPAKNTR,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|ENGINERSIN|2023-12-29,ENGINERSIN,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|INDUSINDBK|2023-12-29,INDUSINDBK,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|INTELLECT|2023-12-29,INTELLECT,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|ITC|2023-12-29,ITC,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|M&M|2023-12-29,M&M,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|MGL|2023-12-29,MGL,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|MPHASIS|2023-12-29,MPHASIS,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|PIDILITIND|2023-12-29,PIDILITIND,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|RCF|2023-12-29,RCF,2023-12-29,SAME_SYMBOL_LOCKOUT
UPPER|AFFLE|2024-01-02,AFFLE,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-02,APOLLOHOSP,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|AUROPHARMA|2024-01-02,AUROPHARMA,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|BHARATFORG|2024-01-02,BHARATFORG,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|CLEAN|2024-01-02,CLEAN,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|INDUSTOWER|2024-01-02,INDUSTOWER,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|LAURUSLABS|2024-01-02,LAURUSLABS,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|MGL|2024-01-02,MGL,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|OLECTRA|2024-01-02,OLECTRA,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|RELIANCE|2024-01-02,RELIANCE,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|TATACHEM|2024-01-02,TATACHEM,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|TEAMLEASE|2024-01-02,TEAMLEASE,2024-01-02,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-03,APOLLOHOSP,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|ATUL|2024-01-03,ATUL,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|CEATLTD|2024-01-03,CEATLTD,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|DABUR|2024-01-03,DABUR,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|DIVISLAB|2024-01-03,DIVISLAB,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|ENGINERSIN|2024-01-03,ENGINERSIN,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|INDUSTOWER|2024-01-03,INDUSTOWER,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|INTELLECT|2024-01-03,INTELLECT,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|JSL|2024-01-03,JSL,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|LTF|2024-01-03,LTF,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|RVNL|2024-01-03,RVNL,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|VOLTAS|2024-01-03,VOLTAS,2024-01-03,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-04,APOLLOHOSP,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|CIPLA|2024-01-04,CIPLA,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|CROMPTON|2024-01-04,CROMPTON,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|DEEPAKNTR|2024-01-04,DEEPAKNTR,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|DIVISLAB|2024-01-04,DIVISLAB,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|GLENMARK|2024-01-04,GLENMARK,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|INTELLECT|2024-01-04,INTELLECT,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|JSL|2024-01-04,JSL,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|RAINBOW|2024-01-04,RAINBOW,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|RALLIS|2024-01-04,RALLIS,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|SONACOMS|2024-01-04,SONACOMS,2024-01-04,SAME_SYMBOL_LOCKOUT
UPPER|ABFRL|2024-01-05,ABFRL,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|AUBANK|2024-01-05,AUBANK,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|BIKAJI|2024-01-05,BIKAJI,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|CENTRALBK|2024-01-05,CENTRALBK,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|CHOLAFIN|2024-01-05,CHOLAFIN,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|JSL|2024-01-05,JSL,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|JUBLPHARMA|2024-01-05,JUBLPHARMA,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|JUSTDIAL|2024-01-05,JUSTDIAL,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|KEI|2024-01-05,KEI,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|KPIL|2024-01-05,KPIL,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|KSB|2024-01-05,KSB,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|MAHLIFE|2024-01-05,MAHLIFE,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|MANAPPURAM|2024-01-05,MANAPPURAM,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|MGL|2024-01-05,MGL,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|OFSS|2024-01-05,OFSS,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|RALLIS|2024-01-05,RALLIS,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|TATACHEM|2024-01-05,TATACHEM,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|TEAMLEASE|2024-01-05,TEAMLEASE,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|THERMAX|2024-01-05,THERMAX,2024-01-05,SAME_SYMBOL_LOCKOUT
UPPER|AUBANK|2024-01-08,AUBANK,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|BHARATFORG|2024-01-08,BHARATFORG,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|DABUR|2024-01-08,DABUR,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|JUSTDIAL|2024-01-08,JUSTDIAL,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|KEI|2024-01-08,KEI,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|KPIL|2024-01-08,KPIL,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|KSB|2024-01-08,KSB,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|POONAWALLA|2024-01-08,POONAWALLA,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|SCHAEFFLER|2024-01-08,SCHAEFFLER,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|TEAMLEASE|2024-01-08,TEAMLEASE,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|UNITDSPR|2024-01-08,UNITDSPR,2024-01-08,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-09,APOLLOHOSP,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|AUBANK|2024-01-09,AUBANK,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|BHARATFORG|2024-01-09,BHARATFORG,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|KIMS|2024-01-09,KIMS,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|LT|2024-01-09,LT,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|MANAPPURAM|2024-01-09,MANAPPURAM,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|UNOMINDA|2024-01-09,UNOMINDA,2024-01-09,SAME_SYMBOL_LOCKOUT
UPPER|BHARTIARTL|2024-01-10,BHARTIARTL,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|CROMPTON|2024-01-10,CROMPTON,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|ETERNAL|2024-01-10,ETERNAL,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|GRINDWELL|2024-01-10,GRINDWELL,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|MOTHERSON|2024-01-10,MOTHERSON,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|UNITDSPR|2024-01-10,UNITDSPR,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|VIJAYA|2024-01-10,VIJAYA,2024-01-10,SAME_SYMBOL_LOCKOUT
UPPER|ABB|2024-01-11,ABB,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|BHARATFORG|2024-01-11,BHARATFORG,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|BHARTIARTL|2024-01-11,BHARTIARTL,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|CIPLA|2024-01-11,CIPLA,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|GRAPHITE|2024-01-11,GRAPHITE,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|IRCON|2024-01-11,IRCON,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|LEMONTREE|2024-01-11,LEMONTREE,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|LTTS|2024-01-11,LTTS,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|MOTHERSON|2024-01-11,MOTHERSON,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|PETRONET|2024-01-11,PETRONET,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|QUESS|2024-01-11,QUESS,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|RITES|2024-01-11,RITES,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|UNOMINDA|2024-01-11,UNOMINDA,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|VIJAYA|2024-01-11,VIJAYA,2024-01-11,SAME_SYMBOL_LOCKOUT
UPPER|BBTC|2024-01-12,BBTC,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|BIKAJI|2024-01-12,BIKAJI,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|BOSCHLTD|2024-01-12,BOSCHLTD,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|CEATLTD|2024-01-12,CEATLTD,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|FINPIPE|2024-01-12,FINPIPE,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|MAXHEALTH|2024-01-12,MAXHEALTH,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|PNCINFRA|2024-01-12,PNCINFRA,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|RITES|2024-01-12,RITES,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|TANLA|2024-01-12,TANLA,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|TEAMLEASE|2024-01-12,TEAMLEASE,2024-01-12,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-15,APOLLOHOSP,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|CENTRALBK|2024-01-15,CENTRALBK,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|CROMPTON|2024-01-15,CROMPTON,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|ECLERX|2024-01-15,ECLERX,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|FINPIPE|2024-01-15,FINPIPE,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|GLENMARK|2024-01-15,GLENMARK,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|GPPL|2024-01-15,GPPL,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|LT|2024-01-15,LT,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|LTTS|2024-01-15,LTTS,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|MAHLIFE|2024-01-15,MAHLIFE,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|RITES|2024-01-15,RITES,2024-01-15,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-16,APOLLOHOSP,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|BAYERCROP|2024-01-16,BAYERCROP,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|CENTRALBK|2024-01-16,CENTRALBK,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|CHOLAFIN|2024-01-16,CHOLAFIN,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|INDHOTEL|2024-01-16,INDHOTEL,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|JKPAPER|2024-01-16,JKPAPER,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|MGL|2024-01-16,MGL,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|PNCINFRA|2024-01-16,PNCINFRA,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|SCHAEFFLER|2024-01-16,SCHAEFFLER,2024-01-16,SAME_SYMBOL_LOCKOUT
UPPER|APOLLOHOSP|2024-01-17,APOLLOHOSP,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|APTUS|2024-01-17,APTUS,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|BAYERCROP|2024-01-17,BAYERCROP,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|CEATLTD|2024-01-17,CEATLTD,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|IRCON|2024-01-17,IRCON,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|MASTEK|2024-01-17,MASTEK,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|POLICYBZR|2024-01-17,POLICYBZR,2024-01-17,SAME_SYMBOL_LOCKOUT
UPPER|AMBER|2024-01-18,AMBER,2024-01-18,SAME_SYMBOL_LOCKOUT
UPPER|CEATLTD|2024-01-18,CEATLTD,2024-01-18,SAME_SYMBOL_LOCKOUT
UPPER|MAHABANK|2024-01-18,MAHABANK,2024-01-18,SAME_SYMBOL_LOCKOUT
UPPER|MASTEK|2024-01-18,MASTEK,2024-01-18,SAME_SYMBOL_LOCKOUT
UPPER|MINDACORP|2024-01-18,MINDACORP,2024-01-18,SAME_SYMBOL_LOCKOUT
UPPER|BANKINDIA|2024-01-19,BANKINDIA,2024-01-19,SAME_SYMBOL_LOCKOUT
UPPER|BLUESTARCO|2024-01-19,BLUESTARCO,2024-01-19,SAME_SYMBOL_LOCKOUT
UPPER|LUPIN|2024-01-19,LUPIN,2024-01-19,SAME_SYMBOL_LOCKOUT
UPPER|MAHABANK|2024-01-19,MAHABANK,2024-01-19,SAME_SYMBOL_LOCKOUT
UPPER|POLICYBZR|2024-01-19,POLICYBZR,2024-01-19,SAME_SYMBOL_LOCKOUT
UPPER|TIMKEN|2024-01-19,TIMKEN,2024-01-19,SAME_SYMBOL_LOCKOUT
UPPER|BALKRISIND|2024-01-23,BALKRISIND,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|CENTRALBK|2024-01-23,CENTRALBK,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|INFY|2024-01-23,INFY,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|JSWENERGY|2024-01-23,JSWENERGY,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|LEMONTREE|2024-01-23,LEMONTREE,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|MAHABANK|2024-01-23,MAHABANK,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|PNBHOUSING|2024-01-23,PNBHOUSING,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|POLICYBZR|2024-01-23,POLICYBZR,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|TIINDIA|2024-01-23,TIINDIA,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|UCOBANK|2024-01-23,UCOBANK,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|VAIBHAVGBL|2024-01-23,VAIBHAVGBL,2024-01-23,SAME_SYMBOL_LOCKOUT
UPPER|AARTIDRUGS|2024-01-24,AARTIDRUGS,2024-01-24,SAME_SYMBOL_LOCKOUT
UPPER|AIAENG|2024-01-24,AIAENG,2024-01-24,SAME_SYMBOL_LOCKOUT
UPPER|BLUESTARCO|2024-01-24,BLUESTARCO,2024-01-24,SAME_SYMBOL_LOCKOUT
UPPER|KIMS|2024-01-24,KIMS,2024-01-24,SAME_SYMBOL_LOCKOUT
UPPER|TIINDIA|2024-01-24,TIINDIA,2024-01-24,SAME_SYMBOL_LOCKOUT
